"N-gram","北史","北史翻译","Total"
"被晋封爵位为","0","3","3"
"文护执掌朝政","0","3","3"
"赐给他的东西","0","3","3"
"认为不能这样","0","3","3"
"亲自率领精锐","0","3","3"
"率领精锐部队","0","3","3"
"王世充的军队","0","3","3"
"元天穆平定邢","0","3","3"
"天穆平定邢杲","0","3","3"
"对他十分信任","0","3","3"
"的马被流矢射","0","3","3"
"又迁任为大司","0","3","3"
"能骑在马上向","0","3","3"
"上向左右两边","0","3","3"
"封为仪同三司","0","3","3"
"帝听从他的意","0","3","3"
"对周围的人说","0","3","3"
"参与朝廷大事","0","3","3"
"因而在那里安","0","3","3"
"他为柱国大将","0","3","3"
"晋封为上柱国","0","3","3"
"他为益州总管","0","3","3"
"杨坚辅助朝政","0","3","3"
"北魏孝文帝太","0","3","3"
"魏孝文帝太和","0","3","3"
"他因立有军功","0","3","3"
"因立有军功被","0","3","3"
"任命为大都督","0","3","3"
"西魏军队失利","0","3","3"
"他为雍州刺史","0","3","3"
"心里很不高兴","0","3","3"
"所任职的地方","0","3","3"
"孝武帝西迁长","0","3","3"
"武帝西迁长安","0","3","3"
"高仲密献出北","0","3","3"
"仲密献出北豫","0","3","3"
"密献出北豫州","0","3","3"
"被封为大将军","0","3","3"
"宇文泰认为他","0","3","3"
"晋封他为柱国","0","3","3"
"复了他的官爵","0","3","3"
"加封为开府仪","0","3","3"
"为上开府仪同","0","3","3"
"被晋封为柱国","0","3","3"
"从小就有远大","0","3","3"
"他的父亲去世","0","3","3"
"杨坚任北周丞","0","3","3"
"坚任北周丞相","0","3","3"
"对他的礼遇更","0","3","3"
"以良家子弟的","0","3","3"
"良家子弟的身","0","3","3"
"跟随大军征讨","0","3","3"
"贺拔胜的弟弟","0","3","3"
"被侯莫陈悦害","0","3","3"
"朝廷便命他为","0","3","3"
"魏将领侯景等","0","3","3"
"他的部下杀死","0","3","3"
"自己的儿子们","0","3","3"
"周孝闵帝即皇","0","3","3"
"国都派使者朝","0","3","3"
"随孝武帝西迁","0","3","3"
"朝廷另外封他","0","3","3"
"廷另外封他为","0","3","3"
"朝廷改封他为","0","3","3"
"宇文护被武帝","0","3","3"
"都由他来决定","0","3","3"
"宇文泰平定侯","0","3","3"
"文泰平定侯莫","0","3","3"
"泰平定侯莫陈","0","3","3"
"平定侯莫陈悦","0","3","3"
"宇文泰在邙山","0","3","3"
"文泰在邙山与","0","3","3"
"他为尚书左仆","0","3","3"
"他为仪同三司","0","3","3"
"因母亲去世离","0","3","3"
"母亲去世离职","0","3","3"
"他以原来的官","0","3","3"
"上表请求朝廷","0","3","3"
"朝廷又授予他","0","3","3"
"他为行台郎中","0","3","3"
"在官位上去世","0","3","3"
"朝廷下诏不允","0","3","3"
"廷下诏不允许","0","3","3"
"封为尚书右仆","0","3","3"
"任命他为尚书","0","3","3"
"帝亲手写诏书","0","3","3"
"授予开府仪同","0","3","3"
"宇文化及失败","0","3","3"
"封他为上柱国","0","3","3"
"他又被任命为","0","3","3"
"又被任命为太","0","3","3"
"追赠他为司空","0","3","3"
"把女儿嫁给他","0","3","3"
"在要害的地方","0","3","3"
"允许他的请求","0","3","3"
"哥哥的儿子魏","0","3","3"
"他率领军队到","0","3","3"
"议论起来都很","0","3","3"
"怎么能长久地","0","3","3"
"有英雄豪杰的","0","3","3"
"立即将他斩首","0","3","3"
"又恢复了他的","0","3","3"
"到边远的地方","0","3","3"
"任命为大丞相","0","3","3"
"命为大丞相府","0","3","3"
"同意他的看法","0","3","3"
"命他为大行台","0","3","3"
"散骑侍郎之职","0","3","3"
"参与军国大事","0","3","3"
"兼任给事黄门","0","3","3"
"是我家的千里","0","3","3"
"我家的千里驹","0","3","3"
"当时的人认为","0","3","3"
"到了这个时候","0","3","3"
"有文集二十卷","0","3","3"
"为中外府记室","0","3","3"
"武帝亲自执政","0","3","3"
"给他绢一百匹","0","3","3"
"禅让即皇帝位","0","3","3"
"卫将军皇甫无","0","3","3"
"知道这种情况","0","3","3"
"升任礼部尚书","0","3","3"
"循环为宫之法","0","3","3"
"博览经史典籍","0","3","3"
"齐任城王高氵","0","3","3"
"任命李德林为","0","3","3"
"加授通直散骑","0","3","3"
"军队不能渡河","0","3","3"
"如果这样的话","0","3","3"
"的有一千多人","0","3","3"
"右武侯大将军","0","3","3"
"隋文帝任丞相","0","3","3"
"平定陈国的战","0","3","3"
"定陈国的战役","0","3","3"
"军总管之职跟","0","3","3"
"与突厥军相遇","0","3","3"
"赏赐非常丰厚","0","3","3"
"不知道发生了","0","3","3"
"知道发生了什","0","3","3"
"道发生了什么","0","3","3"
"发生了什么事","0","3","3"
"为左光禄大夫","0","3","3"
"跟从韦孝宽讨","0","3","3"
"隋文帝受禅即","0","3","3"
"炀帝十分高兴","0","3","3"
"之世太阳运行","0","3","3"
"率领文武百官","0","3","3"
"朝中大臣没有","0","3","3"
"中大臣没有人","0","3","3"
"晋王杨广镇守","0","3","3"
"百姓都称赞他","0","3","3"
"兼任行军总管","0","3","3"
"都认为他冤枉","0","3","3"
"为右骁卫大将","0","3","3"
"任金紫光禄大","0","3","3"
"任左光禄大夫","0","3","3"
"宇文化及叛乱","0","3","3"
"于是赏赐给他","0","3","3"
"是国家的根本","0","3","3"
"当时人们的称","0","3","3"
"五品以上官员","0","3","3"
"适逢汉王杨谅","0","3","3"
"卫大将军来护","0","3","3"
"大将军来护儿","0","3","3"
"告诉宇文化及","0","3","3"
"文帝开皇年间","0","3","3"
"非常高兴地说","0","3","3"
"明太后临朝执","0","3","3"
"孝文帝太和十","0","3","3"
"的礼节对待他","0","3","3"
"灵太后临朝执","0","3","3"
"天下分崩离析","0","3","3"
"郡设置博士二","0","3","3"
"设置博士二人","0","3","3"
"太和二十二年","0","3","3"
"直散骑常侍之","0","3","3"
"散骑常侍之职","0","3","3"
"东魏孝静帝天","0","3","3"
"魏孝静帝天平","0","3","3"
"齐武成帝河清","0","3","3"
"亲自拉着他的","0","3","3"
"自拉着他的手","0","3","3"
"魏孝武帝西迁","0","3","3"
"天下百姓的心","0","3","3"
"采纳他的建议","0","3","3"
"受到皇帝的宠","0","3","3"
"河间人邢子才","0","3","3"
"齐文宣帝天保","0","3","3"
"入文林馆待诏","0","3","3"
"黄门侍郎之职","0","3","3"
"高阿那肱等人","0","3","3"
"人能够比得上","0","3","3"
"召集文武百官","0","3","3"
"被他的话感动","0","3","3"
"朝廷又赐给他","0","3","3"
"惊异他的才能","0","3","3"
"军功被任命为","0","3","3"
"被任命为大将","0","3","3"
"任命为大将军","0","3","3"
"的人都很惊奇","0","3","3"
"忽然看见一个","0","3","3"
"官至散骑常侍","0","3","3"
"为员外散骑侍","0","3","3"
"古代历法不同","0","3","3"
"听说后感叹道","0","3","3"
"灵太后重新执","0","3","3"
"太后重新执政","0","3","3"
"为领军大将军","0","3","3"
"聚集一万多人","0","3","3"
"派使者和宋交","0","3","3"
"派使者朝见进","0","3","3"
"文明太后去世","0","3","3"
"听从他们的意","0","3","3"
"从他们的意见","0","3","3"
"免去奴隶身份","0","3","3"
"的十分之二三","0","3","3"
"那瞔派他的吐","0","3","3"
"到慕容垂那里","0","3","3"
"容垂派儿子慕","0","3","3"
"垂派儿子慕容","0","3","3"
"派使者来朝贡","0","3","3"
"皇帝的车驾到","0","3","3"
"年春正月十四","0","3","3"
"春正月十四日","0","3","3"
"制定法律条令","0","3","3"
"三年春正月初","0","3","3"
"年春二月二十","0","3","3"
"赏赐王公以下","0","3","3"
"诏令使者巡行","0","3","3"
"夏四月二十一","0","3","3"
"四月二十一日","0","3","3"
"数量多少不等","0","3","3"
"所经过的地方","0","3","3"
"冬十一月初五","0","3","3"
"观察民间风俗","0","3","3"
"四年春正月初","0","3","3"
"东魏渤海王高","0","3","3"
"高澄到邺城朝","0","3","3"
"澄到邺城朝见","0","3","3"
"武帝十分赞赏","0","3","3"
"王萧绎派使者","0","3","3"
"车驾从晋阳回","0","3","3"
"三年春正月二","0","3","3"
"四年春正月十","0","3","3"
"可朱浑道元为","0","3","3"
"平秦王归彦为","0","3","3"
"彭城王高氵攸","0","3","3"
"的人无不赞叹","0","3","3"
"皇后为皇太后","0","3","3"
"河间王孝琬为","0","3","3"
"赵郡王睿又为","0","3","3"
"侯莫陈相为太","0","3","3"
"太上皇帝前往","0","3","3"
"上皇帝前往晋","0","3","3"
"皇帝前往晋阳","0","3","3"
"城王氵皆为太","0","3","3"
"宁王孝珩为司","0","3","3"
"任命录尚书事","0","3","3"
"右丞相高阿那","0","3","3"
"安德王延宗为","0","3","3"
"听后十分高兴","0","3","3"
"贺拔岳的尸体","0","3","3"
"侯莫陈悦的部","0","3","3"
"莫陈悦的部下","0","3","3"
"宇文泰便命令","0","3","3"
"被封为驸马都","0","3","3"
"封为驸马都尉","0","3","3"
"宇文泰的军队","0","3","3"
"全部俘虏了他","0","3","3"
"部俘虏了他的","0","3","3"
"封宇文泰为太","0","3","3"
"宇文泰为太师","0","3","3"
"宇文泰派大将","0","3","3"
"文泰派大将军","0","3","3"
"山公宇文护和","0","3","3"
"愿意为他效命","0","3","3"
"为武卫大将军","0","3","3"
"派他哥哥的儿","0","3","3"
"赏赐各有差别","0","3","3"
"打败他并将他","0","3","3"
"败他并将他斩","0","3","3"
"他并将他斩首","0","3","3"
"左右的人退下","0","3","3"
"父亲的爵位为","0","3","3"
"采纳他的意见","0","3","3"
"袭了父亲的爵","0","3","3"
"道武帝到贺兰","0","3","3"
"武帝到贺兰部","0","3","3"
"任命为尚书令","0","3","3"
"的有三千多家","0","3","3"
"后来遇到大赦","0","3","3"
"后临朝听政时","0","3","3"
"他承袭父亲的","0","3","3"
"兼任御史中尉","0","3","3"
"部尚书李神亻","0","3","3"
"尚书李神亻隽","0","3","3"
"被有见识的人","0","3","3"
"有见识的人所","0","3","3"
"并州刺史高聪","0","3","3"
"下诏恢复了他","0","3","3"
"地位和声望都","0","3","3"
"跟从皇帝到达","0","3","3"
"被任命为度支","0","3","3"
"袭了父亲的封","0","3","3"
"了父亲的封爵","0","3","3"
"加封他为侍中","0","3","3"
"任命为吏部尚","0","3","3"
"命为吏部尚书","0","3","3"
"齐的雍州刺史","0","3","3"
"上表请求免去","0","3","3"
"因父亲去世而","0","3","3"
"父亲去世而离","0","3","3"
"亲去世而离职","0","3","3"
"皇帝知道以后","0","3","3"
"他为吏部尚书","0","3","3"
"命他为使持节","0","3","3"
"为西兖州刺史","0","3","3"
"见到的人无不","0","3","3"
"他兼任吏部尚","0","3","3"
"打了他一百杖","0","3","3"
"因为他的父亲","0","3","3"
"是天子的儿子","0","3","3"
"请求朝廷让他","0","3","3"
"被任命为使持","0","3","3"
"任命为使持节","0","3","3"
"任命他为都督","0","3","3"
"烈的儿子于忠","0","3","3"
"事情不论大小","0","3","3"
"是德高望重的","0","3","3"
"念他过去的功","0","3","3"
"们都佩服他的","0","3","3"
"参与处置国家","0","3","3"
"与处置国家大","0","3","3"
"很符合皇帝的","0","3","3"
"文明皇后临朝","0","3","3"
"明皇后临朝听","0","3","3"
"皇后临朝听政","0","3","3"
"迁任散骑常侍","0","3","3"
"被任命为司空","0","3","3"
"帝哥哥的儿子","0","3","3"
"他继承了父亲","0","3","3"
"升为尚书右仆","0","3","3"
"慕容白曜的军","0","3","3"
"这个孩子将来","0","3","3"
"道武帝平定中","0","3","3"
"武帝平定中山","0","3","3"
"他为散骑常侍","0","3","3"
"盖吴的两个叔","0","3","3"
"吴的两个叔叔","0","3","3"
"他被任命为中","0","3","3"
"帝亲自到他家","0","3","3"
"加封散骑常侍","0","3","3"
"他上表请求辞","0","3","3"
"是自己的儿子","0","3","3"
"朝廷给他的赏","0","3","3"
"廷给他的赏赐","0","3","3"
"因母亲去世而","0","3","3"
"都害怕他的威","0","3","3"
"害怕他的威严","0","3","3"
"封他为大将军","0","3","3"
"王公以下的大","0","3","3"
"公以下的大臣","0","3","3"
"两万人专门练","0","3","3"
"万人专门练习","0","3","3"
"赏赐给他布帛","0","3","3"
"黄帝有二十五","0","3","3"
"至左光禄大夫","0","3","3"
"他出任岐州刺","0","3","3"
"出任岐州刺史","0","3","3"
"任命郑道邕为","0","3","3"
"天下太平无事","0","3","3"
"不分白天黑夜","0","3","3"
"跟随孝文帝南","0","3","3"
"随孝文帝南征","0","3","3"
"来的官职兼任","0","3","3"
"向朝廷请求封","0","3","3"
"齐文宣帝高洋","0","3","3"
"帝看了十分高","0","3","3"
"看了十分高兴","0","3","3"
"原来的职务兼","0","3","3"
"又跟随炀帝到","0","3","3"
"能得到人们的","0","3","3"
"带兵进入洛阳","0","3","3"
"加封为骠骑大","0","3","3"
"文泰的儿子们","0","3","3"
"赐给他布帛一","0","3","3"
"同意了他的请","0","3","3"
"意了他的请求","0","3","3"
"太和二十一年","0","3","3"
"他的父亲杨津","0","3","3"
"封为清河郡公","0","3","3"
"他的儿子杨玄","0","3","3"
"建立丰功伟业","0","3","3"
"宣武帝在东堂","0","3","3"
"城八里的郊外","0","3","3"
"城九里的郊外","0","3","3"
"西郊距都城九","0","3","3"
"郊距都城九里","0","3","3"
"都城六里的郊","0","3","3"
"城六里的郊外","0","3","3"
"襄帝高澄任他","0","3","3"
"帝高澄任他为","0","3","3"
"也因此称赞他","0","3","3"
"恢复原来的职","0","3","3"
"复原来的职务","0","3","3"
"人们都佩服他","0","3","3"
"文襄帝高澄在","0","3","3"
"对他怀恨在心","0","3","3"
"孝文帝听说后","0","3","3"
"因犯罪被免官","0","3","3"
"升任为度支尚","0","3","3"
"心里很不满意","0","3","3"
"自己所了解的","0","3","3"
"己所了解的人","0","3","3"
"任东徐州刺史","0","3","3"
"财货被免去官","0","3","3"
"货被免去官职","0","3","3"
"怎么能赶得上","0","3","3"
"修皇帝的起居","0","3","3"
"皇帝的起居注","0","3","3"
"帝同意了他的","0","3","3"
"亲自到他家里","0","3","3"
"讨论国家大事","0","3","3"
"他的父亲尔朱","0","3","3"
"鍂车京丧车一","0","3","3"
"车京丧车一辆","0","3","3"
"尔朱荣被处死","0","3","3"
"在韩陵被高欢","0","3","3"
"韩陵被高欢打","0","3","3"
"陵被高欢打败","0","3","3"
"尔朱天光等人","0","3","3"
"破六韩忄刃夤","0","3","3"
"得到他十分高","0","3","3"
"到他十分高兴","0","3","3"
"高欢在信都起","0","3","3"
"欢在信都起兵","0","3","3"
"下诏恢复他原","0","3","3"
"诏恢复他原来","0","3","3"
"心里很不安稳","0","3","3"
"侍中的职务不","0","3","3"
"中的职务不变","0","3","3"
"罪被免去官职","0","3","3"
"尔朱荣任他为","0","3","3"
"朱荣被朝廷处","0","3","3"
"荣被朝廷处死","0","3","3"
"尔朱兆领兵进","0","3","3"
"朱兆领兵进入","0","3","3"
"兆领兵进入洛","0","3","3"
"领兵进入洛阳","0","3","3"
"孝武帝西奔长","0","3","3"
"武帝西奔长安","0","3","3"
"随尔朱荣讨伐","0","3","3"
"尔朱氏的军队","0","3","3"
"他被朝廷任命","0","3","3"
"孝武帝被迫西","0","3","3"
"东魏孝静帝武","0","3","3"
"魏孝静帝武定","0","3","3"
"为东南道行台","0","3","3"
"参与朝廷机密","0","3","3"
"将他养在宫中","0","3","3"
"文宣帝高洋即","0","3","3"
"宣帝高洋即皇","0","3","3"
"帝高洋即皇帝","0","3","3"
"高洋即皇帝位","0","3","3"
"封为长乐郡公","0","3","3"
"人们议论认为","0","3","3"
"奏报给文宣帝","0","3","3"
"史的职务不变","0","3","3"
"廷下诏恢复他","0","3","3"
"廷追赠他为假","0","3","3"
"追赠他为假黄","0","3","3"
"将敌人打得大","0","3","3"
"我是神武帝的","0","3","3"
"是神武帝的儿","0","3","3"
"神武帝的儿子","0","3","3"
"调出京城任沧","0","3","3"
"出京城任沧州","0","3","3"
"帝的第三个儿","0","3","3"
"范阳王高绍义","0","3","3"
"尔朱荣率兵进","0","3","3"
"南梁贞阳侯萧","0","3","3"
"武帝高欢任晋","0","3","3"
"帝高欢任晋州","0","3","3"
"在韩陵打败尔","0","3","3"
"韩陵打败尔朱","0","3","3"
"陵打败尔朱氏","0","3","3"
"北齐受东魏禅","0","3","3"
"齐受东魏禅让","0","3","3"
"文帝宇文泰率","0","3","3"
"他被任命为尚","0","3","3"
"负责监修国史","0","3","3"
"接受东魏孝静","0","3","3"
"受东魏孝静帝","0","3","3"
"东魏孝静帝的","0","3","3"
"颇受百姓拥戴","0","3","3"
"文宣帝亲自到","0","3","3"
"晋封爵位为侯","0","3","3"
"代理行台左丞","0","3","3"
"命魏收起草诏","0","3","3"
"魏收起草诏书","0","3","3"
"的从叔魏季景","0","3","3"
"的恩遇更加隆","0","3","3"
"恩遇更加隆重","0","3","3"
"又改封为东平","0","3","3"
"立功被授予都","0","3","3"
"功被授予都督","0","3","3"
"晋公宇文护掌","0","3","3"
"下诏命宇文宪","0","3","3"
"接应侯莫陈崇","0","3","3"
"命他为原州刺","0","3","3"
"他为原州刺史","0","3","3"
"封他为骠骑大","0","3","3"
"东魏将莫多娄","2","0","2"
"魏将莫多娄贷","2","0","2"
"将莫多娄贷文","2","0","2"
"莫多娄贷文率","1","1","2"
"多娄贷文率众","1","1","2"
"国子助教包恺","1","1","2"
"平原贼帅郝孝","2","0","2"
"原贼帅郝孝德","2","0","2"
"越王侗遣武贲","2","0","2"
"王侗遣武贲郎","2","0","2"
"侗遣武贲郎将","2","0","2"
"遣武贲郎将刘","2","0","2"
"王世充率江淮","1","1","2"
"世充率江淮劲","1","1","2"
"刑部尚书王轨","1","1","2"
"部尚书王轨守","1","1","2"
"记室参军李俭","1","1","2"
"破六韩拔陵围","1","1","2"
"进爵化政郡公","2","0","2"
"东魏颍州长史","1","1","2"
"魏颍州长史贺","1","1","2"
"宕昌王梁弥定","1","1","2"
"隆州人开府李","1","1","2"
"州人开府李光","1","1","2"
"人开府李光易","1","1","2"
"游军二十四部","1","1","2"
"贺兰祥讨吐谷","2","0","2"
"兰祥讨吐谷浑","2","0","2"
"轨破陈将吴明","2","0","2"
"破陈将吴明彻","2","0","2"
