"N-gram","北齐书","北齐书翻译","Total"
"犯的刑罚各有","0","2","2"
"的刑罚各有差","0","2","2"
"城王高澈为太","0","2","2"
"当时年纪二十","0","2","2"
"有见识和器度","0","2","2"
"其中的缘故是","0","2","2"
"中的缘故是什","0","2","2"
"的缘故是什么","0","2","2"
"缘故是什么呢","0","2","2"
"故是什么呢?","0","2","2"
"王高归彦为太","0","2","2"
"王高淹为太宰","0","2","2"
"任命并州刺史","0","2","2"
"封孝昭皇帝的","0","2","2"
"成帝从晋阳到","0","2","2"
"王高孝琬为尚","0","2","2"
"高孝琬为尚书","0","2","2"
"孝琬为尚书左","0","2","2"
"琬为尚书左仆","0","2","2"
"兼任散骑常侍","0","2","2"
"下韶书兼散骑","0","2","2"
"韶书兼散骑常","0","2","2"
"兼散骑常侍崔","0","2","2"
"武成帝到晋阳","0","2","2"
"冯翊王高润为","0","2","2"
"赵郡王高教为","0","2","2"
"城王高浩为大","0","2","2"
"乐陵王高百年","0","2","2"
"突厥侵犯幽州","0","2","2"
"兼散骑常侍刘","0","2","2"
"长恭为尚书令","0","2","2"
"符节捧着皇帝","0","2","2"
"节捧着皇帝的","0","2","2"
"被立为皇太子","0","2","2"
"射赵彦深为左","0","2","2"
"赵彦深为左仆","0","2","2"
"彦深为左仆射","0","2","2"
"帝从晋阳返回","0","2","2"
"为威宗景烈皇","0","2","2"
"分别遣使朝贡","0","2","2"
"从晋阳回到邺","0","2","2"
"翊王润为太尉","0","2","2"
"三年春正月二","0","2","2"
"年春正月二十","0","2","2"
"太上皇帝由晋","0","2","2"
"上皇帝由晋阳","0","2","2"
"以百济王余昌","0","2","2"
"百济王余昌为","0","2","2"
"济王余昌为使","0","2","2"
"王余昌为使持","0","2","2"
"余昌为使持节","0","2","2"
"降免死罪以下","0","2","2"
"免死罪以下犯","0","2","2"
"徐之才为尚书","0","2","2"
"车驾从晋阳回","0","2","2"
"驾从晋阳回来","0","2","2"
"二年春正月初","0","2","2"
"王孝珩为司徒","0","2","2"
"八月二十一日","0","2","2"
"年春正月十一","0","2","2"
"春正月十一日","0","2","2"
"北平王仁坚为","0","2","2"
"周人遣使聘问","0","2","2"
"中书监阳休之","0","2","2"
"帝从晋阳出发","0","2","2"
"周武帝亲自领","0","2","2"
"武帝亲自领兵","0","2","2"
"改武平七年为","0","2","2"
"然讲出了这样","0","2","2"
"讲出了这样的","0","2","2"
"黄门侍郎颜之","0","2","2"
"门侍郎颜之推","0","2","2"
"到了武平末年","0","2","2"
"把这事告诉了","0","2","2"
"这事告诉了皇","0","2","2"
"尊封为皇太后","0","2","2"
"孝昭登皇帝位","0","2","2"
"难道不知道吗","0","2","2"
"丞相斛律光的","0","2","2"
"相斛律光的女","0","2","2"
"斛律光的女儿","0","2","2"
"襄城景王高清","0","2","2"
"博陵文简王高","0","2","2"
"陵文简王高济","0","2","2"
"平阳靖翼王高","0","2","2"
"阳靖翼王高淹","0","2","2"
"彭城景思王高","0","2","2"
"城景思王高澈","0","2","2"
"上党刚肃王高","0","2","2"
"党刚肃王高涣","0","2","2"
"对亲近的人说","0","2","2"
"朝中大臣没有","0","2","2"
"第二个儿子产","0","2","2"
"性格沉稳谨慎","0","2","2"
"出任沧州刺史","0","2","2"
"周国军队进入","0","2","2"
"旧例授予仪同","0","2","2"
"被官吏百姓所","0","2","2"
"等到后主逃奔","0","2","2"
"到后主逃奔邺","0","2","2"
"后主逃奔邺城","0","2","2"
"他的妻子儿女","0","2","2"
"升迁到尚书令","0","2","2"
"出任定州刺史","0","2","2"
"是我家的千里","0","2","2"
"我家的千里驹","0","2","2"
"事情不能成功","0","2","2"
"周武帝在云阳","0","2","2"
"帝听从了他的","0","2","2"
"高孝琬脱去头","0","2","2"
"孝琬脱去头盔","0","2","2"
"带领五百骑兵","0","2","2"
"再次冲入周国","0","2","2"
"次冲入周国军","0","2","2"
"冲入周国军队","0","2","2"
"入周国军队中","0","2","2"
"认为他的话说","0","2","2"
"用棍棒打了他","0","2","2"
"打了他二百下","0","2","2"
"周国军队攻打","0","2","2"
"和莫多娄敬显","0","2","2"
"范阳王高绍义","0","2","2"
"隋代开皇年间","0","2","2"
"汝阳王高彦忠","0","2","2"
"淮南王高仁光","0","2","2"
"西河王高仁几","0","2","2"
"乐平王高仁邕","0","2","2"
"颖川王高仁俭","0","2","2"
"安乐王高仁雅","0","2","2"
"丹阳王高仁直","0","2","2"
"东海王高仁谦","0","2","2"
"带上宫中官员","0","2","2"
"领军库狄伏连","0","2","2"
"治理得井井有","0","2","2"
"理得井井有条","0","2","2"
"慢慢地受到了","0","2","2"
"为骠骑大将军","0","2","2"
"派贞阳侯萧明","0","2","2"
"与行台慕容绍","0","2","2"
"将军刘丰等人","0","2","2"
"引来洧水灌城","0","2","2"
"别封真定县男","0","2","2"
"以本官兼尚书","0","2","2"
"是高祖的远房","0","2","2"
"祖在信都起兵","0","2","2"
"人们都称他为","0","2","2"
"任为散骑常侍","0","2","2"
"亘年为皇太子","0","2","2"
"任豫州道行台","0","2","2"
"破六韩拔陵作","0","2","2"
"六韩拔陵作乱","0","2","2"
"你为什么要作","0","2","2"
"诏令祭告其墓","0","2","2"
"追封为太原王","0","2","2"
"他为中军大都","0","2","2"
"从高祖破尔朱","0","2","2"
"高祖破尔朱兆","0","2","2"
"破尔朱兆于广","0","2","2"
"随高祖入洛阳","0","2","2"
"拜任瀛州刺史","0","2","2"
"任高祖帐内都","0","2","2"
"留了一百多天","0","2","2"
"陪祭于高祖之","0","2","2"
"祭于高祖之庙","0","2","2"
"随高祖在广阿","0","2","2"
"封为安德郡公","0","2","2"
"朝廷赠予假黄","0","2","2"
"受禅让建国时","0","2","2"
"高祖在山东举","0","2","2"
"高归彦在冀州","0","2","2"
"到了时论的赞","0","2","2"
"有值得称道的","0","2","2"
"第二领民酋长","0","2","2"
"打垮了尔朱兆","0","2","2"
"高祖命令斛律","0","2","2"
"祖命令斛律金","0","2","2"
"率领三万步骑","0","2","2"
"诏令斛律金率","0","2","2"
"又诏令斛律金","0","2","2"
"军在邙山大战","0","2","2"
"光率五万步骑","0","2","2"
"帝就此事询问","0","2","2"
"就此事询问韩","0","2","2"
"此事询问韩长","0","2","2"
"事询问韩长鸾","0","2","2"
"军卒进逼京师","0","2","2"
"起了很大作用","0","2","2"
"高祖为晋州刺","0","2","2"
"祖为晋州刺史","0","2","2"
"高祖起义信都","0","2","2"
"被朝廷委任为","0","2","2"
"之为行台郎中","0","2","2"
"祖在韩陵打败","0","2","2"
"食邑一千七百","0","2","2"
"为大行台尚书","0","2","2"
"表请求解除自","0","2","2"
"不久兼任侍中","0","2","2"
"射堂的靶墙上","0","2","2"
"郎崔季舒等人","0","2","2"
"朝廷认为子如","0","2","2"
"右仆射高隆之","0","2","2"
"世宗入朝辅政","0","2","2"
"不能平心待物","0","2","2"
"出任北豫州刺","0","2","2"
"任北豫州刺史","0","2","2"
"高祖进入洛阳","0","2","2"
"广宁郡石门县","0","2","2"
"宁郡石门县人","0","2","2"
"相府从事中郎","0","2","2"
"被杜洛周俘虏","0","2","2"
"后随高祖起兵","0","2","2"
"领军将军娄昭","0","2","2"
"初随葛荣造反","0","2","2"
"州四州诸军事","0","2","2"
"跟随高祖在韩","0","2","2"
"随高祖在韩陵","0","2","2"
"拜任车骑大将","0","2","2"
"随高祖击破四","0","2","2"
"高祖击破四胡","0","2","2"
"祖击破四胡于","0","2","2"
"击破四胡于韩","0","2","2"
"率领河北流民","0","2","2"
"州城投降了西","0","2","2"
"城投降了西魏","0","2","2"
"是太安狄那人","0","2","2"
"拜任伏波将军","0","2","2"
"从高祖破四胡","0","2","2"
"高祖破四胡于","0","2","2"
"祖破四胡于韩","0","2","2"
"尔朱兆于赤霉","0","2","2"
"朱兆于赤霉岭","0","2","2"
"任左厢大都督","0","2","2"
"次拜任晋州刺","0","2","2"
"破周文帝于邙","0","2","2"
"赠给他使持节","0","2","2"
"来增加他的食","0","2","2"
"增加他的食邑","0","2","2"
"任第一领民酋","0","2","2"
"外放任沧州刺","0","2","2"
"放任沧州刺史","0","2","2"
"这是我最大的","0","2","2"
"仪同刘丰讨伐","0","2","2"
"同刘丰讨伐侯","0","2","2"
"刘丰讨伐侯景","0","2","2"
"为南汾州刺史","0","2","2"
"王思政入据颍","0","2","2"
"前来投奔他的","0","2","2"
"的礼节对待他","0","2","2"
"在高祖指挥下","0","2","2"
"樊子鹄占据兖","0","2","2"
"子鹄占据兖州","0","2","2"
"随从高祖在韩","0","2","2"
"高祖在邙山打","0","2","2"
"祖在邙山打败","0","2","2"
"在邙山打败了","0","2","2"
"邙山打败了周","0","2","2"
"打败了周文帝","0","2","2"
"时年五十一岁","0","2","2"
"累计前后所立","0","2","2"
"渤海蓚地人氏","0","2","2"
"秘密地向高祖","0","2","2"
"任为通直散骑","0","2","2"
"为通直散骑侍","0","2","2"
"他为通直常侍","0","2","2"
"刺史尔朱羽生","0","2","2"
"又跟随高祖在","0","2","2"
"很快又被释放","0","2","2"
"是高祖的女婿","0","2","2"
"与萧轨等渡江","0","2","2"
"萧轨等渡江攻","0","2","2"
"轨等渡江攻陈","0","2","2"
"尔朱兆等屯驻","0","2","2"
"很快又加开府","0","2","2"
"任大行台吏部","0","2","2"
"任开府参军事","0","2","2"
"久以本官兼任","0","2","2"
"以本官兼任尚","0","2","2"
"本官兼任尚书","0","2","2"
"就成就了霸业","0","2","2"
"为员外散骑侍","0","2","2"
"任左光禄大夫","0","2","2"
"时年五十七岁","0","2","2"
"州长史时去世","0","2","2"
"从家中征召出","0","2","2"
"家中征召出来","0","2","2"
"被朝廷召入任","0","2","2"
"任司徒右长史","0","2","2"
"征用为开府行","0","2","2"
"用为开府行参","0","2","2"
"出使陈朝任副","0","2","2"
"使陈朝任副使","0","2","2"
"任并省吏部郎","0","2","2"
"并省吏部郎中","0","2","2"
"加授征虏将军","0","2","2"
"为太子中庶子","0","2","2"
"任尚书吏部郎","0","2","2"
"任魏太中大夫","0","2","2"
"接待梁朝使者","0","2","2"
"改任中书舍人","0","2","2"
"时年四十九岁","0","2","2"
"当着众人的面","0","2","2"
"的有一百多人","0","2","2"
"次升迁任侍中","0","2","2"
"出任西兖州刺","0","2","2"
"又任都官尚书","0","2","2"
"有古人的遣风","0","2","2"
"破六韩拔陵叛","0","2","2"
"从远方表达诚","0","2","2"
"远方表达诚意","0","2","2"
"跟随题担征讨","0","2","2"
"与清河王高岳","0","2","2"
"清河王高岳攻","0","2","2"
"依据条例降低","0","2","2"
"据条例降低爵","0","2","2"
"不久任海州刺","0","2","2"
"久任海州刺史","0","2","2"
"出使梁的主使","0","2","2"
"次升迁任太子","0","2","2"
"人有这样的话","0","2","2"
"的官职上去世","0","2","2"
"的事情很重要","0","2","2"
"讲子才的长处","0","2","2"
"弹劾太师咸阳","0","2","2"
"太师咸阳王元","0","2","2"
"师咸阳王元坦","0","2","2"
"帝对左右的人","0","2","2"
"委以心腹之任","0","2","2"
"撰写仪节制度","0","2","2"
"升任尚书右仆","0","2","2"
"对太后怎么办","0","2","2"
"升任尚书左丞","0","2","2"
"兼任度支尚书","0","2","2"
"升任散骑常侍","0","2","2"
"部尚书李神俊","0","2","2"
"补任中外府功","0","2","2"
"任中外府功曹","0","2","2"
"在什么位置?","0","2","2"
"几乎不能承受","0","2","2"
"萧庄回国作梁","0","2","2"
"当时四十八岁","0","2","2"
"任太子中庶子","0","2","2"
"看重他的才能","0","2","2"
"让和接替帝位","0","2","2"
"几次升任为尚","0","2","2"
"升任为尚书左","0","2","2"
"任为尚书左仆","0","2","2"
"被征召到晋阳","0","2","2"
"又兼散骑常侍","0","2","2"
"任太原公开府","0","2","2"
"历任文襄大将","0","2","2"
"任文襄大将军","0","2","2"
"河王高岳任司","0","2","2"
"王高岳任司州","0","2","2"
"高岳任司州牧","0","2","2"
"太守的官位上","0","2","2"
"守的官位上去","0","2","2"
"以原来的官职","0","2","2"
"与济阴人温子","0","2","2"
"济阴人温子升","0","2","2"
"河间人邢子才","0","2","2"
"的副使出使梁","0","2","2"
"将此事告诉了","0","2","2"
"与尚书左丞宋","0","2","2"
"任东南道行台","0","2","2"
"为尚书祠部郎","0","2","2"
"出京任西兖州","0","2","2"
"京任西兖州刺","0","2","2"
"更加勤奋钻研","0","2","2"
"年轻时就有声","0","2","2"
"轻时就有声誉","0","2","2"
"任尚书仪曹郎","0","2","2"
"祖献武皇帝为","0","2","2"
"献武皇帝为神","0","2","2"
"武皇帝为神武","0","2","2"
"皇帝为神武皇","0","2","2"
"帝为神武皇帝","0","2","2"
"会得到好名声","0","2","2"
"年少时很聪明","0","2","2"
"拔为中书舍人","0","2","2"
"听从了他的建","0","2","2"
"从了他的建议","0","2","2"
"百多人请求为","0","2","2"
"小时候就聪明","0","2","2"
"高阿那肱陷害","0","2","2"
"官至开府仪同","0","2","2"
"任北徐州刺史","0","2","2"
"连同以前的食","0","2","2"
"同以前的食邑","0","2","2"
"兼给事黄门侍","0","2","2"
"领左右大将军","0","2","2"
"将吴明彻入侵","0","2","2"
"吴明彻入侵淮","0","2","2"
"明彻入侵淮南","0","2","2"
"为领军大将军","0","2","2"
"时年五十五岁","0","2","2"
"武平末年任太","0","2","2"
"平末年任太子","0","2","2"
"的父母兄弟都","0","2","2"
"父母兄弟都在","0","2","2"
"母兄弟都在山","0","2","2"
"兄弟都在山东","0","2","2"
"特别加以赏赐","0","2","2"
"任命他为行台","0","2","2"
"升任行台尚书","0","2","2"
"魏彭城王元韶","0","2","2"
"开府谘议参军","0","2","2"
"奏明皇上任命","0","2","2"
"可以大获全胜","0","2","2"
"任命卢潜为扬","0","2","2"
"命卢潜为扬州","0","2","2"
"卢潜为扬州道","0","2","2"
"潜为扬州道行","0","2","2"
"为扬州道行台","0","2","2"
"王琳等人同时","0","2","2"
"改任五兵尚书","0","2","2"
"任南兖州刺史","0","2","2"
"时年六十六岁","0","2","2"
"追赠齐州刺史","0","2","2"
"任城王高浩的","0","2","2"
"城王高浩的丞","0","2","2"
"王高浩的丞相","0","2","2"
"改任七兵尚书","0","2","2"
"入文林馆待诏","0","2","2"
"有文集三十卷","0","2","2"
"治理得很有成","0","2","2"
"理得很有成绩","0","2","2"
"年任太子舍人","0","2","2"
"出任齐州刺史","0","2","2"
"代任本州刺史","0","2","2"
"年间任尚书左","0","2","2"
"间任尚书左丞","0","2","2"
"把他安置在宾","0","2","2"
"他安置在宾馆","0","2","2"
"是徐遵明传授","0","2","2"
"徐遵明传授的","0","2","2"
"的占了十分之","0","2","2"
"服子慎的注本","0","2","2"
"当时人们认为","0","2","2"
"立长子的弟弟","0","2","2"
"子的儿子为嫡","0","2","2"
"的儿子为嫡孙","0","2","2"
"就立嫡子的同","0","2","2"
"立嫡子的同母","0","2","2"
"成为父亲的后","0","2","2"
"为父亲的后代","0","2","2"
"为祖父母服斩","0","2","2"
"时年五十二岁","0","2","2"
"后主作太子时","0","2","2"
"无论大事小事","0","2","2"
"人们都认为是","0","2","2"
"由开府行参军","0","2","2"
"到了武平年间","0","2","2"
"作文林馆待诏","0","2","2"
"专心致志地读","0","2","2"
"心致志地读书","0","2","2"
"帝王治理天下","0","2","2"
"认为他很称职","0","2","2"
"多次立下战功","0","2","2"
"任南清河太守","0","2","2"
"初任开府参军","0","2","2"
"书令临淮王元","0","2","2"
"令临淮王元或","0","2","2"
"任司州中从事","0","2","2"
"拉着士开的手","0","2","2"
"着士开的手说","0","2","2"
"时年四十八岁","0","2","2"
"韩凤和穆提婆","0","2","2"
"派工匠为自己","0","2","2"
"太保贺拔仁为","0","2","2"
"河王高岳为使","0","2","2"
"王高岳为使持","0","2","2"
"高岳为使持节","0","2","2"
"皇太后为太皇","0","2","2"
"太后为太皇太","0","2","2"
"后为太皇太后","0","2","2"
"赵郡王睿又为","0","2","2"
"王氵皆为太师","0","2","2"
"仆射胡长仁为","0","2","2"
"陵王长恭为太","0","2","2"
"赵彦深为司空","0","2","2"
"年春正月初一","0","2","2"
"拜车骑大将军","0","2","2"
"骠骑将军位上","0","2","2"
"加封车骑大将","0","2","2"
"封车骑大将军","0","2","2"
"常侍兼中书侍","0","2","2"
"侍兼中书侍郎","0","2","2"
"兼中书侍郎李","0","2","2"
"直散骑常侍兼","0","2","2"
"任太子中舍人","0","2","2"
