"N-gram","新唐书","新唐书翻译","Total"
"郎将刘惠基战死","1","1","2"
"昆州刺史爨乾福","1","1","2"
"荆州大都督府长","1","1","2"
"汉阳郡王加特进","1","1","2"
"宜加赐实封二百","1","1","2"
"加赐实封二百户","1","1","2"
"陕州刺史宗楚客","1","1","2"
"见驸马都尉王同","1","1","2"
"侍御史任知古召","1","1","2"
"御史任知古召募","1","1","2"
"利仁府折冲麻嗣","1","1","2"
"仁府折冲麻嗣宗","1","1","2"
"朔方道防御讨击","1","1","2"
"方道防御讨击大","1","1","2"
"道防御讨击大使","1","1","2"
"天兵军节度使张","1","1","2"
"兵军节度使张说","1","1","2"
"左监门将军卢龙","1","1","2"
"监门将军卢龙子","1","1","2"
"左右威卫将军王","1","1","2"
"右威卫将军王景","1","1","2"
"威卫将军王景耀","1","1","2"
"大理少卿张德裕","1","1","2"
"汴州刺史倪若水","1","1","2"
"御史中丞非大事","1","1","2"
"国子祭酒留守东","1","1","2"
"子祭酒留守东都","1","1","2"
"黜河南尹李朝隐","1","1","2"
"京兆人权梁山谋","1","1","2"
"豫王府录事参军","1","1","2"
"国子祭酒祝钦明","1","1","2"
"子祭酒祝钦明建","1","1","2"
"后召宰相韦安石","1","1","2"
"左司御率府胄曹","1","1","2"
"司御率府胄曹参","1","1","2"
"御率府胄曹参军","1","1","2"
"检校益州大都督","1","1","2"
"校益州大都督长","1","1","2"
"益州大都督长史","1","1","2"
"居舍人韦述上疏","1","1","2"
"吏部尚书李景谌","1","1","2"
"右羽林将军检校","1","1","2"
"羽林将军检校幽","1","1","2"
"林将军检校幽州","1","1","2"
"将军检校幽州都","1","1","2"
"军检校幽州都督","1","1","2"
"庆州方渠降胡康","1","1","2"
"广州刺史王方庆","1","1","2"
"中书舍人内供奉","1","1","2"
"岭南按察选补使","1","1","2"
"范阳节度使张守","1","1","2"
"凉州都督牛仙客","1","1","2"
"荐长安尉周子谅","1","1","2"
"济州刺史裴耀卿","1","1","2"
"州刺史裴耀卿上","1","1","2"
"刺史裴耀卿上书","1","1","2"
"侍御史任正名恃","1","1","2"
"万州员外参军事","1","1","2"
"殿中监王毛仲持","1","1","2"
"中监王毛仲持节","1","1","2"
"蔚州刺史王元琰","1","1","2"
"左玉钤卫兵曹参","1","1","2"
"玉钤卫兵曹参军","1","1","2"
"河东道支度营田","1","1","2"
"东道支度营田使","1","1","2"
"梨园弟子胡雏善","1","1","2"
"朔方河东都统李","1","1","2"
"方河东都统李国","1","1","2"
"河东都统李国贞","1","1","2"
"滑亳节度使令狐","1","1","2"
"亳节度使令狐彰","1","1","2"
"检校司徒平章事","1","1","2"
"本官同中书门下","1","1","2"
"幽州良杜府果毅","1","1","2"
"河北节度副大使","1","1","2"
"平卢军使乌知义","1","1","2"
"贾晋等二十九人","1","1","2"
"御史大夫崔隐甫","1","1","2"
"史大夫崔隐甫等","1","1","2"
"仓部员外郎郑章","1","1","2"
"右补阙内供奉郑","1","1","2"
"补阙内供奉郑钦","1","1","2"
"阙内供奉郑钦说","1","1","2"
"监察御史豆卢友","1","1","2"
"殿中侍御史卢铉","1","1","2"
"通事舍人辛景凑","1","1","2"
"天马副监万俟承","1","1","2"
"马副监万俟承晖","1","1","2"
"闲厩使殿中监韦","1","1","2"
"厩使殿中监韦衢","1","1","2"
"使殿中监韦衢等","1","1","2"
"突骑施酋长哥舒","1","1","2"
"骑施酋长哥舒部","1","1","2"
"河东群牧兵十万","1","1","2"
"骠骑大将军高力","1","1","2"
"骑大将军高力士","1","1","2"
"太子先锋兵马元","1","1","2"
"子先锋兵马元帅","1","1","2"
"左武卫胄曹参军","1","1","2"
"灵察四镇节度使","2","0","2"
"监门将军边令诚","1","1","2"
"庆王府录事参军","1","1","2"
"王府录事参军事","1","1","2"
"安西四镇节度副","1","1","2"
"西四镇节度副大","1","1","2"
"四镇节度副大使","1","1","2"
"持节伊西节度使","1","1","2"
"左卫亲府左郎将","1","1","2"
"观军容使鱼朝恩","1","1","2"
"幽州大都督府长","1","1","2"
"知诸道节度行营","1","1","2"
"诸道节度行营事","1","1","2"
"天下兵马副元帅","1","1","2"
"滑汴节度使许叔","1","1","2"
"汴节度使许叔冀","1","1","2"
"节度使许叔冀战","1","1","2"
"荆南五道节度行","1","1","2"
"南五道节度行营","1","1","2"
"五道节度行营事","1","1","2"
"从温泉回到京城","0","2","2"
"在天区毕宿北的","0","2","2"
"天区毕宿北的五","0","2","2"
"区毕宿北的五车","0","2","2"
"毕宿北的五车五","0","2","2"
"宿北的五车五星","0","2","2"
"北的五车五星之","0","2","2"
"的五车五星之间","0","2","2"
"五星之间出现彗","0","2","2"
"二宿之间出现彗","0","2","2"
"蕃侯旅途食宿及","0","2","2"
"侯旅途食宿及旅","0","2","2"
"旅途食宿及旅行","0","2","2"
"途食宿及旅行所","0","2","2"
"食宿及旅行所需","0","2","2"
"宿及旅行所需之","0","2","2"
"及旅行所需之物","0","2","2"
"判处拘禁劳役的","0","2","2"
"所需之物的各州","0","2","2"
"需之物的各州本","0","2","2"
"之物的各州本年","0","2","2"
"物的各州本年赋","0","2","2"
"的各州本年赋税","0","2","2"
"在太清宫举行受","0","2","2"
"太清宫举行受祭","0","2","2"
"祭品的朝献祭祀","0","2","2"
"星官间出现彗星","0","2","2"
"宇文士及道歉说","0","2","2"
"的人要了解他的","0","2","2"
"则天皇后不同意","0","2","2"
"武后觉得他说得","0","2","2"
"后觉得他说得很","0","2","2"
"受任同中书门下","0","2","2"
"任辽东道行军总","0","2","2"
"将军黑齿常之任","0","2","2"
"谥号为天皇大圣","0","2","2"
"政台御史大夫蹇","0","2","2"
"台御史大夫蹇味","0","2","2"
"御史大夫蹇味道","0","2","2"
"大将军黑齿常之","0","2","2"
"嗣加同凤阁鸾台","0","2","2"
"苏味道任凤阁侍","0","2","2"
"味道任凤阁侍郎","0","2","2"
"年正月二十四日","0","2","2"
"李迥秀加同凤阁","0","2","2"
"迥秀加同凤阁鸾","0","2","2"
"秀加同凤阁鸾台","0","2","2"
"刘幽求为中书舍","0","2","2"
"幽求为中书舍人","0","2","2"
"苏瑰任尚书左仆","0","2","2"
"瑰任尚书左仆射","0","2","2"
"陆象先加同中书","0","2","2"
"象先加同中书门","0","2","2"
"先加同中书门下","0","2","2"
"州刺史姚元之任","0","2","2"
"刺史姚元之任兵","0","2","2"
"史姚元之任兵部","0","2","2"
"姚元之任兵部尚","0","2","2"
"元之任兵部尚书","0","2","2"
"李逢吉任门下侍","0","2","2"
"逢吉任门下侍郎","0","2","2"
"驱逐其节度使张","0","2","2"
"节度使崔胤任中","0","2","2"
"度使崔胤任中书","0","2","2"
"使崔胤任中书侍","0","2","2"
"崔胤任中书侍郎","0","2","2"
"衢州刺史陈岌反","0","2","2"
"州刺史陈岌反叛","0","2","2"
"刺史陈岌反叛依","0","2","2"
"史陈岌反叛依附","0","2","2"
"是河南府洛阳县","0","2","2"
"河南府洛阳县人","0","2","2"
"派遣部将王雄诞","0","2","2"
"遣部将王雄诞讨","0","2","2"
"部将王雄诞讨伐","0","2","2"
"赠予开府仪同三","0","2","2"
"予开府仪同三司","0","2","2"
"道行军大总管以","0","2","2"
"李靖征讨吐谷浑","0","2","2"
"配享于太宗庙廷","0","2","2"
"宗的第九个儿子","0","2","2"
"官位不及五品者","0","2","2"
"其子或孙一人为","0","2","2"
"凉州都督唐休瞡","0","2","2"
"州都督唐休瞡任","0","2","2"
"宗的第三个儿子","0","2","2"
"崔宁在西山打败","0","2","2"
"宁在西山打败吐","0","2","2"
"在西山打败吐蕃","0","2","2"
"西山打败吐蕃军","0","2","2"
"晋阳县令刘文静","0","2","2"
"并派刘文静出使","0","2","2"
"太常卿郑元王寿","0","2","2"
"在太极殿登皇帝","0","2","2"
"太极殿登皇帝位","0","2","2"
"秦王李世民任西","0","2","2"
"王李世民任西讨","0","2","2"
"李世民任西讨元","0","2","2"
"世民任西讨元帅","0","2","2"
"兼任低于本职的","0","2","2"
"李建成和秦王李","0","2","2"
"建成和秦王李世","0","2","2"
"成和秦王李世民","0","2","2"
"窦建德攻陷赵州","0","2","2"
"秦王李世民在氵","0","2","2"
"王李世民在氵名","0","2","2"
"放出宫女五百人","0","2","2"
"皇太子李建成在","0","2","2"
"百姓的徭役二年","0","2","2"
"皇太子李建成讨","0","2","2"
"太子李建成讨伐","0","2","2"
"高祖封儿子李元","0","2","2"
"连累而失官去职","0","2","2"
"累而失官去职的","0","2","2"
"而失官去职的人","0","2","2"
"全国免除徭役一","0","2","2"
"国免除徭役一年","0","2","2"
"齐王李元吉任司","0","2","2"
"刘黑闼攻陷瀛州","0","2","2"
"杀了本州刺史王","0","2","2"
"淮阳郡王李道玄","0","2","2"
"自温泉回到京城","0","2","2"
"秦王李世民屯兵","0","2","2"
"州与突厥军交战","0","2","2"
"从昆明池回到京","0","2","2"
"昆明池回到京城","0","2","2"
"长乐郡王李幼良","0","2","2"
"萧蠫任尚书左仆","0","2","2"
"蠫任尚书左仆射","0","2","2"
"积聚功德累集仁","0","2","2"
"聚功德累集仁爱","0","2","2"
"为左武侯大将军","0","2","2"
"十五岁以上的男","0","2","2"
"五岁以上的男子","0","2","2"
"岁以上的老人赐","0","2","2"
"以上的老人赐给","0","2","2"
"上的老人赐给粮","0","2","2"
"的老人赐给粮食","0","2","2"
"长孙无忌被免职","0","2","2"
"都督李道彦打败","0","2","2"
"隋朝人暴露的尸","0","2","2"
"朝人暴露的尸骸","0","2","2"
"九十岁以上的老","0","2","2"
"华州刺史柴绍任","0","2","2"
"城郡王李道宗任","0","2","2"
"闰十二月十七日","0","2","2"
"请求给太宗加号","0","2","2"
"求给太宗加号为","0","2","2"
"的死罪以下罪犯","0","2","2"
"死罪以下罪犯减","0","2","2"
"罪以下罪犯减刑","0","2","2"
"中八十岁以上老","0","2","2"
"十二月二十二日","0","2","2"
"京城百姓聚饮三","0","2","2"
"城百姓聚饮三天","0","2","2"
"太宗去往九成宫","0","2","2"
"州道行军总管率","0","2","2"
"行军总管率军讨","0","2","2"
"军总管率军讨伐","0","2","2"
"赐给五品以上官","0","2","2"
"给五品以上官员","0","2","2"
"品以上官员的儿","0","2","2"
"以上官员的儿子","0","2","2"
"任赤水道行军总","0","2","2"
"宗从九成宫返京","0","2","2"
"皇后长孙氏逝世","0","2","2"
"给百岁以上老人","0","2","2"
"定为世袭的刺史","0","2","2"
"州的僚族人反叛","0","2","2"
"当弥道行军大总","0","2","2"
"五品以上官员议","0","2","2"
"五年正月十九日","0","2","2"
"薛延陀部落侵犯","0","2","2"
"李世责力与薛延","0","2","2"
"世责力与薛延陀","0","2","2"
"责力与薛延陀军","0","2","2"
"免除齐州的劳役","0","2","2"
"除齐州的劳役一","0","2","2"
"齐州的劳役一年","0","2","2"
"及五品以上官员","0","2","2"
"爵位在其父之下","0","2","2"
"位在其父之下的","0","2","2"
"老人赐给粮食布","0","2","2"
"人赐给粮食布帛","0","2","2"
"六个总管的兵力","0","2","2"
"被废黜为平民的","0","2","2"
"太宗赐给所经过","0","2","2"
"宗赐给所经过地","0","2","2"
"赐给所经过地方","0","2","2"
"给所经过地方的","0","2","2"
"所经过地方的高","0","2","2"
"经过地方的高龄","0","2","2"
"过地方的高龄鳏","0","2","2"
"地方的高龄鳏寡","0","2","2"
"方的高龄鳏寡老","0","2","2"
"的高龄鳏寡老人","0","2","2"
"鳏寡老人粮食布","0","2","2"
"寡老人粮食布帛","0","2","2"
"长孙无忌代理侍","0","2","2"
"孙无忌代理侍中","0","2","2"
"在泰山祭祀天地","0","2","2"
"任青丘道行军大","0","2","2"
"责力任辽东道行","0","2","2"
"力任辽东道行军","0","2","2"
"三个总管的兵力","0","2","2"
"率领三个总管的","0","2","2"
"二十二年正月初","0","2","2"
"的县民免除劳役","0","2","2"
"判服劳役罪以下","0","2","2"
"服劳役罪以下的","0","2","2"
"李治在金液门处","0","2","2"
"治在金液门处理","0","2","2"
"封太宗谥号为文","0","2","2"
"宗谥号为文武大","0","2","2"
"谥号为文武大圣","0","2","2"
"赐予文武官员勋","0","2","2"
"赏给八十岁以上","0","2","2"
"十一月二十四日","0","2","2"
"妃子王氏为皇后","0","2","2"
"中书门下三品职","0","2","2"
"道行军总管进行","0","2","2"
"行军总管进行讨","0","2","2"
"军总管进行讨伐","0","2","2"
"赵孝祖与白水蛮","0","2","2"
"孝祖与白水蛮族","0","2","2"
"诏令文武官员议","0","2","2"
"令文武官员议论","0","2","2"
"文武官员议论政","0","2","2"
"武官员议论政事","0","2","2"
"派使臣讯察记录","0","2","2"
"年的租赋及应缴","0","2","2"
"的租赋及应缴的","0","2","2"
"租赋及应缴的布","0","2","2"
"赋及应缴的布帛","0","2","2"
"对死罪以下犯人","0","2","2"
"赐臣民聚饮三日","0","2","2"
"品以上官员勋级","0","2","2"
"以上官员勋级在","0","2","2"
"上官员勋级在其","0","2","2"
"官员勋级在其父","0","2","2"
"员勋级在其父以","0","2","2"
"勋级在其父以下","0","2","2"
"在其父以下者加","0","2","2"
"其父以下者加勋","0","2","2"
"父以下者加勋一","0","2","2"
"讨伐阿史那贺鲁","0","2","2"
"百姓八十岁以上","0","2","2"
"姓八十岁以上的","0","2","2"
"被废为平民的原","0","2","2"
"为平民的原皇后","0","2","2"
"平民的原皇后王","0","2","2"
"民的原皇后王氏","0","2","2"
"给八十岁以上老","0","2","2"
"以上老人粮食布","0","2","2"
"上老人粮食布帛","0","2","2"
"节与阿史那贺鲁","0","2","2"
"赐给八十岁以上","0","2","2"
"高宗自东都返回","0","2","2"
"本年租赋的一半","0","2","2"
"大将军苏定方任","0","2","2"
"任神兵道行军大","0","2","2"
"任氵贝江道行军","0","2","2"
"萧嗣业任扶余道","0","2","2"
"嗣业任扶余道行","0","2","2"
"业任扶余道行军","0","2","2"
"任扶余道行军总","0","2","2"
"氵贝江道行军总","0","2","2"
"贝江道行军总管","0","2","2"
"契絆何力任辽东","0","2","2"
"的兵力征讨高丽","0","2","2"
"皇太子李弘代行","0","2","2"
"太子李弘代行处","0","2","2"
"子李弘代行处理","0","2","2"
"李弘代行处理国","0","2","2"
"弘代行处理国政","0","2","2"
"三年正月十一日","0","2","2"
"诏令皇太子李弘","0","2","2"
"高宗派使臣讯察","0","2","2"
"免除所经过地方","0","2","2"
"个总管的兵力征","0","2","2"
"总管的兵力征讨","0","2","2"
"在国学祭祀先师","0","2","2"
"二年二月十二日","0","2","2"
"皇后武氏举行躬","0","2","2"
"行躬践蚕事的典","0","2","2"
"躬践蚕事的典礼","0","2","2"
"右领军卫大将军","0","2","2"
"诏令文武百官议","0","2","2"
"令文武百官议论","0","2","2"
"文武百官议论政","0","2","2"
"武百官议论政事","0","2","2"
"大风吹落太庙屋","0","2","2"
"风吹落太庙屋脊","0","2","2"
"举行躬践蚕事典","0","2","2"
"行躬践蚕事典礼","0","2","2"
"将孝敬皇帝李弘","0","2","2"
"刘仁轨任尚书左","0","2","2"
"仁轨任尚书左仆","0","2","2"
"轨任尚书左仆射","0","2","2"
"高宗去汝州温泉","0","2","2"
"高宗自东都回京","0","2","2"
"宗在籍田上举行","0","2","2"
"籍田上举行躬践","0","2","2"
"田上举行躬践农","0","2","2"
"在青海与吐蕃军","0","2","2"
"青海与吐蕃军交","0","2","2"
"海与吐蕃军交战","0","2","2"
"裴行俭任定襄道","0","2","2"
"行俭任定襄道行","0","2","2"
"俭任定襄道行军","0","2","2"
"皆加同中书门下","0","2","2"
"高宗亲临奉天宫","0","2","2"
"将军程务挺将其","0","2","2"
"军程务挺将其击","0","2","2"
"程务挺将其击败","0","2","2"
"将军程务挺任单","0","2","2"
"军程务挺任单于","0","2","2"
"程务挺任单于道","0","2","2"
"务挺任单于道安","0","2","2"
"挺任单于道安抚","0","2","2"
"舒王李元名任司","0","2","2"
"品以上的主事官","0","2","2"
"为金紫光禄大夫","0","2","2"
"将庐陵王李哲迁","0","2","2"
"庐陵王李哲迁禁","0","2","2"
"州起兵讨伐武氏","0","2","2"
"其前五代先祖鲁","0","2","2"
"前五代先祖鲁国","0","2","2"
"五代先祖鲁国公","0","2","2"
"封皇帝李旦之子","0","2","2"
"皇帝李旦之子李","0","2","2"
"二年正月二十日","0","2","2"
"宫内外官员勋官","0","2","2"
"武后因旱灾避离","0","2","2"
"后因旱灾避离正","0","2","2"
"九品以上的京官","0","2","2"
"品以上的京官议","0","2","2"
"以上的京官议政","0","2","2"
"州有雌鸡变为雄","0","2","2"
"有雌鸡变为雄鸡","0","2","2"
"武后加尊号为圣","0","2","2"
"王本立加同凤阁","0","2","2"
"本立加同凤阁鸾","0","2","2"
"立加同凤阁鸾台","0","2","2"
"河与吐蕃军交战","0","2","2"
"薛怀义任新平道","0","2","2"
"因旱灾减少膳食","0","2","2"
"杀许王李素节之","0","2","2"
"许王李素节之子","0","2","2"
"王李素节之子李","0","2","2"
"皇位继承人李旦","0","2","2"
"官侍郎陆元方任","0","2","2"
"侍郎陆元方任鸾","0","2","2"
"郎陆元方任鸾台","0","2","2"
"陆元方任鸾台侍","0","2","2"
"元方任鸾台侍郎","0","2","2"
"台御史大夫杨再","0","2","2"
"御史大夫杨再思","0","2","2"
"任检校凤阁侍郎","0","2","2"
"武后到京城南郊","0","2","2"
"后到京城南郊祭","0","2","2"
"到京城南郊祭祀","0","2","2"
"官尚书武三思任","0","2","2"
"宗楚客加同凤阁","0","2","2"
"楚客加同凤阁鸾","0","2","2"
"客加同凤阁鸾台","0","2","2"
"娄师德任陇右诸","0","2","2"
"师德任陇右诸军","0","2","2"
"德任陇右诸军大","0","2","2"
"任陇右诸军大使","0","2","2"
"狄仁杰任河北道","0","2","2"
"任河北道安抚大","0","2","2"
"并州大都督府长","0","2","2"
"相王李旦被免职","0","2","2"
"姚元之任灵武道","0","2","2"
"许百姓聚饮五日","0","2","2"
"韦安石任中书令","0","2","2"
"中宗游览洛城南","0","2","2"
"宗游览洛城南门","0","2","2"
"中宗加尊号为应","0","2","2"
"宗加尊号为应天","0","2","2"
"李峤加同中书门","0","2","2"
"峤加同中书门下","0","2","2"
"侍从官员勋官一","0","2","2"
"从官员勋官一级","0","2","2"
"元年正月十七日","0","2","2"
"中宗因旱灾避离","0","2","2"
"在西方天区出现","0","2","2"
"西方天区出现彗","0","2","2"
"方天区出现彗星","0","2","2"
"不合法定规程的","0","2","2"
"合法定规程的手","0","2","2"
"法定规程的手书","0","2","2"
"定规程的手书墨","0","2","2"
"规程的手书墨敕","0","2","2"
"程的手书墨敕斜","0","2","2"
"的手书墨敕斜封","0","2","2"
"赵彦昭任中书侍","0","2","2"
"彦昭任中书侍郎","0","2","2"
"平民装束出宫观","0","2","2"
"民装束出宫观灯","0","2","2"
"立温王李重茂为","0","2","2"
"温王李重茂为皇","0","2","2"
"王李重茂为皇太","0","2","2"
"李重茂为皇太子","0","2","2"
"太子李重茂登皇","0","2","2"
"萧至忠任中书令","0","2","2"
"宫廷内外官员以","0","2","2"
"廷内外官员以及","0","2","2"
"官位在其父之下","0","2","2"
"位在其父之下者","0","2","2"
"其父之下者勋官","0","2","2"
"父之下者勋官一","0","2","2"
"之下者勋官一级","0","2","2"
"宋王李成器任司","0","2","2"
"王李成器任司徒","0","2","2"
"宋王李成器被免","0","2","2"
"王李成器被免职","0","2","2"
"岁以上老人下等","0","2","2"
"以上老人下等州","0","2","2"
"上老人下等州刺","0","2","2"
"老人下等州刺史","0","2","2"
"部尚书郭元振任","0","2","2"
"有彗星流入太微","0","2","2"
"立皇太子李隆基","0","2","2"
"封李隆基之子嗣","0","2","2"
"十一月二十二日","0","2","2"
"二年正月十一日","0","2","2"
"给随行侍从官布","0","2","2"
"随行侍从官布帛","0","2","2"
"给玄宗进献尊号","0","2","2"
"玄宗进献尊号为","0","2","2"
"加同紫微黄门平","0","2","2"
"元二年正月二十","0","2","2"
"赐给九十岁以上","0","2","2"
"免流放罪以下的","0","2","2"
"玄宗因旱灾讯察","0","2","2"
"元四年正月初一","0","2","2"
"源乾曜任黄门侍","0","2","2"
"乾曜任黄门侍郎","0","2","2"
"宗因旱灾讯察记","0","2","2"
"杖刑以下的犯人","0","2","2"
"给随行侍从官员","0","2","2"
"随行侍从官员布","0","2","2"
"行侍从官员布帛","0","2","2"
"任持节朔方军节","0","2","2"
"赐给贤德的老人","0","2","2"
"八十岁以上的贤","0","2","2"
"十岁以上的贤德","0","2","2"
"上的贤德老人上","0","2","2"
"的贤德老人上等","0","2","2"
"以上老人授予上","0","2","2"
"上老人授予上等","0","2","2"
"老人授予上等州","0","2","2"
"上等州刺史荣衔","0","2","2"
"玄宗自汾阴返京","0","2","2"
"主一个儿子官职","0","2","2"
"对死刑罪犯减刑","0","2","2"
"十五年正月二十","0","2","2"
"五年正月二十八","0","2","2"
"吐蕃军进犯瓜州","0","2","2"
"玄宗自东都返京","0","2","2"
"元十六年正月初","0","2","2"
"十六年正月初五","0","2","2"
"元十七年二月初","0","2","2"
"十八年正月初六","0","2","2"
"免除该州三年徭","0","2","2"
"除该州三年徭役","0","2","2"
"元二十一年正月","0","2","2"
"流放以下刑罚的","0","2","2"
"以下刑罚的罪犯","0","2","2"
"下刑罚的罪犯免","0","2","2"
"刑罚的罪犯免刑","0","2","2"
"上等州司马荣衔","0","2","2"
"十四年正月二十","0","2","2"
"十一月二十六日","0","2","2"
"下等州刺史荣衔","0","2","2"
"派使臣赴各地考","0","2","2"
"使臣赴各地考察","0","2","2"
"臣赴各地考察并","0","2","2"
"赴各地考察并降","0","2","2"
"玄宗自温泉宫返","0","2","2"
"宗自温泉宫返京","0","2","2"
"予贤德老人荣衔","0","2","2"
"二年正月十五日","0","2","2"
"的玄元宫改名为","0","2","2"
"玄元宫改名为太","0","2","2"
"流放刑罚以下的","0","2","2"
"放刑罚以下的罪","0","2","2"
"刑罚以下的罪犯","0","2","2"
"罚以下的罪犯免","0","2","2"
"与吐蕃军在石堡","0","2","2"
"吐蕃军在石堡城","0","2","2"
"蕃军在石堡城交","0","2","2"
"军在石堡城交战","0","2","2"
"分别授予上等郡","0","2","2"
"尊号为开元天地","0","2","2"
"号为开元天地大","0","2","2"
"为开元天地大宝","0","2","2"
"玄宗在太清宫举","0","2","2"
"在太清宫举行由","0","2","2"
"太清宫举行由人","0","2","2"
"清宫举行由人代","0","2","2"
"宫举行由人代表","0","2","2"
"举行由人代表受","0","2","2"
"行由人代表受祭","0","2","2"
"由人代表受祭者","0","2","2"
"在西洱河与云南","0","2","2"
"西洱河与云南蛮","0","2","2"
"任河东节度副大","0","2","2"
"安庆绪进攻潼关","0","2","2"
"李光弼与史思明","0","2","2"
"光弼与史思明在","0","2","2"
"肃宗给玄宗进献","0","2","2"
"拦路请求留下太","0","2","2"
"路请求留下太子","0","2","2"
"尹子奇进犯睢阳","0","2","2"
"子仪与安庆绪部","0","2","2"
"仪与安庆绪部将","0","2","2"
"太白星白昼行经","0","2","2"
"白星白昼行经天","0","2","2"
"星白昼行经天空","0","2","2"
"广平郡王李与安","0","2","2"
"平郡王李与安庆","0","2","2"
"郡王李与安庆绪","0","2","2"
"王李与安庆绪在","0","2","2"
"安庆绪逃往河北","0","2","2"
"王思礼与安庆绪","0","2","2"
"思礼与安庆绪在","0","2","2"
"从官员三品以上","0","2","2"
"官员三品以上者","0","2","2"
"应缴绢帛的三分","0","2","2"
"缴绢帛的三分之","0","2","2"
"放出宫女三千人","0","2","2"
"品以上者其子之","0","2","2"
"以上者其子之一","0","2","2"
"中书门下省讯察","0","2","2"
"书门下省讯察记","0","2","2"
"卫伯玉将其打败","0","2","2"
"任山南东道节度","0","2","2"
"月序以北斗星斗","0","2","2"
"序以北斗星斗柄","0","2","2"
"以北斗星斗柄所","0","2","2"
"北斗星斗柄所指","0","2","2"
"品以上家世清白","0","2","2"
"奴剌军进犯梁州","0","2","2"
"楚州进献定国宝","0","2","2"
"州进献定国宝玉","0","2","2"
"进献定国宝玉十","0","2","2"
"定国宝玉十三件","0","2","2"
"为天下兵马元帅","0","2","2"
"宗追尊生母为皇","0","2","2"
"追尊生母为皇太","0","2","2"
"尊生母为皇太后","0","2","2"
"授予刺史的一个","0","2","2"
"予刺史的一个儿","0","2","2"
"刺史的一个儿子","0","2","2"
"史的一个儿子官","0","2","2"
"杀了本州刺史刘","0","2","2"
"党项羌军进犯同","0","2","2"
"项羌军进犯同州","0","2","2"
"其余官员加官阶","0","2","2"
"再次打败吐蕃军","0","2","2"
"常谦光将其打败","0","2","2"
"五年正月二十七","0","2","2"
"诏令五品以上的","0","2","2"
"崔宁打败吐蕃军","0","2","2"
"三年正月二十一","0","2","2"
"取消进献祥瑞之","0","2","2"
"消进献祥瑞之物","0","2","2"
"在太清宫举行朝","0","2","2"
"太清宫举行朝献","0","2","2"
"清宫举行朝献祭","0","2","2"
"宫举行朝献祭礼","0","2","2"
"派黜陟使赴全国","0","2","2"
"黜陟使赴全国各","0","2","2"
"陟使赴全国各地","0","2","2"
"使赴全国各地考","0","2","2"
"赴全国各地考查","0","2","2"
"全国各地考查官","0","2","2"
"国各地考查官吏","0","2","2"
"卢龙军节度使朱","0","2","2"
"龙军节度使朱滔","0","2","2"
"州与李希烈作战","0","2","2"
"元元年正月初一","0","2","2"
"免除淮西徭役二","0","2","2"
"除淮西徭役二年","0","2","2"
"州一带的长江泛","0","2","2"
"一带的长江泛滥","0","2","2"
"驱逐其观察使吴","0","2","2"
"德宗在太清宫举","0","2","2"
"南东道节度使于","0","2","2"
"东道节度使于由","0","2","2"
"道节度使于由页","0","2","2"
"宗在咸宁殿逝世","0","2","2"
"加任同中书门下","0","2","2"
"高龄老人赐给米","0","2","2"
"受祭者享用祭礼","0","2","2"
"祭者享用祭礼的","0","2","2"
"者享用祭礼的朝","0","2","2"
"享用祭礼的朝献","0","2","2"
"用祭礼的朝献祭","0","2","2"
"祭礼的朝献祭祀","0","2","2"
"授予文宣王孔子","0","2","2"
"三代王朝的后代","0","2","2"
"武元衡任门下侍","0","2","2"
"元衡任门下侍郎","0","2","2"
"李吉甫任中书侍","0","2","2"
"吉甫任中书侍郎","0","2","2"
"文武官员官位在","0","2","2"
"武官员官位在其","0","2","2"
"官员官位在其父","0","2","2"
"员官位在其父以","0","2","2"
"和五年正月二十","0","2","2"
"皇太子李宁去世","0","2","2"
"在其父以下者勋","0","2","2"
"其父以下者勋衔","0","2","2"
"父以下者勋衔两","0","2","2"
"以下者勋衔两级","0","2","2"
"度使乌重胤讨伐","0","2","2"
"十年正月十三日","0","2","2"
"节度使李光颜在","0","2","2"
"再次打败吴元济","0","2","2"
"城与吴元济作战","0","2","2"
"赴京城朝见君主","0","2","2"
"元和十五年正月","0","2","2"
"授予其一子官职","0","2","2"
"宗加尊号为文武","0","2","2"
"火灾的装饰鸱尾","0","2","2"
"五坊豢养的鹰隼","0","2","2"
"立景王李湛为皇","0","2","2"
"景王李湛为皇太","0","2","2"
"王李湛为皇太子","0","2","2"
"文武官员及州府","0","2","2"
"武官员及州府长","0","2","2"
"官员及州府长官","0","2","2"
"黄洞蛮军进犯安","0","2","2"
"洞蛮军进犯安南","0","2","2"
"赐予文武官员及","0","2","2"
"幽州卢龙军骚乱","0","2","2"
"为义武军节度使","0","2","2"
"文宗因旱灾避离","0","2","2"
"驱逐其节度使杨","0","2","2"
"自称代行处理节","0","2","2"
"称代行处理节度","0","2","2"
"对京畿死罪以下","0","2","2"
"李固言任门下侍","0","2","2"
"固言任门下侍郎","0","2","2"
"党项羌族军进犯","0","2","2"
"的羽林军星官间","0","2","2"
"羽林军星官间有","0","2","2"
"林军星官间有彗","0","2","2"
"军星官间有彗星","0","2","2"
"星官间有彗星出","0","2","2"
"官间有彗星出现","0","2","2"
"立颍王李炎为皇","0","2","2"
"颍王李炎为皇太","0","2","2"
"王李炎为皇太弟","0","2","2"
"废黜皇太子李成","0","2","2"
