"N-gram","新唐书","新唐书翻译","Total"
"幽州卢龙军乱","3","0","3"
"文德顺圣皇后","1","2","3"
"进左光禄大夫","3","0","3"
"进同中书门下","2","1","3"
"神尧大圣大光","2","1","3"
"尧大圣大光孝","2","1","3"
"大圣大光孝皇","2","1","3"
"圣大光孝皇帝","2","1","3"
"文武大圣大广","2","1","3"
"武大圣大广孝","2","1","3"
"大圣大广孝皇","2","1","3"
"圣大广孝皇帝","2","1","3"
"大圣大昭孝皇","2","1","3"
"圣大昭孝皇帝","2","1","3"
"玄真大圣大兴","2","1","3"
"真大圣大兴孝","2","1","3"
"大圣大兴孝皇","2","1","3"
"圣大兴孝皇帝","2","1","3"
"开元天宝圣文","2","1","3"
"元天宝圣文神","2","1","3"
"天宝圣文神武","2","1","3"
"神武圣文皇帝","2","1","3"
"德弘道大圣大","2","1","3"
"弘道大圣大安","2","1","3"
"道大圣大安孝","2","1","3"
"昭文章武大圣","2","1","3"
"德大圣大安孝","2","1","3"
"圣神章武孝皇","2","1","3"
"神章武孝皇帝","2","1","3"
"明成武献文睿","2","1","3"
"成武献文睿智","2","1","3"
"武献文睿智章","2","1","3"
"献文睿智章仁","2","1","3"
"文睿智章仁神","2","1","3"
"睿智章仁神聪","2","1","3"
"智章仁神聪懿","2","1","3"
"章仁神聪懿道","2","1","3"
"仁神聪懿道大","2","1","3"
"神聪懿道大孝","2","1","3"
"聪懿道大孝皇","2","1","3"
"懿道大孝皇帝","2","1","3"
"邠宁四面行营","3","0","3"
"任城郡王道宗","3","0","3"
"县人吕崇茂杀","1","2","3"
"皇太子加元服","3","0","3"
"赐五品上子父","3","0","3"
"十一年正月丁","3","0","3"
"明德宫玄圃院","2","1","3"
"十三年正月乙","3","0","3"
"总管兵伐高丽","3","0","3"
"二年正月戊戌","3","0","3"
"道行军总管伐","3","0","3"
"左屯卫大将军","2","1","3"
"西台侍郎上官","1","2","3"
"台侍郎上官仪","1","2","3"
"州都督崔智辩","1","2","3"
"皇太子释奠国","3","0","3"
"太子释奠国学","3","0","3"
"单道安抚大使","3","0","3"
"元年正月癸未","2","1","3"
"玉钤卫大将军","2","1","3"
"左鹰扬卫将军","2","1","3"
"大将军张虔勖","2","1","3"
"万岁通天元年","1","2","3"
"神兵道行军大","1","2","3"
"兵道行军大总","1","2","3"
"李峤同凤阁鸾","3","0","3"
"峤同凤阁鸾台","3","0","3"
"天官侍郎张锡","1","2","3"
"陇右诸军州大","2","1","3"
"十上上州司马","3","0","3"
"朔方行军大总","2","1","3"
"方行军大总管","2","1","3"
"十三年正月戊","3","0","3"
"三品上予一子","3","0","3"
"品上予一子官","3","0","3"
"二年正月己巳","3","0","3"
"河西节度副大","1","2","3"
"西节度副大使","1","2","3"
"范阳节度副大","2","1","3"
"阳节度副大使","2","1","3"
"张巡安禄山将","3","0","3"
"太子左赞善大","1","2","3"
"子左赞善大夫","1","2","3"
"左龙武大将军","1","2","3"
"子仪安庆绪战","3","0","3"
"郭子仪安庆绪","3","0","3"
"河南道副元帅","1","2","3"
"献定国宝玉十","1","2","3"
"定国宝玉十三","1","2","3"
"追尊母皇太后","3","0","3"
"同华节度使周","1","2","3"
"华节度使周智","1","2","3"
"节度使周智光","1","2","3"
"臣上尊号曰圣","3","0","3"
"夏绥银节度使","3","0","3"
"赐文武官子父","3","0","3"
"文武官子父后","3","0","3"
"武官子父后者","3","0","3"
"乌重胤吴元济","3","0","3"
"重胤吴元济战","3","0","3"
"恭僖皇太后王","1","2","3"
"僖皇太后王氏","1","2","3"
"观竞渡鱼藻宫","3","0","3"
"贞献皇太后萧","1","2","3"
"献皇太后萧氏","1","2","3"
"海军节度使李","1","2","3"
"史宪诚李同捷","3","0","3"
"宪诚李同捷战","3","0","3"
"诚李同捷战平","3","0","3"
"李同捷战平原","3","0","3"
"开成五年正月","1","2","3"
"懿安太皇太后","1","2","3"
"军节度使李克","1","2","3"
"防御使赫连鐸","3","0","3"
"州叛附硃全忠","3","0","3"
"奉国军节度使","2","1","3"
"李茂贞硃全忠","3","0","3"
"茂贞硃全忠战","3","0","3"
"赐实封三百户","2","1","3"
"陕东道行台左","2","1","3"
"东道行台左仆","2","1","3"
"进尚书左仆射","3","0","3"
"幽州都督屈突","2","1","3"
"州都督屈突仲","2","1","3"
"金山道十姓兵","1","2","3"
"太子左庶子分","2","1","3"
"子左庶子分司","2","1","3"
"左庶子分司东","2","1","3"
"庶子分司东都","2","1","3"
"赐实封五百户","1","2","3"
"御史中丞宇文","1","2","3"
"史中丞宇文融","1","2","3"
"右羽林大将军","1","2","3"
"太宗讯察记录","0","3","3"
"宗讯察记录囚","0","3","3"
"宿之间出现彗","0","3","3"
"五车五星之间","0","3","3"
"车五星之间出","0","3","3"
"五星之间出现","0","3","3"
"星之间出现彗","0","3","3"
"武后因旱灾讯","0","3","3"
"后因旱灾讯察","0","3","3"
"处以拘禁劳役","0","3","3"
"以拘禁劳役的","0","3","3"
"需之物的各县","0","3","3"
"是逐渐不能坚","0","3","3"
"逐渐不能坚持","0","3","3"
"渐不能坚持到","0","3","3"
"不能坚持到底","0","3","3"
"能坚持到底的","0","3","3"
"坚持到底的第","0","3","3"
"诏令文武百官","0","3","3"
"采纳了他的意","0","3","3"
"纳了他的意见","0","3","3"
"徐有功回答说","0","3","3"
"任检校吏部尚","0","3","3"
"将军黑齿常之","0","3","3"
"以讨伐安禄山","0","3","3"
"领军卫大将军","0","3","3"
"一并任同中书","0","3","3"
"节度使崔胤任","0","3","3"
"他为监察御史","0","3","3"
"尊号为开元天","0","3","3"
"与朱克融作战","0","3","3"
"在太极殿登基","0","3","3"
"改任太子右庶","0","3","3"
"柏公成的母亲","0","3","3"
"陇西公李建成","0","3","3"
"高祖去周氏陂","0","3","3"
"齐王李元吉在","0","3","3"
"州与刘武周交","0","3","3"
"三年正月初五","0","3","3"
"反叛投靠刘黑","0","3","3"
"叛投靠刘黑闼","0","3","3"
"个总管的军队","0","3","3"
"齐王李元吉任","0","3","3"
"了本州刺史王","0","3","3"
"与刘黑闼交战","0","3","3"
"抓了本州刺史","0","3","3"
"州归附刘黑闼","0","3","3"
"六月二十三日","0","3","3"
"州施行部分赦","0","3","3"
"年二月十九日","0","3","3"
"任城郡王李道","0","3","3"
"城郡王李道宗","0","3","3"
"年正月二十五","0","3","3"
"正月二十五日","0","3","3"
"给文武官员勋","0","3","3"
"老人赐给粮食","0","3","3"
"放出宫女三千","0","3","3"
"十二月十九日","0","3","3"
"免除本年租税","0","3","3"
"派遣使臣巡视","0","3","3"
"三年正月初四","0","3","3"
"太宗因旱灾避","0","3","3"
"九十岁以上的","0","3","3"
"五月二十五日","0","3","3"
"任定襄道行军","0","3","3"
"许百姓聚饮五","0","3","3"
"岁以上老人粮","0","3","3"
"以上老人粮食","0","3","3"
"道行军总管率","0","3","3"
"行军总管率军","0","3","3"
"太宗从九成宫","0","3","3"
"宗从九成宫返","0","3","3"
"死罪以下的罪","0","3","3"
"以下的罪犯减","0","3","3"
"下的罪犯减刑","0","3","3"
"八月二十五日","0","3","3"
"皇太子李承乾","0","3","3"
"一年正月初一","0","3","3"
"二年正月十五","0","3","3"
"七月二十七日","0","3","3"
"给高龄老人粮","0","3","3"
"高龄老人粮食","0","3","3"
"龄老人粮食布","0","3","3"
"州的山僚人反","0","3","3"
"的山僚人反叛","0","3","3"
"有彗星出现在","0","3","3"
"令五品以上官","0","3","3"
"以上官员议政","0","3","3"
"泰山祭祀天地","0","3","3"
"任凉州道行军","0","3","3"
"州的劳役一年","0","3","3"
"在其父之下的","0","3","3"
"被废黜为平民","0","3","3"
"代行处理国政","0","3","3"
"高龄鳏寡老人","0","3","3"
"龄鳏寡老人粮","0","3","3"
"鳏寡老人粮食","0","3","3"
"左领军大将军","0","3","3"
"死罪以下的囚","0","3","3"
"以下的囚犯减","0","3","3"
"下的囚犯减刑","0","3","3"
"力任辽东道行","0","3","3"
"太宗亲临翠微","0","3","3"
"宗亲临翠微宫","0","3","3"
"十二年正月初","0","3","3"
"二年正月初九","0","3","3"
"贞观二十三年","0","3","3"
"太宗谥号为文","0","3","3"
"宗谥号为文武","0","3","3"
"号为文武大圣","0","3","3"
"太子李承乾被","0","3","3"
"子李承乾被废","0","3","3"
"十岁以上的平","0","3","3"
"岁以上的平民","0","3","3"
"任开府仪同三","0","3","3"
"七月二十四日","0","3","3"
"流放以下的罪","0","3","3"
"放以下的罪犯","0","3","3"
"诏令文武官员","0","3","3"
"高宗避离正殿","0","3","3"
"十月二十二日","0","3","3"
"使臣讯察记录","0","3","3"
"臣讯察记录囚","0","3","3"
"九月二十五日","0","3","3"
"罪以下犯人减","0","3","3"
"以下犯人减刑","0","3","3"
"级在其父以下","0","3","3"
"以下者加勋一","0","3","3"
"下者加勋一级","0","3","3"
"杀了被废为平","0","3","3"
"了被废为平民","0","3","3"
"废为平民的原","0","3","3"
"为平民的原皇","0","3","3"
"将军苏定方任","0","3","3"
"三年正月二十","0","3","3"
"贬为普州刺史","0","3","3"
"太子李弘代理","0","3","3"
"子李弘代理国","0","3","3"
"李弘代理国政","0","3","3"
"氵贝江道行军","0","3","3"
"九月二十一日","0","3","3"
"百官议论政事","0","3","3"
"平民中八十岁","0","3","3"
"民中八十岁以","0","3","3"
"国学祭祀先师","0","3","3"
"后武氏举行躬","0","3","3"
"武氏举行躬践","0","3","3"
"行躬践蚕事的","0","3","3"
"自九成宫返回","0","3","3"
"九成宫返回京","0","3","3"
"成宫返回京城","0","3","3"
"任太子左庶子","0","3","3"
"年正月十四日","0","3","3"
"孝敬皇帝李弘","0","3","3"
"六月二十七日","0","3","3"
"籍田上举行躬","0","3","3"
"元年正月初五","0","3","3"
"对京城施行赦","0","3","3"
"京城施行赦免","0","3","3"
"皇太子李哲代","0","3","3"
"太子李哲代理","0","3","3"
"子李哲代理国","0","3","3"
"李哲代理国政","0","3","3"
"诸星间出现彗","0","3","3"
"十一月十五日","0","3","3"
"任单于道安抚","0","3","3"
"单于道安抚大","0","3","3"
"于道安抚大使","0","3","3"
"起兵讨伐武氏","0","3","3"
"兵讨伐武氏之","0","3","3"
"讨伐武氏之乱","0","3","3"
"四年正月初五","0","3","3"
"十月二十六日","0","3","3"
"赐准聚饮三日","0","3","3"
"山与吐蕃军交","0","3","3"
"武三思被免职","0","3","3"
"李峤加同凤阁","0","3","3"
"峤加同凤阁鸾","0","3","3"
"历二年正月初","0","3","3"
"四月二十九日","0","3","3"
"武后返回神都","0","3","3"
"任灵武道行军","0","3","3"
"韦安石被免职","0","3","3"
"贬为崖州司马","0","3","3"
"贬为新州司马","0","3","3"
"贬为申州刺史","0","3","3"
"随行侍从官员","0","3","3"
"手书墨敕斜封","0","3","3"
"立温王李重茂","0","3","3"
"其父之下者勋","0","3","3"
"加同紫微黄门","0","3","3"
"玄宗自温泉返","0","3","3"
"宽免流放罪以","0","3","3"
"免流放罪以下","0","3","3"
"十二月二十八","0","3","3"
"玄宗自东都返","0","3","3"
"岁以上的贤德","0","3","3"
"以上的贤德老","0","3","3"
"上的贤德老人","0","3","3"
"妇人授予县君","0","3","3"
"人授予县君荣","0","3","3"
"授予县君荣衔","0","3","3"
"岁以上老人授","0","3","3"
"以上老人授予","0","3","3"
"劳役的犯人免","0","3","3"
"役的犯人免刑","0","3","3"
"十一月二十九","0","3","3"
"一月二十九日","0","3","3"
"十一月十七日","0","3","3"
"免除本年赋税","0","3","3"
"五月二十八日","0","3","3"
"开元二十三年","0","3","3"
"上官员勋官在","0","3","3"
"官员勋官在其","0","3","3"
"员勋官在其父","0","3","3"
"予贤德老人荣","0","3","3"
"对死刑囚犯减","0","3","3"
"死刑囚犯减刑","0","3","3"
"三月二十八日","0","3","3"
"叛变投降安禄","0","3","3"
"变投降安禄山","0","3","3"
"率军讨伐安禄","0","3","3"
"军讨伐安禄山","0","3","3"
"仪与安庆绪在","0","3","3"
"元元年正月初","0","3","3"
"驱逐了本州刺","0","3","3"
"逐了本州刺史","0","3","3"
"与史思明作战","0","3","3"
"圣皇天帝玄宗","0","3","3"
"的一个儿子官","0","3","3"
"党项羌军进犯","0","3","3"
"西原蛮族军攻","0","3","3"
"原蛮族军攻破","0","3","3"
"吐蕃军进犯州","0","3","3"
"流放罪以下刑","0","3","3"
"放罪以下刑罚","0","3","3"
"罪以下刑罚的","0","3","3"
"以下刑罚的犯","0","3","3"
"下刑罚的犯人","0","3","3"
"刑罚的犯人免","0","3","3"
"罚的犯人免刑","0","3","3"
"州卢龙军将领","0","3","3"
"吐蕃军进犯泾","0","3","3"
"四月二十四日","0","3","3"
"宁打败吐蕃军","0","3","3"
"与李怀光作战","0","3","3"
"十二月二十三","0","3","3"
"与吴少诚作战","0","3","3"
"下者勋衔两级","0","3","3"
"者享用祭礼的","0","3","3"
"汉三代王朝的","0","3","3"
"三代王朝的后","0","3","3"
"官位在其父以","0","3","3"
"三月二十九日","0","3","3"
"宗灵柩前登帝","0","3","3"
"灵柩前登帝位","0","3","3"
"任左右神策军","0","3","3"
"宗开始处理政","0","3","3"
"开始处理政事","0","3","3"
"敬宗在鱼藻宫","0","3","3"
"坊豢养的鹰犬","0","3","3"
"武宗封其子李","0","3","3"
"钱升攻破苏州","0","3","3"
"防御使赫连铎","0","3","3"
"李克用攻破潞","0","3","3"
"克用攻破潞州","0","3","3"
"俘虏了刺史刘","0","3","3"
"与李茂贞作战","0","3","3"
"宗封儿子李礻","0","3","3"
"隐太子李建成","0","3","3"
"为银青光禄大","0","3","3"
"被李林甫陷害","0","3","3"
"开建府署设置","0","3","3"
"任荆南节度使","0","3","3"
"追赠尚书右仆","0","3","3"
"采纳了这个意","0","3","3"
"纳了这个意见","0","3","3"
"为尚书右仆射","0","3","3"
"太宗征讨辽东","0","3","3"
"升任中书侍郎","0","3","3"
"太宗明白过来","0","3","3"
"太宗对群臣说","0","3","3"
"玄龄留守京师","0","3","3"
"过了一段时间","0","3","3"
"对长孙无忌说","0","3","3"
"隋炀帝大业末","0","3","3"
"编写本朝历史","0","3","3"
"长孙无忌谋反","0","3","3"
"任殿中侍御史","0","3","3"
"任命张昌宗为","0","3","3"
"收纳三百户租","0","3","3"
"纳三百户租税","0","3","3"
"长孙无忌等人","0","3","3"
"天下臣民就会","0","3","3"
"参加明经科考","0","3","3"
"加明经科考试","0","3","3"
"宠妃幸臣破坏","0","3","3"
"玄宗开元初年","0","3","3"
"我的伯叔祖父","0","3","3"
"他为御史中丞","0","3","3"
"升为御史大夫","0","3","3"
"升任黄门侍郎","0","3","3"
"死无葬身之地","0","3","3"
"升为监察御史","0","3","3"
"死时年七十二","0","3","3"
"任兵部员外郎","0","3","3"
"屈刺和可突于","0","3","3"
"他一个儿子为","0","3","3"
"安禄山反叛了","0","3","3"
"免供顿州岁税","2","0","2"
"称江南道总管","1","1","2"
"刑部尚书宇文","1","1","2"
"左翊卫将军董","1","1","2"
"翊卫将军董纯","1","1","2"
"骁卫将军李金","1","1","2"
"卫将军李金才","1","1","2"
"左光禄大夫李","1","1","2"
"光禄大夫李敏","1","1","2"
"天策府司马宇","1","1","2"
"策府司马宇文","1","1","2"
"府司马宇文士","1","1","2"
"神尧大圣皇帝","1","1","2"
"御史大夫杜淹","1","1","2"
"民部尚书戴胄","1","1","2"
"侍郎褚遂良参","1","1","2"
"太子少詹事张","1","1","2"
"子少詹事张行","1","1","2"
"少詹事张行成","1","1","2"
"兵部侍郎韩瑗","1","1","2"
"庆同中书门下","2","0","2"
"陵都护阿史弥","2","0","2"
"都护阿史弥射","2","0","2"
"驸马都尉韦正","1","1","2"
"马都尉韦正矩","1","1","2"
"金吾卫将军庞","1","1","2"
"吾卫将军庞同","1","1","2"
"卫将军庞同善","1","1","2"
"左武卫将军薛","1","1","2"
"武卫将军薛仁","1","1","2"
"卫将军薛仁贵","1","1","2"
"左监门卫将军","1","1","2"
"监门卫将军李","1","1","2"
"门卫将军李谨","1","1","2"
"卫将军李谨行","1","1","2"
"中书侍郎薛元","1","1","2"
"书侍郎薛元超","1","1","2"
"太子左庶子张","1","1","2"
"子左庶子张大","1","1","2"
"左武卫将军黑","1","1","2"
"武卫将军黑齿","1","1","2"
"卫将军黑齿常","1","1","2"
"河源军经略大","1","1","2"
"源军经略大使","1","1","2"
"天皇大圣皇帝","1","1","2"
"台御史大夫骞","2","0","2"
"凤阁舍人李景","1","1","2"
"阁舍人李景谌","1","1","2"
"鸾台侍郎韦方","1","1","2"
"台侍郎韦方质","1","1","2"
"春官尚书武承","1","1","2"
"秋官尚书裴居","1","1","2"
"官尚书裴居道","1","1","2"
"台御史大夫韦","1","1","2"
"御史大夫韦思","1","1","2"
"史大夫韦思谦","1","1","2"
"天官尚书韦待","1","1","2"
"官尚书韦待价","1","1","2"
"杀右武威卫大","1","1","2"
"威卫大将军黑","1","1","2"
"鹰扬卫将军赵","1","1","2"
"扬卫将军赵怀","1","1","2"
