"N-gram","元史","元史翻译","Total"
"汉军兵马都元帅","2","2","4"
"七路兵马都元帅","2","2","4"
"翰林学士承旨王","2","2","4"
"云南行省参知政","2","2","4"
"四川北道宣慰使","2","2","4"
"宋礼部侍郎邓光","2","2","4"
"礼部侍郎邓光荐","2","2","4"
"佥河北河南道提","2","2","4"
"南道提刑按察司","2","2","4"
"江淮行中书省参","2","2","4"
"淮行中书省参知","2","2","4"
"佥书沿江行枢密","2","2","4"
"书沿江行枢密院","2","2","4"
"平章政事阿里海","2","2","4"
"章政事阿里海牙","2","2","4"
"中道肃政廉访使","2","2","4"
"西道提刑按察副","2","2","4"
"甘肃行省参知政","2","2","4"
"肃行省参知政事","2","2","4"
"川道提刑按察司","2","2","4"
"闽海道肃政廉访","2","2","4"
"海道肃政廉访使","2","2","4"
"南道肃政廉访使","2","2","4"
"江浙行中书省参","2","2","4"
"浙行中书省参知","2","2","4"
"治书侍御史锁南","3","1","4"
"大都路儒学教授","2","2","4"
"河南行省左右司","2","2","4"
"南行省左右司郎","2","2","4"
"陕西行省参知政","2","2","4"
"御史大夫秃忒哈","2","2","4"
"中书左司员外郎","2","2","4"
"擢江南行台监察","4","0","4"
"行省左右司都事","2","2","4"
"州路总管府推官","2","2","4"
"元统元年进士第","3","1","4"
"知集贤院道教事","2","2","4"
"云南行省平章政","1","3","4"
"枢密院副使宋君","2","2","4"
"密院副使宋君斐","2","2","4"
"借礼部侍郎金赞","2","2","4"
"礼部侍郎金赞等","2","2","4"
"秘书监赵良弼充","2","2","4"
"在京师近郊行猎","0","4","4"
"运司改为都转运","0","4","4"
"宣抚司改为宣慰","0","4","4"
"抚司改为宣慰司","0","4","4"
"晋王也孙铁木儿","0","4","4"
"高昌王铁木儿补","0","4","4"
"昌王铁木儿补化","0","4","4"
"威顺王宽彻不花","0","4","4"
"枢密院事铁木儿","0","4","4"
"木儿知枢密院事","0","4","4"
"任江浙行省右丞","0","4","4"
"任中书平章政事","0","4","4"
"之后又重新叛变","0","4","4"
"天倪为河北西路","0","4","4"
"派遣他的世子王","0","4","4"
"赐给诸侯王塔察","0","4","4"
"太阴星干犯昴宿","0","4","4"
"使臣奉上表章前","0","4","4"
"臣奉上表章前来","0","4","4"
"礻直派遣使臣前","0","4","4"
"直派遣使臣前来","0","4","4"
"诸侯王阿只吉部","0","4","4"
"照每年的常例赐","0","4","4"
"每年的常例赐给","0","4","4"
"丽国王王礻直前","0","4","4"
"国王王礻直前来","0","4","4"
"年的历书赐给高","0","4","4"
"的历书赐给高丽","0","4","4"
"贺皇上的寿诞佳","0","4","4"
"金星干犯轩辕座","0","4","4"
"星干犯轩辕座大","0","4","4"
"干犯轩辕座大星","0","4","4"
"皇帝的寿诞佳节","0","4","4"
"太阴星干犯天关","0","4","4"
"阴星干犯天关星","0","4","4"
"发生旱灾和蝗灾","0","4","4"
"阴星干犯心宿天","0","4","4"
"星干犯心宿天区","0","4","4"
"金星干犯右执法","0","4","4"
"惑星干犯太微西","0","4","4"
"高丽国王的世子","0","4","4"
"丽国王的世子王","0","4","4"
"国王的世子王忄","0","4","4"
"王的世子王忄甚","0","4","4"
"的车驾从上都抵","0","4","4"
"驾从上都来到京","0","4","4"
"从上都来到京师","0","4","4"
"任命翰林学士承","0","4","4"
"四渎和土地大神","0","4","4"
"国王王忄甚派遣","0","4","4"
"木星干犯垒壁阵","0","4","4"
"带着诏书前去招","0","4","4"
"着诏书前去招降","0","4","4"
"廉洁而有才能的","0","4","4"
"皇帝的车驾从上","0","4","4"
"帝的车驾从上都","0","4","4"
"向太庙奉献祭品","0","4","4"
"大学士兼国子祭","0","4","4"
"西宣慰使昂吉儿","0","4","4"
"道提刑按察司的","0","4","4"
"司的治所迁移到","0","4","4"
"中书省大臣请求","0","4","4"
"千名新附军士兵","0","4","4"
"在京师的近郊狩","0","4","4"
"京师的近郊狩猎","0","4","4"
"前来进贡当地特","0","4","4"
"征伐日本的军队","0","4","4"
"木星干犯房宿天","0","4","4"
"隶属于云南行省","0","4","4"
"担任中书省平章","0","4","4"
"国派遣使臣进贡","0","4","4"
"依从桑哥的请求","0","4","4"
"太阴星干犯木星","0","4","4"
"阴星干犯牛宿天","0","4","4"
"星干犯牛宿天区","0","4","4"
"为昭睿顺圣皇后","0","4","4"
"太阴星干犯平道","0","4","4"
"阴星干犯平道星","0","4","4"
"太阴星凌犯心宿","0","4","4"
"知枢密院事之职","0","4","4"
"派遣使者代为祭","0","4","4"
"遣使者代为祭祀","0","4","4"
"元帅不花帖木儿","0","4","4"
"减轻人民的负担","0","4","4"
"翰林国史院官员","0","4","4"
"史台官员上言说","0","4","4"
"人民掀起反元斗","0","4","4"
"民掀起反元斗争","0","4","4"
"以减轻人民负担","0","4","4"
"升为江南行台监","0","4","4"
"金邢州节度使武","2","1","3"
"耶律铸中书左丞","3","0","3"
"律铸中书左丞相","3","0","3"
"榷茶都转运使司","1","2","3"
"江南财赋总管府","2","1","3"
"造帝师八合思八","2","1","3"
"奥鲁赤平章政事","3","0","3"
"钦察卫亲军都指","1","2","3"
"察卫亲军都指挥","1","2","3"
"国史院编修官陈","2","1","3"
"史院编修官陈孚","2","1","3"
"南道肃政廉访司","2","1","3"
"中书左丞相秃忽","2","1","3"
"书左丞相秃忽鲁","2","1","3"
"行省参知政事马","2","1","3"
"行省平章政事秃","1","2","3"
"钦察台知枢密院","2","1","3"
"察台知枢密院事","2","1","3"
"燕铁木奉皇帝宝","3","0","3"
"命知枢密院事秃","2","1","3"
"知枢密院事秃哈","3","0","3"
"枢密院事秃哈帖","3","0","3"
"密院事秃哈帖木","3","0","3"
"云南威楚路土官","2","1","3"
"生皇太子爱猷识","2","1","3"
"百官奉玉册玉宝","2","1","3"
"尊号曰仪天兴圣","2","1","3"
"号曰仪天兴圣慈","2","1","3"
"迁四川行省参知","2","1","3"
"都指挥使司达鲁","2","1","3"
"入中书平章政事","3","0","3"
"金经略使乞住降","2","1","3"
"翼侍卫亲军都指","1","2","3"
"浙西道肃政廉访","2","1","3"
"尚书省右司都事","1","2","3"
"赠银青荣禄大夫","2","1","3"
"西肃政廉访副使","2","1","3"
"除翰林学士承旨","3","0","3"
"改集贤侍讲学士","2","1","3"
"江浙行中书省左","2","1","3"
"浙行中书省左丞","2","1","3"
"人匠总管府达鲁","2","1","3"
"匠总管府达鲁花","2","1","3"
"行中书省行尚书","3","0","3"
"中书省行尚书省","3","0","3"
"进银青荣禄大夫","2","1","3"
"左右卫阿速亲军","2","1","3"
"武德将军统王国","3","0","3"
"德将军统王国昌","3","0","3"
"武略将军副统刘","3","0","3"
"略将军副统刘杰","3","0","3"
"视耽罗等处道路","3","0","3"
"置达鲁花赤统治","2","1","3"
"金右副元帅蒲察","2","1","3"
"右副元帅蒲察七","2","1","3"
"天倪河北西路兵","3","0","3"
"倪河北西路兵马","3","0","3"
"浚等州户三十万","3","0","3"
"实金紫光禄大夫","2","1","3"
"大名总管彭义斌","2","1","3"
"保州等处都元帅","2","1","3"
"诸王拔都征斡罗","2","1","3"
"世祖圣德神功文","2","1","3"
"祖圣德神功文武","2","1","3"
"陕西四川宣抚司","2","1","3"
"翰林学士承旨修","3","0","3"
"江淮诸翼军马经","2","1","3"
"淮诸翼军马经略","2","1","3"
"诸翼军马经略使","2","1","3"
"北京路都元帅阿","1","2","3"
"京路都元帅阿海","1","2","3"
"银八百三十三两","3","0","3"
"默翰林侍讲学士","3","0","3"
"礼部郎中高逸民","1","2","3"
"史天泽监修国史","2","1","3"
"命平章政事赵璧","2","1","3"
"滨棣路安抚使韩","1","2","3"
"棣路安抚使韩世","1","2","3"
"路安抚使韩世安","1","2","3"
"北京鹰坊等户丁","2","1","3"
"国王王禃遣使贡","3","0","3"
"真定路达鲁花赤","3","0","3"
"史天泽枢密副使","3","0","3"
"皇帝奉书日本国","2","1","3"
"帝奉书日本国王","2","1","3"
"天下户一百六十","3","0","3"
"王陈光昞遣使贡","3","0","3"
"岁星犯轩辕大星","3","0","3"
"西五路四川行省","2","1","3"
"礼部郎中孟甲持","2","1","3"
"部郎中孟甲持诏","2","1","3"
"知珍岛余粮将竭","2","1","3"
"转运司入总管府","3","0","3"
"等路行尚书省事","2","1","3"
"五路西蜀四川行","2","1","3"
"西蜀四川行尚书","2","1","3"
"蜀四川行尚书省","2","1","3"
"西京属城诸达鲁","2","1","3"
"京属城诸达鲁花","2","1","3"
"属城诸达鲁花赤","2","1","3"
"赐北平王南木合","3","0","3"
"参知政事阿里海","1","2","3"
"知政事阿里海牙","1","2","3"
"东京路运米二万","2","1","3"
"京路运米二万石","2","1","3"
"翰林学士承旨礼","3","0","3"
"林学士承旨礼霍","3","0","3"
"学士承旨礼霍孙","3","0","3"
"高丽军民总管洪","2","1","3"
"丽军民总管洪茶","2","1","3"
"凤州经略使忻都","1","2","3"
"万户史格一军先","2","1","3"
"户史格一军先渡","2","1","3"
"高丽国王王愖遣","3","0","3"
"太阴犯轩辕大星","3","0","3"
"置马湖路总管府","1","2","3"
"四川制置使赵定","1","2","3"
"川制置使赵定应","1","2","3"
"江西都元帅宋都","2","1","3"
"西都元帅宋都带","2","1","3"
"参知政事董文炳","1","2","3"
"广南西路宣抚司","2","1","3"
"西川行枢密院事","2","1","3"
"州总管府达鲁花","2","1","3"
"川行枢密院招降","1","2","3"
"行中书省左丞夏","1","2","3"
"中书省左丞夏贵","1","2","3"
"道提刑按察司治","3","0","3"
"议中赞金方庆贺","3","0","3"
"新附军千人屯田","3","0","3"
"保定路达鲁花赤","2","1","3"
"安南国世子陈日","2","1","3"
"命湖北道宣慰使","1","2","3"
"前所遣将同征缅","2","1","3"
"江淮行省平章政","1","2","3"
"淮行省平章政事","1","2","3"
"平章政事阿里伯","1","2","3"
"钞二万一千五百","2","1","3"
"右丞相瓮吉剌带","1","2","3"
"江淮行中书省平","1","2","3"
"淮行中书省平章","1","2","3"
"开元等路宣慰司","2","1","3"
"鄂州达鲁花赤赵","2","1","3"
"州达鲁花赤赵翥","2","1","3"
"陈日烜遣中大夫","3","0","3"
"中大夫阮道学等","1","2","3"
"大罗盘亚罗日加","1","2","3"
"罗盘亚罗日加翳","1","2","3"
"立市舶都转运司","2","1","3"
"广东宣慰使月迷","3","0","3"
"东宣慰使月迷失","3","0","3"
"高丽遣使贡方物","3","0","3"
"荆湖行省阿里海","2","1","3"
"湖行省阿里海牙","2","1","3"
"辽阳等处行中书","2","1","3"
"阳等处行中书省","2","1","3"
"招讨司达鲁花赤","2","1","3"
"置征交趾行尚书","2","1","3"
"征交趾行尚书省","2","1","3"
"集贤大学士阿鲁","2","1","3"
"贤大学士阿鲁浑","2","1","3"
"辽阳等处行尚书","2","1","3"
"阳等处行尚书省","2","1","3"
"丞阿剌浑撒里升","2","1","3"
"阿剌浑撒里升平","2","1","3"
"剌浑撒里升平章","2","1","3"
"浑撒里升平章政","2","1","3"
"撒里升平章政事","2","1","3"
"江西行省平章忽","2","1","3"
"西行省平章忽都","2","1","3"
"平章政事忙兀带","1","2","3"
"管内听行尚书省","3","0","3"
"内听行尚书省节","3","0","3"
"听行尚书省节制","3","0","3"
"安南国王陈日烜","3","0","3"
"南国王陈日烜遣","3","0","3"
"烜遣中大夫陈克","3","0","3"
"昌便宜都总帅府","2","1","3"
"一万二千八百五","1","2","3"
"二十六年春正月","2","1","3"
"左丞相忙兀带总","2","1","3"
"西榷茶都转运司","2","1","3"
"巩昌等二十四处","1","2","3"
"昌等二十四处便","1","2","3"
"等二十四处便宜","1","2","3"
"一万六千二百锭","1","2","3"
"上徽仁裕圣皇后","3","0","3"
"上大行皇帝尊谥","2","1","3"
"章政事范文虎监","1","2","3"
"上都留守贺伯颜","2","1","3"
"钞万二千五百贯","2","1","3"
"行省平章政事买","1","2","3"
"广东采珠提举司","1","2","3"
"江南行御史台中","2","1","3"
"南行御史台中丞","2","1","3"
"幸大护国仁王寺","2","1","3"
"御大明殿受朝贺","3","0","3"
"知枢密院事阔彻","2","1","3"
"枢密院事阔彻伯","2","1","3"
"章政事塔失海牙","1","2","3"
"中书右丞相铁木","2","1","3"
"书右丞相铁木迭","2","1","3"
"沙中书平章政事","3","0","3"
"铁失知枢密院事","2","1","3"
"台同知枢密院事","2","1","3"
"阿速卫指挥使脱","2","1","3"
"命中书平章政事","1","2","3"
"命湖广行省左丞","1","2","3"
"曰仁献章圣皇后","3","0","3"
"行台御史大夫脱","2","1","3"
"特授开府仪同三","2","1","3"
"平章政事哈八秃","3","0","3"
"东路蒙古元帅花","3","0","3"
"路蒙古元帅花帖","3","0","3"
"蒙古元帅花帖木","3","0","3"
"等三十人田宅赐","2","1","3"
"幸大崇恩福元寺","2","1","3"
"子阿剌忒纳答剌","2","1","3"
"镇西武靖王搠思","2","1","3"
"西武靖王搠思班","2","1","3"
"授集贤侍讲学士","3","0","3"
"大承天护圣寺工","2","1","3"
"承天护圣寺工役","2","1","3"
"遣同知枢密院事","2","1","3"
"寿辉部将倪文俊","1","2","3"
"威顺王宽彻普化","2","1","3"
"都行省承制行事","1","2","3"
"哈丹秃鲁干复叛","2","1","3"
"提刑按察司改肃","2","1","3"
"刑按察司改肃政","2","1","3"
"按察司改肃政廉","2","1","3"
"察司改肃政廉访","2","1","3"
"司改肃政廉访司","2","1","3"
"燕南河北道宣慰","2","1","3"
"舰二千五百艘横","2","1","3"
"二千五百艘横亘","2","1","3"
"千五百艘横亘江","2","1","3"
"五百艘横亘江中","2","1","3"
"江淮行省左丞相","1","2","3"
"召参议中书省事","3","0","3"
"榷茶转运使卢世","1","2","3"
"茶转运使卢世荣","1","2","3"
"蒙古军副都万户","1","2","3"
"蒙古侍卫亲军副","1","2","3"
"爪主婿土罕必阇","3","0","3"
"主婿土罕必阇耶","3","0","3"
"康道肃政廉访使","1","2","3"
"复参议中书省事","3","0","3"
"御史大夫懿怜真","1","2","3"
"史大夫懿怜真班","1","2","3"
"丞相哈剌哈孙答","1","2","3"
"相哈剌哈孙答剌","1","2","3"
"改浙东道宣慰使","3","0","3"
"江南行御史台经","2","1","3"
"南行御史台经历","2","1","3"
"兴州节度使赵守","1","2","3"
"州节度使赵守玉","1","2","3"
"蒙古汉军兵马都","2","1","3"
"古汉军兵马都元","2","1","3"
"国王木华黎南下","1","2","3"
"宣抚使蒲鲜万奴","1","2","3"
"宋丞相贾似道率","1","2","3"
"授银青荣禄大夫","2","1","3"
"福建行省参知政","1","2","3"
"建行省参知政事","1","2","3"
"平章政事阿合马","1","2","3"
"大名等路宣抚司","1","2","3"
"名等路宣抚司事","1","2","3"
"水军万户解汝楫","1","2","3"
"侍御史程钜夫奉","1","2","3"
"御史程钜夫奉诏","1","2","3"
"行御史台监察御","1","2","3"
"同御史大夫玉昔","1","2","3"
"东道肃政廉访司","1","2","3"
"诸道行御史台中","3","0","3"
"道行御史台中丞","3","0","3"
"南提刑按察副使","1","2","3"
"升翰林学士承旨","2","1","3"
"登元统元年进士","2","1","3"
"佥广东廉访司事","2","1","3"
"皇太子抚军冀宁","2","1","3"
"授江浙行省参知","1","2","3"
"翰林国史编修官","1","2","3"
"天师张宗演入朝","1","2","3"
"命江浙行省平章","1","2","3"
"省平章政事忽都","1","2","3"
"命右丞相铁木迭","1","2","3"
"书监赵良弼充国","2","1","3"
"监赵良弼充国信","2","1","3"
"赵良弼充国信使","2","1","3"
"元二十九年二月","1","2","3"
"年三月二十九日","1","2","3"
"皇帝在京师近郊","0","3","3"
"帝在京师近郊行","0","3","3"
"提刑按察司改为","0","3","3"
"中书平章政事乃","0","3","3"
"白银二千五百两","0","3","3"
"钱钞二万五千贯","0","3","3"
"知枢密院事也儿","0","3","3"
"枢密院事也儿吉","0","3","3"
"儿为中书平章政","0","3","3"
"为陕西行台御史","0","3","3"
"镇南王帖木儿不","0","3","3"
"南王帖木儿不花","0","3","3"
"脱脱木儿与辽东","0","3","3"
"任命同知枢密院","0","3","3"
"知枢密院事秃儿","0","3","3"
"枢密院事秃儿哈","0","3","3"
"密院事秃儿哈帖","0","3","3"
"院事秃儿哈帖木","0","3","3"
"事秃儿哈帖木儿","0","3","3"
"任江南行台御史","0","3","3"
"任同佥枢密院事","0","3","3"
"为江南诸道行御","0","3","3"
"任湖广行省左右","0","3","3"
"任翰林侍讲学士","0","3","3"
"孛罗帖木儿为太","0","3","3"
"武德将军统领王","0","3","3"
"德将军统领王国","0","3","3"
"将军统领王国昌","0","3","3"
"武略将军副统领","0","3","3"
"略将军副统领刘","0","3","3"
"将军副统领刘杰","0","3","3"
"率领部众前来归","0","3","3"
"领部众前来归降","0","3","3"
"右副都元帅之职","0","3","3"
"史天倪为河北西","0","3","3"
"倪为河北西路兵","0","3","3"
"为河北西路兵马","0","3","3"
"荧惑星干犯房宿","0","3","3"
"行尚书省的事务","0","3","3"
"不同数量的赏赐","0","3","3"
"高丽国王王亻典","0","3","3"
"十个路的宣抚司","0","3","3"
"捕获的宋朝间谍","0","3","3"
"诏令十个路的宣","0","3","3"
"令十个路的宣抚","0","3","3"
"白银一万五千两","0","3","3"
"部下有功的将士","0","3","3"
"翰林学士承旨兼","0","3","3"
"给诸侯王塔察儿","0","3","3"
