"N-gram","元史","元史翻译","Total"
"播州安抚使杨","2","3","5"
"州安抚使杨邦","2","3","5"
"新附军五百人","3","2","5"
"一千一百六十","1","4","5"
"钞一万二千五","2","3","5"
"元帅綦公直军","3","2","5"
"省平章政事忽","2","3","5"
"史中丞崔彧言","5","0","5"
"立征东行中书","2","3","5"
"市舶都转运司","3","2","5"
"江西行中书省","1","4","5"
"司都转运使司","5","0","5"
"甘州行中书省","2","3","5"
"江淮行省忙兀","3","2","5"
"淮行省忙兀带","3","2","5"
"犯太微东垣上","3","2","5"
"太微东垣上相","3","2","5"
"道劝农营田司","2","3","5"
"御史台监察御","2","3","5"
"史台监察御史","2","3","5"
"遣中大夫陈克","3","2","5"
"云南行省平章","2","3","5"
"章政事赵世延","3","2","5"
"犯太微垣右执","2","3","5"
"太微垣右执法","2","3","5"
"平章政事塔失","3","2","5"
"失知枢密院事","3","2","5"
"诸王斡耳朵罕","3","2","5"
"学士承旨阿邻","3","2","5"
"士承旨阿邻帖","3","2","5"
"承旨阿邻帖木","3","2","5"
"宗正紥鲁忽赤","5","0","5"
"大崇恩福元寺","3","2","5"
"立安西王阿难","2","3","5"
"授金紫光禄大","4","1","5"
"同佥行枢密院","3","2","5"
"进金紫光禄大","4","1","5"
"宋丞相贾似道","2","3","5"
"转运使卢世荣","2","3","5"
"命同知枢密院","2","3","5"
"建康道肃政廉","2","3","5"
"康道肃政廉访","2","3","5"
"哈剌哈孙答剌","2","3","5"
"剌哈孙答剌罕","2","3","5"
"陕西行台中丞","3","2","5"
"国王木华黎攻","2","3","5"
"高丽权臣林衍","2","3","5"
"淮东道肃政廉","2","3","5"
"河东道廉访使","2","3","5"
"元统元年进士","3","2","5"
"答应他的请求","0","5","5"
"赐给诸侯王也","0","5","5"
"司改为都转运","0","5","5"
"太后为太皇太","0","5","5"
"后为太皇太后","0","5","5"
"王也孙铁木儿","0","5","5"
"赐予燕铁木儿","0","5","5"
"至元二十七年","0","5","5"
"任江浙行省平","0","5","5"
"拜翰林学士承","0","5","5"
"任河南行省平","0","5","5"
"至元二十六年","0","5","5"
"兼国史院编修","0","5","5"
"桩大有功于你","0","5","5"
"大有功于你的","0","5","5"
"有功于你的事","0","5","5"
"派遣他的世子","0","5","5"
"派遣使者前来","0","5","5"
"派遣使臣前去","0","5","5"
"等地行尚书省","0","5","5"
"为中书省右丞","0","5","5"
"朝廷内外官员","0","5","5"
"用畏吾儿文字","0","5","5"
"供给他们耕牛","0","5","5"
"皇上未予允从","0","5","5"
"按照每年的常","0","5","5"
"照每年的常例","0","5","5"
"星干犯昴宿天","0","5","5"
"干犯昴宿天区","0","5","5"
"粮食赈济他们","0","5","5"
"供给他们粮食","0","5","5"
"历书赐给高丽","0","5","5"
"太阴星干犯心","0","5","5"
"阴星干犯心宿","0","5","5"
"皇上的寿诞佳","0","5","5"
"上的寿诞佳节","0","5","5"
"王陈光日丙派","0","5","5"
"使臣来进贡地","0","5","5"
"臣来进贡地方","0","5","5"
"皇帝的车驾返","0","5","5"
"帝的车驾返回","0","5","5"
"儿为御史大夫","0","5","5"
"安庆公王氵昌","0","5","5"
"担任平章政事","0","5","5"
"隶属于中书省","0","5","5"
"御史台的官员","0","5","5"
"国共有一百九","0","5","5"
"共有一百九十","0","5","5"
"车驾从上都抵","0","5","5"
"任中书省平章","0","5","5"
"向太庙敬献祭","0","5","5"
"太庙敬献祭品","0","5","5"
"前来进贡地方","0","5","5"
"国王王忄甚派","0","5","5"
"的士兵一千人","0","5","5"
"名蒙古军士兵","0","5","5"
"请求颁发诏书","0","5","5"
"求颁发诏书招","0","5","5"
"白金星干犯斗","0","5","5"
"金星干犯斗宿","0","5","5"
"各道提刑按察","0","5","5"
"宣慰使昂吉儿","0","5","5"
"冰雹伤害庄稼","0","5","5"
"书省大臣请求","0","5","5"
"千名新附军士","0","5","5"
"钱钞一万二千","0","5","5"
"王贝春派遣他","0","5","5"
"贝春派遣他的","0","5","5"
"来进贡当地特","0","5","5"
"设立行中书省","0","5","5"
"属于云南行省","0","5","5"
"造征伐日本的","0","5","5"
"王也先帖木儿","0","5","5"
"为浙东道宣慰","0","5","5"
"秩禄为正三品","0","5","5"
"太阴星干犯牛","0","5","5"
"阴星干犯牛宿","0","5","5"
"书省和御史台","0","5","5"
"中书省官员说","0","5","5"
"太阴星凌犯斗","0","5","5"
"阴星凌犯斗宿","0","5","5"
"殿做佛事活动","0","5","5"
"为集贤侍讲学","0","5","5"
"星凌犯太微垣","0","5","5"
"锁咬儿哈的迷","0","5","5"
"雨水伤害庄稼","0","5","5"
"赈济平卖粮食","0","5","5"
"御史台官员上","0","5","5"
"史台官员上言","0","5","5"
"为河南行省平","0","5","5"
"进贡当地物产","0","5","5"
"为江南行台御","0","5","5"
"监察御史弹劾","0","5","5"
"为参议中书省","0","5","5"
"访问民间疾苦","0","5","5"
"哈剌亦哈赤北","0","5","5"
"剌亦哈赤北鲁","0","5","5"
"为昭勇大将军","0","5","5"
"为翰林侍讲学","0","5","5"
"以翰林学士承","0","5","5"
"拜中书参知政","0","5","5"
"采纳他的意见","0","5","5"
"出任江浙行省","0","5","5"
"与孛罗帖木儿","0","5","5"
"升为江南行台","0","5","5"
"为江南行台监","0","5","5"
"伯颜不花的斤","0","5","5"
"佥枢密院事燕","2","2","4"
"枢密院事燕铁","2","2","4"
"密院事燕铁木","2","2","4"
"达鲁花赤七十","2","2","4"
"鲁花赤七十二","2","2","4"
"花赤七十二人","2","2","4"
"邢州节度使武","2","2","4"
"州节度使武贵","2","2","4"
"京兆等路宣抚","2","2","4"
"兆等路宣抚使","2","2","4"
"淮东左副都元","2","2","4"
"副都元帅阿里","2","2","4"
"等路宣慰使合","2","2","4"
"路宣慰使合剌","2","2","4"
"宣慰使合剌合","2","2","4"
"慰使合剌合孙","2","2","4"
"河南河北道提","2","2","4"
"等路都转运盐","2","2","4"
"路都转运盐使","2","2","4"
"立提刑按察司","2","2","4"
"礼部尚书谢昌","2","2","4"
"部尚书谢昌元","2","2","4"
"甘肃行省左丞","2","2","4"
"行御史台御史","1","3","4"
"东提刑按察司","2","2","4"
"临安广西道宣","2","2","4"
"安广西道宣抚","2","2","4"
"宣抚司宣慰司","4","0","4"
"湖广等处行中","2","2","4"
"广等处行中书","2","2","4"
"湖南道宣慰副","2","2","4"
"南道宣慰副使","2","2","4"
"一千九百七十","1","3","4"
"海北海南道肃","2","2","4"
"北海南道肃政","2","2","4"
"海南道肃政廉","2","2","4"
"平章政事赤斤","2","2","4"
"章政事赤斤铁","2","2","4"
"政事赤斤铁木","2","2","4"
"岭北行省右丞","2","2","4"
"钞二百五十万","2","2","4"
"二百五十万贯","2","2","4"
"钞七十五万贯","2","2","4"
"左丞相秃忽鲁","2","2","4"
"诸王月鲁铁木","3","1","4"
"岭北行中书省","2","2","4"
"州六万五千户","2","2","4"
"御史中丞曹立","2","2","4"
"中政使尚家奴","2","2","4"
"同知行枢密院","2","2","4"
"遣武宁王彻彻","2","2","4"
"甘肃行省平章","2","2","4"
"高昌王铁木补","4","0","4"
"昌王铁木补化","4","0","4"
"赐西安王阿剌","4","0","4"
"威顺王宽彻花","4","0","4"
"知枢密院事脱","2","2","4"
"枢密院事脱脱","2","2","4"
"密院事脱脱木","2","2","4"
"省平章政事秃","2","2","4"
"圣皇后神御殿","2","2","4"
"召云南行省左","2","2","4"
"平章政事速速","2","2","4"
"南行省左丞姚","2","2","4"
"行省左丞姚炜","2","2","4"
"御史台赃罚钞","3","1","4"
"宣徽副使章吉","2","2","4"
"部尚书八剌哈","2","2","4"
"尚书八剌哈赤","2","2","4"
"右丞相塔失铁","2","2","4"
"丞相塔失铁木","2","2","4"
"辅成赞化保运","2","2","4"
"加录军国重事","2","2","4"
"封知枢密院事","2","2","4"
"河南行省丞相","2","2","4"
"大龙翔集庆寺","2","2","4"
"书平章政事秃","2","2","4"
"伯颜忽都皇后","2","2","4"
"上皇太后尊号","3","1","4"
"曰仪天兴圣慈","3","1","4"
"仁昭懿寿元全","2","2","4"
"昭懿寿元全德","2","2","4"
"懿寿元全德泰","2","2","4"
"寿元全德泰宁","2","2","4"
"元全德泰宁福","2","2","4"
"全德泰宁福庆","2","2","4"
"忠宣力佐命功","2","2","4"
"宣力佐命功臣","2","2","4"
"处行中书省右","3","1","4"
"荆湖占城等处","2","2","4"
"湖占城等处行","2","2","4"
"占城等处行中","2","2","4"
"城等处行中书","2","2","4"
"行中书省理问","2","2","4"
"中书省理问官","2","2","4"
"滁州万户府达","2","2","4"
"州万户府达鲁","2","2","4"
"军万户府达鲁","2","2","4"
"赛典赤赡思丁","1","3","4"
"二路达鲁花赤","2","2","4"
"路宣慰使都元","2","2","4"
"赠推忠佐理功","2","2","4"
"推忠佐理功臣","2","2","4"
"特授光禄大夫","2","2","4"
"金二千五百两","2","2","4"
"加昭毅大将军","3","1","4"
"福建行省平章","2","2","4"
"江南诸道行台","2","2","4"
"南诸道行台御","2","2","4"
"诸道行台御史","2","2","4"
"道行台御史大","2","2","4"
"骠骑卫上将军","2","2","4"
"处行枢密院副","2","2","4"
"忠宣力定远功","2","2","4"
"宣力定远功臣","2","2","4"
"山东路统军司","2","2","4"
"翊亲军都指挥","2","2","4"
"黄金二百五十","1","3","4"
"忠翊侍卫都指","2","2","4"
"翊侍卫都指挥","2","2","4"
"指挥使司达鲁","2","2","4"
"挥使司达鲁花","2","2","4"
"使司达鲁花赤","2","2","4"
"授怀远大将军","3","1","4"
"宣抚司达鲁花","2","2","4"
"抚司达鲁花赤","2","2","4"
"文宗建奎章阁","2","2","4"
"辽东道肃政廉","2","2","4"
"同知通政院事","2","2","4"
"翊运效节功臣","2","2","4"
"北京等路征行","2","2","4"
"京等路征行万","2","2","4"
"等路征行万户","2","2","4"
"襄阳管军万户","2","2","4"
"升镇国上将军","2","2","4"
"淮西道宣慰使","2","2","4"
"西夏中兴道按","2","2","4"
"夏中兴道按察","2","2","4"
"佥行中书省事","2","2","4"
"授龙虎卫上将","3","1","4"
"征东行省右丞","2","2","4"
"皇庆元年三月","2","2","4"
"蒙古汉军都元","2","2","4"
"古汉军都元帅","2","2","4"
"淮东道宣慰使","2","2","4"
"灌田二千余顷","2","2","4"
"道巡行劝农副","2","2","4"
"巡行劝农副使","2","2","4"
"河东山西道提","2","2","4"
"东山西道提刑","2","2","4"
"山西道提刑按","2","2","4"
"南湖北道提刑","2","2","4"
"浙西道提刑按","2","2","4"
"江南湖北道肃","2","2","4"
"南湖北道肃政","2","2","4"
"行御史台治书","2","2","4"
"御史台治书侍","2","2","4"
"史台治书侍御","2","2","4"
"江西肃政廉访","2","2","4"
"东肃政廉访副","2","2","4"
"迁翰林侍讲学","3","1","4"
"佥淮东廉访司","3","1","4"
"淮东廉访司事","3","1","4"
"宣文阁监书博","2","2","4"
"文阁监书博士","2","2","4"
"阳路达鲁花赤","2","2","4"
"山东西道提刑","2","2","4"
"提刑按察使何","2","2","4"
"刑按察使何荣","2","2","4"
"按察使何荣祖","2","2","4"
"尚书省断事官","2","2","4"
"金一百五十两","1","3","4"
"居舍人潘阜等","2","2","4"
"置镇边万户府","2","2","4"
"遣明威将军都","2","2","4"
"明威将军都统","2","2","4"
"耽罗等处道路","3","1","4"
"道运粮万户张","2","2","4"
"运粮万户张文","2","2","4"
"粮万户张文虎","2","2","4"
"文劳邛大巴南","2","2","4"
"劳邛大巴南等","2","2","4"
"法天启运圣武","2","2","4"
"天启运圣武皇","2","2","4"
"启运圣武皇帝","2","2","4"
"烈祖神元皇帝","2","2","4"
"副元帅蒲察七","2","2","4"
"元帅蒲察七斤","2","2","4"
"节度使赵守玉","2","2","4"
"天倪河北西路","4","0","4"
"遣乌古孙仲端","2","2","4"
"马步军都元帅","2","2","4"
"合州守将王坚","2","2","4"
"贾似道遣宋京","2","2","4"
"京等路宣抚使","2","2","4"
"行省大都督李","2","2","4"
"宣抚使史天泽","2","2","4"
"行大名等路宣","2","2","4"
"卫将军孛里察","2","2","4"
"立翰林国史院","2","2","4"
"丞相史天泽监","2","2","4"
"相史天泽监修","2","2","4"
"史天泽监修国","2","2","4"
"军都指挥使李","2","2","4"
"都指挥使李伯","2","2","4"
"武卫亲军都指","2","2","4"
"路提举学校官","2","2","4"
"指挥使董文炳","2","2","4"
"平章政事塔察","2","2","4"
"陕蜀行中书省","2","2","4"
"江汉大都督史","2","2","4"
"汉大都督史权","2","2","4"
"安抚使韩世安","2","2","4"
"山东路经略使","2","2","4"
"行省大都督撒","2","2","4"
"省大都督撒吉","2","2","4"
"大都督撒吉思","2","2","4"
"陈光昞遣使贡","4","0","4"
"都元帅阔阔带","2","2","4"
"河南路统军使","2","2","4"
"立诸路转运司","3","1","4"
"千七百五十两","2","2","4"
"诸王阿吉所部","4","0","4"
"礼部尚书马月","2","2","4"
"部尚书马月合","2","2","4"
"万三千一百两","2","2","4"
"太阴犯轩辕御","4","0","4"
"阴犯轩辕御女","4","0","4"
"丽国王王禃朝","4","0","4"
"中书左丞相耶","2","2","4"
"书左丞相耶律","2","2","4"
"参知政事张惠","1","3","4"
"年历日赐高丽","4","0","4"
"八千一百九十","2","2","4"
"亲王玉龙答失","2","2","4"
"东平路宣慰使","2","2","4"
"千二百八十八","2","2","4"
"行省平章赛典","3","1","4"
"省平章赛典赤","3","1","4"
"山东统军副使","2","2","4"
"东统军副使王","2","2","4"
"统军副使王仲","2","2","4"
"军副使王仲仁","2","2","4"
"大名路达鲁花","3","1","4"
"名路达鲁花赤","3","1","4"
"遣北京路总管","2","2","4"
"参知政事杨果","2","2","4"
"千九百九十九","2","2","4"
"千五百九十石","2","2","4"
"淄莱路总管府","2","2","4"
"莱路总管府判","2","2","4"
"总管府判官徐","2","2","4"
"管府判官徐世","2","2","4"
"府判官徐世雄","2","2","4"
"平章尚书省事","4","0","4"
"参知尚书省事","4","0","4"
"太常卿徐世隆","2","2","4"
"国王头辇哥等","2","2","4"
"捕鹰坊总管府","2","2","4"
"太白犯右执法","4","0","4"
"御史中丞孛罗","2","2","4"
"等路行尚书省","3","1","4"
"路行尚书省事","2","2","4"
"都元帅宝合丁","2","2","4"
"二万八千六百","2","2","4"
"四川行尚书省","2","2","4"
"太祖圣武皇帝","2","2","4"
"元帅府统军司","2","2","4"
"赐皇子爱牙赤","4","0","4"
"参知行省政事","2","2","4"
"一万二千九百","2","2","4"
"二千九百九十","2","2","4"
"中书右丞相安","2","2","4"
"书右丞相安童","2","2","4"
"知枢密院事伯","3","1","4"
"枢密院事伯颜","3","1","4"
"二十四处便宜","2","2","4"
"征东招讨使塔","2","2","4"
"一百九十六万","2","2","4"
"十一年春正月","4","0","4"
"诸王百官朝贺","4","0","4"
"一万一千五百","2","2","4"
"四川屯田经略","2","2","4"
"军民总管洪茶","2","2","4"
"民总管洪茶丘","2","2","4"
"使代祀岳渎后","4","0","4"
"置提刑按察司","2","2","4"
"二千六百七十","2","2","4"
"皇女忽都鲁揭","2","2","4"
"女忽都鲁揭里","2","2","4"
"鲁揭里迷失下","2","2","4"
"揭里迷失下嫁","2","2","4"
"岁星犯垒壁阵","4","0","4"
"万户张弘范等","2","2","4"
"万五千四百一","2","2","4"
"五千四百一十","2","2","4"
"千四百一十五","2","2","4"
"十二年春正月","4","0","4"
"沿江制置副使","2","2","4"
"东川副都元帅","2","2","4"
"川副都元帅张","2","2","4"
"遣兵部尚书廉","2","2","4"
"兵部尚书廉希","2","2","4"
"部尚书廉希贤","2","2","4"
"遣礼部侍郎杜","2","2","4"
"礼部侍郎杜世","2","2","4"
"部侍郎杜世忠","2","2","4"
"都元帅博鲁欢","2","2","4"
"沿江制置使赵","2","2","4"
"江阴军佥判李","2","2","4"
"阴军佥判李世","2","2","4"
"军佥判李世修","2","2","4"
"千八百五十二","2","2","4"
"五郡镇抚使吕","2","2","4"
"郡镇抚使吕文","2","2","4"
"镇抚使吕文福","2","2","4"
"天师张宗演赴","4","0","4"
"师张宗演赴阙","4","0","4"
"都统制刘师勇","2","2","4"
"嘉定安抚使昝","1","3","4"
"定安抚使昝万","1","3","4"
"安抚使昝万寿","1","3","4"
"两浙大都督范","2","2","4"
"浙大都督范文","2","2","4"
"大都督范文虎","2","2","4"
"淮东都元帅府","2","2","4"
"平江都统刘师","2","2","4"
"江都统刘师勇","2","2","4"
"燕南河北道提","2","2","4"
"右丞阿里海牙","2","2","4"
"宪天述道仁文","2","2","4"
"天述道仁文义","2","2","4"
"述道仁文义武","2","2","4"
"道仁文义武大","2","2","4"
"仁文义武大光","2","2","4"
"文义武大光孝","2","2","4"
"义武大光孝皇","2","2","4"
"武大光孝皇帝","2","2","4"
"马湖路总管府","2","2","4"
"十三年春正月","3","1","4"
"三万七千七百","2","2","4"
"书省右丞相伯","2","2","4"
"省右丞相伯颜","2","2","4"
"八万三千六百","2","2","4"
"九万二千六百","2","2","4"
"二万一千三百","2","2","4"
"一千三百四十","2","2","4"
"太皇太后谢氏","1","3","4"
"书省左右司郎","2","2","4"
"都元帅孛鲁欢","2","2","4"
"都元帅宋都带","2","2","4"
"嗣汉天师张宗","3","1","4"
"翰林学士王磐","2","2","4"
"命平章军国重","2","2","4"
"八万三千二百","2","2","4"
