"N-gram","魏书","魏书翻译","Total"
"书左仆射兰延","2","2","4"
"马德宗将刘裕","4","0","4"
"散骑侍郎张伟","2","2","4"
"南部尚书陆丽","2","2","4"
"冯翊郡开国公","2","2","4"
"郢州刺史元愿","2","2","4"
"州刺史元愿达","2","2","4"
"依安城王叔孙","3","1","4"
"神部长奚买奴","2","2","4"
"平西参军桓谧","2","2","4"
"义隆遣将裴方","4","0","4"
"隆遣将裴方明","4","0","4"
"阳公皮豹子等","2","2","4"
"青州刺史竺夔","2","2","4"
"建兴公古弼等","2","2","4"
"益四州诸军事","2","2","4"
"彧徐州刺史薛","3","1","4"
"萧衍遣豫章王","4","0","4"
"黄门侍郎常景","2","2","4"
"梁州骠骑府长","2","2","4"
"州骠骑府长史","2","2","4"
"尚书仆射王国","2","2","4"
"书仆射王国宝","2","2","4"
"江州刺史王愉","2","2","4"
"州刺史司马尚","2","2","4"
"彭城内史刘裕","2","2","4"
"益州刺史毛璩","2","2","4"
"都督辽海诸军","2","2","4"
"督辽海诸军事","2","2","4"
"护东夷中郎将","2","2","4"
"龙骧将军邾菩","2","2","4"
"骧将军邾菩萨","2","2","4"
"将军吴道爽等","2","2","4"
"开国男赵景悦","2","2","4"
"国男赵景悦等","2","2","4"
"男赵景悦等十","2","2","4"
"冠军将军蔡灵","2","2","4"
"军将军蔡灵恩","2","2","4"
"将军蔡灵恩等","2","2","4"
"军蔡灵恩等十","2","2","4"
"霍州刺史田道","2","2","4"
"州刺史田道龙","2","2","4"
"义州刺史张宗","2","2","4"
"秦二州行事夏","2","2","4"
"二州行事夏侯","2","2","4"
"州行事夏侯道","2","2","4"
"行事夏侯道迁","2","2","4"
"辅国将军范始","2","2","4"
"国将军范始男","2","2","4"
"辅国将军冯文","2","2","4"
"国将军冯文豪","2","2","4"
"扬州刺史薛真","2","2","4"
"州刺史薛真度","2","2","4"
"刺史薛真度大","2","2","4"
"梁二州刺史鲁","2","2","4"
"二州刺史鲁方","2","2","4"
"州刺史鲁方达","2","2","4"
"平南将军陈伯","2","2","4"
"徐州刺史王伯","2","2","4"
"州刺史王伯敖","2","2","4"
"龙骧将军矫道","2","2","4"
"骧将军矫道仪","2","2","4"
"安东将军邢峦","2","2","4"
"松滋县开国侯","2","2","4"
"滋县开国侯马","2","2","4"
"县开国侯马广","2","2","4"
"阳县开国伯徐","2","2","4"
"县开国伯徐元","2","2","4"
"斩衍辅国将军","4","0","4"
"将士四十余人","2","2","4"
"徐州刺史卢昶","2","2","4"
"冠军将军席世","2","2","4"
"军将军席世兴","2","2","4"
"贞义将军蓝次","2","2","4"
"义将军蓝次孙","2","2","4"
"刺史任太洪率","2","2","4"
"益州长史成兴","2","2","4"
"州长史成兴孙","2","2","4"
"豫州刺史赵祖","2","2","4"
"州刺史赵祖悦","2","2","4"
"益州刺史邴虬","2","2","4"
"司州刺史陈庆","2","2","4"
"州刺史尧雄攻","2","2","4"
"仪同三司高岳","2","2","4"
"斩首五千余级","3","1","4"
"左游击将军赵","2","2","4"
"游击将军赵祖","2","2","4"
"击将军赵祖悦","2","2","4"
"南青州刺史胡","2","2","4"
"青州刺史胡平","2","2","4"
"都督十州诸军","2","2","4"
"督十州诸军事","2","2","4"
"授左光禄大夫","2","2","4"
"将军元天穆东","2","2","4"
"行台尉迟菩萨","2","2","4"
"北畿外诸军事","2","2","4"
"殷二州诸军事","2","2","4"
"司徒中兵参军","2","2","4"
"大都督崔延伯","2","2","4"
"秦二州诸军事","2","2","4"
"北海郡开国公","2","2","4"
"普泰元年七月","2","2","4"
"都督贾显智等","2","2","4"
"郢三州诸军事","2","2","4"
"济州刺史蔡俊","2","2","4"
"州刺史严思达","2","2","4"
"大都督高敖曹","2","2","4"
"慕容元真遣使","4","0","4"
"年春正月乙卯","3","1","4"
"上党王长孙观","2","2","4"
"奚国遣使朝献","4","0","4"
"粟特国遣使朝","4","0","4"
"罗诸国遣使朝","4","0","4"
"封昌黎王冯熙","2","2","4"
"三年春正月癸","3","1","4"
"年春正月癸卯","3","1","4"
"幸武州山石窟","4","0","4"
"宕昌王梁弥机","2","2","4"
"散骑常侍邢产","2","2","4"
"昌诸国遣使朝","4","0","4"
"外散骑常侍宋","2","2","4"
"外散骑常侍高","2","2","4"
"百年上假县令","4","0","4"
"平南将军刘藻","2","2","4"
"年春正月丙申","3","1","4"
"太宗明元皇帝","2","2","4"
"昌黎王慕容伯","2","2","4"
"元城侯元屈等","2","2","4"
"永安侯魏勤等","2","2","4"
"二年春正月丙","3","1","4"
"年春正月丙辰","2","2","4"
"元年春正月甲","3","1","4"
"年春二月丙午","3","1","4"
"司徒长孙嵩等","2","2","4"
"五年春正月丙","2","2","4"
"郡太守王景度","2","2","4"
"将军杨大眼讨","2","2","4"
"平元年春正月","4","0","4"
"元年春正月戊","3","1","4"
"年春正月甲子","3","1","4"
"左光禄大夫皇","2","2","4"
"光禄大夫皇甫","2","2","4"
"光元年春正月","3","1","4"
"罗国遣使朝贡","4","0","4"
"南将军崔延伯","2","2","4"
"武城县开国公","2","2","4"
"三年春正月甲","3","1","4"
"北部大人叔孙","2","2","4"
"部大人叔孙普","2","2","4"
"大人叔孙普洛","2","2","4"
"左军将军李栗","2","2","4"
"年春正月己亥","2","2","4"
"遣将军长孙肥","2","2","4"
"略阳公元遵等","2","2","4"
"征虏将军庾岳","2","2","4"
"中山太守仇儒","2","2","4"
"清河太守傅世","2","2","4"
"年春正月壬戌","2","2","4"
"四年春正月丙","2","2","4"
"外散骑常侍游","2","2","4"
"分遣使者开仓","3","1","4"
"遣使者开仓赈","3","1","4"
"使者开仓赈恤","4","0","4"
"元年春正月壬","3","1","4"
"武兴国世子杨","2","2","4"
"兴国世子杨绍","2","2","4"
"国世子杨绍先","2","2","4"
"丹阳郡开国公","2","2","4"
"光禄大夫杨椿","2","2","4"
"统军卢祖迁等","2","2","4"
"萧衍巴西太守","2","2","4"
"安西将军元丽","2","2","4"
"征虏将军赵遐","2","2","4"
"车骑大将军乙","2","2","4"
"骑大将军乙浑","2","2","4"
"城阳公孔伯恭","2","2","4"
"兗州刺史毕众","4","0","4"
"雍州刺史鱼玄","2","2","4"
"州刺史鱼玄明","2","2","4"
"平东将军长孙","2","2","4"
"东将军长孙陵","2","2","4"
"东平太守申纂","2","2","4"
"都督青齐东徐","2","2","4"
"北平王长孙敦","2","2","4"
"清渊县开国侯","2","2","4"
"书右仆射元罗","2","2","4"
"直散骑常侍高","2","2","4"
"泰临县开国伯","2","2","4"
"大都督宗正珍","2","2","4"
"二年春正月壬","2","2","4"
"齐州刺史尉景","2","2","4"
"燕郡王贺拔允","2","2","4"
"大都督贺拔仁","2","2","4"
"司徒公高敖曹","2","2","4"
"左仆射司马子","2","2","4"
"齐文襄王晋阳","4","0","4"
"尚书左仆射慕","2","2","4"
"书左仆射慕容","2","2","4"
"左仆射慕容绍","2","2","4"
"仆射慕容绍宗","2","2","4"
"谒者仆射胡觐","2","2","4"
"监军侍御史安","2","2","4"
"军侍御史安颉","2","2","4"
"广陵公楼伏连","2","2","4"
"西大将军长孙","2","2","4"
"大将军长孙道","2","2","4"
"安西将军古弼","2","2","4"
"义隆将檀道济","4","0","4"
"丹阳王叔孙建","2","2","4"
"益五州诸军事","2","2","4"
"讨山胡白龙西","4","0","4"
"山胡白龙西河","4","0","4"
"镇南将军奚眷","2","2","4"
"张掖王秃发保","2","2","4"
"掖王秃发保周","2","2","4"
"扶风公元处真","2","2","4"
"阴平五部氐民","2","2","4"
"鲁郡太守崔邪","2","2","4"
"郡太守崔邪利","2","2","4"
"东徐州刺史张","2","2","4"
"徐州刺史张谠","2","2","4"
"舍人公孙延景","2","2","4"
"秦州刺史胡崇","2","2","4"
"沛郡太守邵安","2","2","4"
"下邳太守张攀","2","2","4"
"中书侍郎高闾","2","2","4"
"秦三州诸军事","2","2","4"
"徐州刺史王玄","2","2","4"
"州刺史王玄载","2","2","4"
"山阳郡开国公","2","2","4"
"镇南大将军尉","2","2","4"
"南大将军尉元","2","2","4"
"巴西太守庞景","2","2","4"
"西太守庞景民","2","2","4"
"都督东讨诸军","2","2","4"
"督东讨诸军事","2","2","4"
"仪同开府长史","2","2","4"
"文明太后父燕","3","1","4"
"明太后父燕宣","3","1","4"
"太后父燕宣王","3","1","4"
"彭城王中军府","2","2","4"
"城王中军府长","2","2","4"
"王中军府长史","2","2","4"
"牛羊二十万头","2","2","4"
"高祖追录先朝","3","1","4"
"祖追录先朝功","3","1","4"
"追录先朝功臣","3","1","4"
"世祖西征赫连","2","2","4"
"祖西征赫连定","2","2","4"
"都督豫洛二州","2","2","4"
"雍州刺史刘邈","2","2","4"
"州刺史刘邈讨","2","2","4"
"豫章王萧综镇","1","3","4"
"周礼·司徒职","2","2","4"
"御史中尉郦道","2","2","4"
"史中尉郦道元","2","2","4"
"他就是如此地","0","4","4"
"太祖道武帝拓","0","4","4"
"祖道武帝拓跋","0","4","4"
"道武帝拓跋皀","0","4","4"
"名单上报朝廷","0","4","4"
"孝文帝下诏给","0","4","4"
"大宴文武百官","0","4","4"
"祭祀土地神的","0","4","4"
"不也是很好的","0","4","4"
"担任给事黄门","0","4","4"
"追赠本号将军","0","4","4"
"转任中书侍郎","0","4","4"
"加授振威将军","0","4","4"
"追赠为本将军","0","4","4"
"领护东夷校尉","0","4","4"
"又遣散骑常侍","0","4","4"
"为镇北大将军","0","4","4"
"他为通直散骑","0","4","4"
"授他为使持节","0","4","4"
"被立为皇太子","0","4","4"
"等国各派使者","0","4","4"
"江阳王元继为","0","4","4"
"任命抚军将军","0","4","4"
"齐献武王讨伐","0","4","4"
"彭城王尔朱仲","0","4","4"
"城王尔朱仲远","0","4","4"
"任命齐献武王","0","4","4"
"命齐献武王为","0","4","4"
"尔朱世隆等人","0","4","4"
"担任仪同三司","0","4","4"
"齐文襄王前来","0","4","4"
"文襄王前来朝","0","4","4"
"襄王前来朝见","0","4","4"
"兼散骑常侍李","0","4","4"
"阳王元坦为太","0","4","4"
"建宁王拓跋崇","0","4","4"
"获罪被赐令自","0","4","4"
"州刺史时去世","0","4","4"
"尔朱兆进入洛","0","4","4"
"来充实军用物","0","4","4"
"充实军用物资","0","4","4"
"任开府仪同三","0","4","4"
"任征北大将军","0","4","4"
"灵太后下诏说","0","4","4"
"爵位依例降低","0","4","4"
"任命他为使持","0","4","4"
"命他为使持节","0","4","4"
"答应他的请求","0","4","4"
"后来跟随征伐","0","4","4"
"授他为散骑常","0","4","4"
"元澄上奏疏说","0","4","4"
"有什么可忧虑","0","4","4"
"什么可忧虑的","0","4","4"
"元叉专擅朝政","0","4","4"
"入任内都大官","0","4","4"
"率领一万多人","0","4","4"
"占据城池向南","0","4","4"
"朝廷礼服一套","0","4","4"
"王的礼仪安葬","0","4","4"
"为员外散骑侍","0","4","4"
"恢复本来的封","0","4","4"
"复本来的封爵","0","4","4"
"坚决推辞不受","0","4","4"
"庄帝向北巡视","0","4","4"
"其他官职照旧","0","4","4"
"又加授散骑常","0","4","4"
"彭城王元勰的","0","4","4"
"赐给他帛五百","0","4","4"
"给他帛五百匹","0","4","4"
"李业兴回答说","0","4","4"
"向皇帝上书说","0","4","4"
"皇帝有七个儿","0","4","4"
"帝有七个儿子","0","4","4"
"死在长江以南","0","4","4"
"任命他为散骑","0","4","4"
"以王的身份回","0","4","4"
"设置五等诸侯","0","4","4"
"出任冠军将军","0","4","4"
"任为龙骧将军","0","4","4"
"任通直散骑侍","0","4","4"
"萧宝卷的豫州","0","4","4"
"宝卷的豫州刺","0","4","4"
"卷的豫州刺史","0","4","4"
"于烈的儿子于","0","4","4"
"坚持认为不可","0","4","4"
"改任中书侍郎","0","4","4"
"他的几个儿子","0","4","4"
"黄河以南地区","0","4","4"
"略阳王拓跋羯","0","4","4"
"阳王拓跋羯儿","0","4","4"
"由于这个缘故","0","4","4"
"世祖征讨蠕蠕","0","4","4"
"他们打得大败","0","4","4"
"太尉从事中郎","0","4","4"
"任命为散骑常","0","4","4"
"命为散骑常侍","0","4","4"
"尚书令和仆射","0","4","4"
"加上以前的共","0","4","4"
"为左光禄大夫","0","4","4"
"因功劳被任命","0","4","4"
"被任命为尚书","0","4","4"
"义隆派遣将领","0","4","4"
"被迫赠为使持","0","4","4"
"迫赠为使持节","0","4","4"
"征入任殿中尚","0","4","4"
"入任殿中尚书","0","4","4"
"为右光禄大夫","0","4","4"
"被追赠为侍中","0","4","4"
"赠为散骑常侍","0","4","4"
"慕容白曜平定","0","4","4"
"加授中垒将军","0","4","4"
"加授镇远将军","0","4","4"
"升任尚书右仆","0","4","4"
"加授平南将军","0","4","4"
"继承祖父的爵","0","4","4"
"承祖父的爵位","0","4","4"
"擒获刘义隆的","0","4","4"
"赠为平东将军","0","4","4"
"升任中书侍郎","0","4","4"
"听说他的名声","0","4","4"
"太祖听从他的","0","4","4"
"没有人比得上","0","4","4"
"宗的将领刘裕","0","4","4"
"侵犯黄河以南","0","4","4"
"世祖征伐蠕蠕","0","4","4"
"的有一万多人","0","4","4"
"高宗即位以后","0","4","4"
"跟随征伐蠕蠕","0","4","4"
"方的少数民族","0","4","4"
"中山王元英在","0","4","4"
"并州刺史司马","0","4","4"
"兴派遣使者前","0","4","4"
"派遣他的将领","0","4","4"
"他的龙骧将军","0","4","4"
"打败萧衍的将","0","4","4"
"率领二万人马","0","4","4"
"朝廷赠他为使","0","4","4"
"廷赠他为使持","0","4","4"
"打败擒获了他","0","4","4"
"派使节前来朝","0","4","4"
"使节前来朝贡","0","4","4"
"所经过的地方","0","4","4"
"阳王拓跋丕为","0","4","4"
"镇发生大饥荒","0","4","4"
"吐谷浑国派来","0","4","4"
"谷浑国派来使","0","4","4"
"浑国派来使者","0","4","4"
"龟兹国派来使","0","4","4"
"兹国派来使者","0","4","4"
"国派遣使臣入","0","4","4"
"派遣使臣入朝","0","4","4"
"吐谷浑两国派","0","4","4"
"谷浑两国派使","0","4","4"
"浑两国派使臣","0","4","4"
"十二月十六日","0","4","4"
"昌国派使臣入","0","4","4"
"孝文帝驾临灵","0","4","4"
"文帝驾临灵泉","0","4","4"
"帝驾临灵泉池","0","4","4"
"派兼职员外散","0","4","4"
"十二月十九日","0","4","4"
"亲自接见年长","0","4","4"
"自接见年长者","0","4","4"
"等生活上无法","0","4","4"
"无法自立的人","0","4","4"
"皇太子拓跋恂","0","4","4"
"予名誉县令官","0","4","4"
"用太牢的隆重","0","4","4"
"太牢的隆重礼","0","4","4"
"牢的隆重礼仪","0","4","4"
"派专使用太牢","0","4","4"
"彭城王元勰为","0","4","4"
"将士布帛多少","0","4","4"
"士布帛多少不","0","4","4"
"询问民众疾苦","0","4","4"
"派遣使者巡视","0","4","4"
"派遣使者请求","0","4","4"
"国派使者朝献","0","4","4"
"邓至国派使者","0","4","4"
"高阳王元雍为","0","4","4"
"大破萧衍军队","0","4","4"
"百姓发生饥荒","0","4","4"
"契丹国派使者","0","4","4"
"前来请求投降","0","4","4"
"任命尚书右仆","0","4","4"
"伏罗国派使者","0","4","4"
"讨伐平定了叛","0","4","4"
"伐平定了叛乱","0","4","4"
"罗国派使者前","0","4","4"
"是昭成皇帝的","0","4","4"
"垂派遣使者入","0","4","4"
"将士多少不等","0","4","4"
"韶令有关官员","0","4","4"
"领步兵骑兵二","0","4","4"
"赦免京城囚犯","0","4","4"
"分发赏赐多少","0","4","4"
"发赏赐多少不","0","4","4"
"前往黄河以西","0","4","4"
"死罪以下囚犯","0","4","4"
"冬季十一月初","0","4","4"
"二月二十一日","0","4","4"
"大败萧衍的军","0","4","4"
"秋季七月二十","0","4","4"
"为镇西大将军","0","4","4"
"兖州刺史毕众","0","4","4"
"刘派使者前来","0","4","4"
"率领轻装的骑","0","4","4"
"领轻装的骑兵","0","4","4"
"皇帝前往华林","0","4","4"
"帝前往华林都","0","4","4"
"前往华林都亭","0","4","4"
"蠕蠕国都派遣","0","4","4"
"蠕国都派遣使","0","4","4"
"常山王拓跋素","0","4","4"
"连昌的弟弟赫","0","4","4"
"昌的弟弟赫连","0","4","4"
"的弟弟赫连定","0","4","4"
"率领骑步兵二","0","4","4"
"领骑步兵二千","0","4","4"
"骑步兵二千人","0","4","4"
"世祖巡视黄河","0","4","4"
"世祖下诏命散","0","4","4"
"祖下诏命散骑","0","4","4"
"追尊名位谧号","0","4","4"
"昭成帝的儿子","0","4","4"
"加授宁远将军","0","4","4"
"皇帝车驾南征","0","4","4"
"皇帝车驾南伐","0","4","4"
"拜授他为中书","0","4","4"
"接受了他的意","0","4","4"
"受了他的意见","0","4","4"
"参与军队国家","0","4","4"
"与军队国家大","0","4","4"
"国家大事的谋","0","4","4"
"世祖征伐赫连","0","4","4"
"祖征伐赫连昌","0","4","4"
"叔孙俊的旧例","0","4","4"
"当时人认为他","0","4","4"
"张衮对太祖说","0","4","4"
"祖听从他的建","0","4","4"
"调任散骑常侍","0","4","4"
"因功被赐给爵","0","4","4"
"功被赐给爵位","0","4","4"
"萧宝夤为使持","0","4","4"
"宝夤为使持节","0","4","4"
"二年春正月庚","3","0","3"
"群臣太极前殿","3","0","3"
"齐献武王晋阳","3","0","3"
"冠军将军张惠","1","2","3"
"军将军张惠绍","1","2","3"
"进号征虏将军","3","0","3"
"遣豫章王萧综","2","1","3"
"封真定县开国","2","1","3"
"司空谘议参军","2","1","3"
"假通直散骑常","2","1","3"
"瀛殷四州诸军","2","1","3"
"齐文襄王大将","2","1","3"
"文襄王大将军","2","1","3"
"大将军府记室","1","2","3"
"荆江二州刺史","1","2","3"
"遣散骑常侍谢","2","1","3"
"赐骅骝马一匹","3","0","3"
"颍川郡开国公","2","1","3"
"食邑一千二百","1","2","3"
"邑一千二百户","1","2","3"
"都督李崇北伐","2","1","3"
"除尚书左仆射","2","1","3"
"十八年春正月","2","1","3"
"年春二月癸未","2","1","3"
"加中军大将军","2","1","3"
"仪同三司李崇","1","2","3"
"尚书长孙渴侯","2","1","3"
"清河王怿司空","3","0","3"
"进号骠骑大将","2","1","3"
"号骠骑大将军","2","1","3"
"波斯国遣使朝","3","0","3"
"天柱大将军朱","3","0","3"
"柱大将军朱荣","3","0","3"
"阳县开国公元","2","1","3"
