"N-gram","魏书","魏书翻译","Total"
"祖因他是功臣的","0","3","3"
"时有父亲的风范","0","3","3"
"任命他为尚书左","0","3","3"
"追赠为平东将军","0","3","3"
"世祖平定赫连昌","0","3","3"
"高祖与文明太后","0","3","3"
"不是我所知道的","0","3","3"
"任司徒谘议参军","0","3","3"
"采纳了他的建议","0","3","3"
"祖听从了他的意","0","3","3"
"承袭父亲的爵位","0","3","3"
"安城王叔孙俊的","0","3","3"
"被授予驸马都尉","0","3","3"
"给朝廷上表请求","0","3","3"
"恢复原来的爵位","0","3","3"
"萧衍派遣他的豫","0","3","3"
"衍派遣他的豫章","0","3","3"
"他的豫章王萧综","0","3","3"
"追赠为骠骑大将","0","3","3"
"赠为骠骑大将军","0","3","3"
"年轻时因父亲的","0","3","3"
"他的首级传送到","0","3","3"
"文明太后临朝听","0","3","3"
"明太后临朝听政","0","3","3"
"一万多人在城南","0","3","3"
"率领数百名骑兵","0","3","3"
"姚兴派遣使者前","0","3","3"
"了他的龙骧将军","0","3","3"
"江州刺史陈伯之","0","3","3"
"琅笽戍主傅文骥","0","3","3"
"讨伐吐谷浑慕利","0","3","3"
"伐吐谷浑慕利延","0","3","3"
"接纳了他的意见","0","3","3"
"任他为散骑常侍","0","3","3"
"等到尔朱荣死后","0","3","3"
"齐献武王在韩陵","0","3","3"
"认为不能这样做","0","3","3"
"很优厚地对待他","0","3","3"
"授他为龙骧将军","0","3","3"
"平文帝拓跋郁律","0","3","3"
"昭成帝返回云中","0","3","3"
"国都派使者来朝","0","3","3"
"国各派使者来朝","0","3","3"
"高丽国派来使者","0","3","3"
"丽国派来使者朝","0","3","3"
"同派来使者朝贡","0","3","3"
"蠕蠕国派使者来","0","3","3"
"蠕国派使者来朝","0","3","3"
"刘准派来使者朝","0","3","3"
"准派来使者朝贡","0","3","3"
"七十岁以上老人","0","3","3"
"命安定王拓跋休","0","3","3"
"安定王拓跋休为","0","3","3"
"派员外散骑常侍","0","3","3"
"的人不同数量的","0","3","3"
"假梁郡王拓跋嘉","0","3","3"
"员外郎兰英出使","0","3","3"
"十一月二十六日","0","3","3"
"宕昌国派使者朝","0","3","3"
"十二月二十二日","0","3","3"
"孝文帝驾临方山","0","3","3"
"孝文帝起驾回宫","0","3","3"
"宕昌国派使臣入","0","3","3"
"殿大宴文武百官","0","3","3"
"岁以上的老人赐","0","3","3"
"以上的老人赐给","0","3","3"
"上的老人赐给爵","0","3","3"
"的老人赐给爵位","0","3","3"
"授予名誉县令的","0","3","3"
"予名誉县令的官","0","3","3"
"名誉县令的官衔","0","3","3"
"皇太子拓跋恂在","0","3","3"
"年纪在八十岁以","0","3","3"
"纪在八十岁以上","0","3","3"
"在百岁以上的老","0","3","3"
"文武等科目的应","0","3","3"
"武等科目的应征","0","3","3"
"等科目的应征者","0","3","3"
"孝文帝驾临华林","0","3","3"
"文帝驾临华林园","0","3","3"
"彭城王元勰为司","0","3","3"
"城王元勰为司徒","0","3","3"
"平公长孙嵩等人","0","3","3"
"皇帝从北伐前线","0","3","3"
"询问他们的疾苦","0","3","3"
"派遣使者前来聘","0","3","3"
"遣使者前来聘问","0","3","3"
"人讨伐平定了他","0","3","3"
"吐京叛变的胡人","0","3","3"
"在西宫大宴群臣","0","3","3"
"安葬在云中的金","0","3","3"
"葬在云中的金陵","0","3","3"
"高昌国派使者前","0","3","3"
"讨伐并平定了他","0","3","3"
"伐并平定了他们","0","3","3"
"契丹国派使者前","0","3","3"
"丹国派使者前来","0","3","3"
"勿吉国贡奉眓矢","0","3","3"
"使者前来请求投","0","3","3"
"者前来请求投降","0","3","3"
"勿吉国派使者前","0","3","3"
"吉国派使者前来","0","3","3"
"年春季正月初十","0","3","3"
"十一月二十二日","0","3","3"
"京兆王元继为太","0","3","3"
"州刺史魏子建派","0","3","3"
"莫折念生派都督","0","3","3"
"元年春季正月十","0","3","3"
"伏罗国派使者前","0","3","3"
"下诏命散骑常侍","0","3","3"
"卫辰派遣儿子直","0","3","3"
"万骑兵充当前锋","0","3","3"
"进入外城后返回","0","3","3"
"哥哥的儿子慕容","0","3","3"
"国各派遣使者入","0","3","3"
"各派遣使者入朝","0","3","3"
"刘骏派遣使者入","0","3","3"
"骏派遣使者入朝","0","3","3"
"二年春季正月初","0","3","3"
"四年春季正月二","0","3","3"
"打败萧衍的军队","0","3","3"
"世宗下诏让尚书","0","3","3"
"世宗下诏命尚书","0","3","3"
"罗等国派使者前","0","3","3"
"世宗亲临申讼车","0","3","3"
"的徐州刺史薛安","0","3","3"
"的青州刺史沈文","0","3","3"
"让天下人都知道","0","3","3"
"诏令内外解除戒","0","3","3"
"令内外解除戒严","0","3","3"
"率领军队讨伐他","0","3","3"
"十岁以上板授为","0","3","3"
"我以微薄的德行","0","3","3"
"帝前往华林都亭","0","3","3"
"任命尚书左仆射","0","3","3"
"遣兼散骑常侍奎","0","3","3"
"吐谷浑国都派遣","0","3","3"
"谷浑国都派遣使","0","3","3"
"浑国都派遣使者","0","3","3"
"等人率领军队讨","0","3","3"
"人率领军队讨伐","0","3","3"
"全用九锡的礼仪","0","3","3"
"萧衍弟弟的儿子","0","3","3"
"下诏命员外散骑","0","3","3"
"诏命员外散骑常","0","3","3"
"命员外散骑常侍","0","3","3"
"兖州刺史竺灵秀","0","3","3"
"率领骑步兵二千","0","3","3"
"琅笽王司马楚之","0","3","3"
"下诏命散骑侍郎","0","3","3"
"下诏命兼散骑常","0","3","3"
"诏命兼散骑常侍","0","3","3"
"世祖巡视黄河以","0","3","3"
"祖巡视黄河以西","0","3","3"
"各国各派使者前","0","3","3"
"下诏命殿中尚书","0","3","3"
"太祖前往贺兰部","0","3","3"
"以忠诚谨慎闻名","0","3","3"
"是昭成帝的儿子","0","3","3"
"仗恃宠信骄傲自","0","3","3"
"迁任尚书右仆射","0","3","3"
"朝廷拜授他为中","0","3","3"
"廷拜授他为中书","0","3","3"
"拜他为中书博士","0","3","3"
"兼任员外散骑常","0","3","3"
"个可图取的理由","0","3","3"
"拜授他为中书博","0","3","3"
"授他为中书博士","0","3","3"
"国家大事的谋划","0","3","3"
"攻打蠕蠕的别部","0","3","3"
"打蠕蠕的别部头","0","3","3"
"在参合陂打败慕","0","3","3"
"参合陂打败慕容","0","3","3"
"被任命为龙骧将","0","3","3"
"任命为龙骧将军","0","3","3"
"刘义隆派遣将领","0","3","3"
"派遣将领到彦之","0","3","3"
"听从了他的建议","0","3","3"
"太祖听从他的建","0","3","3"
"王叔孙俊的旧例","0","3","3"
"被任命为冠军将","0","3","3"
"任命为冠军将军","0","3","3"
"世祖征讨赫连昌","0","3","3"
"大量俘获而返回","0","3","3"
"跟从讨伐赫连昌","0","3","3"
"回头对侍奉的臣","0","3","3"
"头对侍奉的臣属","0","3","3"
"对侍奉的臣属说","0","3","3"
"飨群臣太极前殿","2","0","2"
"阳椒房生汝阴灵","1","1","2"
"椒房生汝阴灵王","1","1","2"
"房生汝阴灵王天","1","1","2"
"孟椒房生任城康","1","1","2"
"椒房生任城康王","1","1","2"
"孟椒房生安定靖","1","1","2"
"椒房生安定靖王","1","1","2"
"都督陕西诸军事","1","1","2"
"龙骧将军张景仁","1","1","2"
"骧将军张景仁等","1","1","2"
"屯骑校尉史文渊","1","1","2"
"骑校尉史文渊等","1","1","2"
"校尉史文渊等军","1","1","2"
"尉史文渊等军主","1","1","2"
"义阳太守冯道要","1","1","2"
"游击将军鲍怀慎","1","1","2"
"天门太守王承伯","1","1","2"
"平北府谘议参军","1","1","2"
"北府谘议参军伏","1","1","2"
"府谘议参军伏粲","1","1","2"
"宁朔将军蔡道基","1","1","2"
"中兵参军庞脩等","1","1","2"
"都督河西诸军事","1","1","2"
"都督东秦豳夏三","1","1","2"
"督东秦豳夏三州","1","1","2"
"东秦豳夏三州诸","1","1","2"
"秦豳夏三州诸军","1","1","2"
"豳夏三州诸军事","1","1","2"
"都督沧瀛冀三州","1","1","2"
"督沧瀛冀三州诸","1","1","2"
"沧瀛冀三州诸军","1","1","2"
"瀛冀三州诸军事","1","1","2"
"都督定瀛幽三州","1","1","2"
"督定瀛幽三州诸","1","1","2"
"定瀛幽三州诸军","1","1","2"
"瀛幽三州诸军事","1","1","2"
"时中书博士张天","1","1","2"
"中书博士张天龙","1","1","2"
"书博士张天龙讲","1","1","2"
"州刺史元法僧叛","1","1","2"
"刺史元法僧叛入","1","1","2"
"史元法僧叛入萧","1","1","2"
"元法僧叛入萧衍","1","1","2"
"衍遣豫章王萧综","2","0","2"
"本将军授徐州刺","1","1","2"
"将军授徐州刺史","1","1","2"
"河间邢祐同召赴","1","1","2"
"间邢祐同召赴京","1","1","2"
"徵身长七尺二寸","1","1","2"
"故优赠散骑常侍","1","1","2"
"殷沧三州诸军事","1","1","2"
"韩贵人生赵郡灵","1","1","2"
"贵人生赵郡灵王","1","1","2"
"孟椒房生广陵惠","1","1","2"
"椒房生广陵惠王","1","1","2"
"潘贵人生彭城武","1","1","2"
"贵人生彭城武宣","1","1","2"
"人生彭城武宣王","1","1","2"
"高椒房生北海平","1","1","2"
"椒房生北海平王","1","1","2"
"都督南豫郢东荆","1","1","2"
"督南豫郢东荆三","1","1","2"
"南豫郢东荆三州","1","1","2"
"豫郢东荆三州诸","1","1","2"
"郢东荆三州诸军","1","1","2"
"东荆三州诸军事","1","1","2"
"都督冀定相殷四","1","1","2"
"督冀定相殷四州","1","1","2"
"冀定相殷四州诸","1","1","2"
"定相殷四州诸军","1","1","2"
"济南公罗乌拔督","1","1","2"
"敦煌安置婆罗门","1","1","2"
"吐京胡曹仆浑等","1","1","2"
"都督定相殷三州","1","1","2"
"督定相殷三州诸","1","1","2"
"定相殷三州诸军","1","1","2"
"都督冀定瀛沧幽","1","1","2"
"督冀定瀛沧幽五","1","1","2"
"冀定瀛沧幽五州","1","1","2"
"定瀛沧幽五州诸","1","1","2"
"瀛沧幽五州诸军","1","1","2"
"沧幽五州诸军事","1","1","2"
"中军大将军府长","1","1","2"
"军大将军府长史","1","1","2"
"都督三州诸军事","1","1","2"
"运屯谷五十万斛","1","1","2"
"相州抚军府长史","1","1","2"
"太尉行军员外郎","1","1","2"
"都督定冀瀛殷四","1","1","2"
"督定冀瀛殷四州","1","1","2"
"定冀瀛殷四州诸","1","1","2"
"冀瀛殷四州诸军","1","1","2"
"大司马谘议参军","1","1","2"
"郡汲郡二郡太守","1","1","2"
"文襄王大将军府","1","1","2"
"襄王大将军府记","1","1","2"
"王大将军府记室","1","1","2"
"大将军府记室参","1","1","2"
"将军府记室参军","1","1","2"
"朔州安北府长史","1","1","2"
"相州镇北府长史","1","1","2"
"仪同开府中兵参","1","1","2"
"同开府中兵参军","1","1","2"
"殷州征北将军长","1","1","2"
"州征北将军长史","1","1","2"
"悦夫人生安丰匡","1","1","2"
"夫人生安丰匡王","1","1","2"
"尚书吏部郎严康","1","1","2"
"都督荆司雍秦梁","1","1","2"
"督荆司雍秦梁益","1","1","2"
"荆司雍秦梁益宁","1","1","2"
"司雍秦梁益宁江","1","1","2"
"雍秦梁益宁江八","1","1","2"
"秦梁益宁江八州","1","1","2"
"扬豫八郡诸军事","1","1","2"
"督十八州诸军事","1","1","2"
"安成七千五百户","1","1","2"
"赐衣冠服物车旗","2","0","2"
"衣冠服物车旗饰","2","0","2"
"衍梁州刺史平阳","2","0","2"
"开国侯陈虎牙降","2","0","2"
"南将军奚康生破","2","0","2"
"斩徐州刺史宋黑","2","0","2"
"通直常侍刘景彦","1","1","2"
"散骑常侍明少遐","1","1","2"
"通直郎谢藻朝贡","1","1","2"
"遣散骑常侍刘孝","1","1","2"
"散骑常侍刘孝胜","1","1","2"
"通直常侍谢景朝","1","1","2"
"直常侍谢景朝贡","1","1","2"
"萧宝卷将裴叔业","1","1","2"
"宝卷将裴叔业率","1","1","2"
"卷将裴叔业率众","1","1","2"
"将裴叔业率众围","1","1","2"
"东南道三徐行台","1","1","2"
"功封长平县开国","1","1","2"
"封长平县开国男","1","1","2"
"封乐平郡开国公","1","1","2"
"都督相州诸军事","1","1","2"
"南秀容牧子万子","1","1","2"
"秀容牧子万子乞","1","1","2"
"容牧子万子乞真","1","1","2"
"牧子万子乞真反","1","1","2"
"子万子乞真反叛","1","1","2"
"相州刺史李神轨","1","1","2"
"州刺史李神轨闭","1","1","2"
"尚书左丞元孚慰","1","1","2"
"书左丞元孚慰劳","1","1","2"
"左丞元孚慰劳蠕","1","1","2"
"丞元孚慰劳蠕蠕","1","1","2"
"改封乐陵郡开国","1","1","2"
"封乐陵郡开国公","1","1","2"
"大都督李崇北伐","1","1","2"
"封永宁县开国伯","1","1","2"
"封石艾县开国公","1","1","2"
"寻加骠骑大将军","2","0","2"
"封永安县开国伯","1","1","2"
"大都督杜德等追","1","1","2"
"都督杜德等追讨","1","1","2"
"改封真定县开国","1","1","2"
"慕容俊遣使朝贡","2","0","2"
"获牛马羊数百万","1","1","2"
"牛马羊数百万头","1","1","2"
"二十八年春正月","1","1","2"
"二千八百四十五","1","1","2"
"千八百四十五人","1","1","2"
"郎公孙阿六头使","2","0","2"
"公孙阿六头使萧","2","0","2"
"孙阿六头使萧赜","2","0","2"
"四年春二月癸未","1","1","2"
"州刺史叔孙建等","1","1","2"
"司马德宗齐郡太","2","0","2"
"马德宗齐郡太守","2","0","2"
"德宗齐郡太守王","2","0","2"
"宗齐郡太守王懿","2","0","2"
"齐郡太守王懿降","2","0","2"
"高阳王雍进位太","2","0","2"
"冀州刺史萧宝夤","1","1","2"
"萧宝夤镇东将军","2","0","2"
"安定郡开国公胡","1","1","2"
"定郡开国公胡国","1","1","2"
"郡开国公胡国珍","1","1","2"
"都督雍泾岐华东","1","1","2"
"督雍泾岐华东秦","1","1","2"
"雍泾岐华东秦豳","1","1","2"
"泾岐华东秦豳六","1","1","2"
"岐华东秦豳六州","1","1","2"
"华东秦豳六州诸","1","1","2"
"东秦豳六州诸军","1","1","2"
"秦豳六州诸军事","1","1","2"
"蠕蠕后主郁久闾","1","1","2"
"蠕后主郁久闾侯","1","1","2"
"后主郁久闾侯匿","1","1","2"
"主郁久闾侯匿伐","1","1","2"
"沃野镇人破落汗","1","1","2"
"野镇人破落汗拔","1","1","2"
"镇人破落汗拔陵","1","1","2"
"落汗拔陵聚众反","2","0","2"
"复仪同三司李崇","1","1","2"
"仪同三司李崇官","1","1","2"
"同三司李崇官爵","1","1","2"
"卢等攻陷怀朔镇","1","1","2"
"蠕蠕主阿瑰率众","2","0","2"
"瑰率众大破拔陵","1","1","2"
"诏左光禄大夫长","1","1","2"
"左光禄大夫长孙","1","1","2"
"光禄大夫长孙稚","1","1","2"
"就德兴攻陷平州","1","1","2"
"豫雍荆徐扬六州","1","1","2"
"雍荆徐扬六州牧","1","1","2"
"复北平公长孙敦","1","1","2"
"库莫奚国献名马","1","1","2"
"西平王源贺改封","1","1","2"
"散骑侍郎卢度世","1","1","2"
"三年春正月壬午","1","1","2"
"五年春正月丁亥","1","1","2"
"西平郡王吐谷浑","1","1","2"
"平郡王吐谷浑权","1","1","2"
"高祖孝文皇帝第","1","1","2"
"祖孝文皇帝第二","1","1","2"
"孝文皇帝第二子","1","1","2"
"车骑将军王肃加","1","1","2"
"尚书令高肇司徒","2","0","2"
"怀进号骠骑大将","1","1","2"
"萧衍龙骧将军文","1","1","2"
"衍龙骧将军文思","1","1","2"
"安西将军奚康生","1","1","2"
"征东大将军冯熙","1","1","2"
"秦州刺史垣恭祖","1","1","2"
"波斯国遣使朝献","2","0","2"
"事黄门侍郎元顼","1","1","2"
"紫光禄大夫李虔","1","1","2"
"太原王世子菩提","1","1","2"
"雍州刺史长孙稚","1","1","2"
"雄信将军萧进明","1","1","2"
"遣武卫将军奚毅","1","1","2"
"前燕州刺史崔渊","1","1","2"
"燕州刺史崔渊率","1","1","2"
"广宗郡开国公朱","2","0","2"
"宗郡开国公朱天","2","0","2"
"郡开国公朱天光","2","0","2"
"云朔显汾蔚九州","1","1","2"
"朔显汾蔚九州诸","1","1","2"
"显汾蔚九州诸军","1","1","2"
"汾蔚九州诸军事","1","1","2"
"大鸿胪卿元宝炬","1","1","2"
"汝阳县开国公元","1","1","2"
"新阳县开国伯元","1","1","2"
"阳县开国伯元诞","1","1","2"
"前东荆州刺史元","1","1","2"
"东荆州刺史元显","1","1","2"
"荆州刺史元显恭","1","1","2"
"司徒公长孙稚太","2","0","2"
"徒公长孙稚太尉","2","0","2"
"公长孙稚太尉公","2","0","2"
"仪同三司齐献武","1","1","2"
"同三司齐献武王","1","1","2"
"平阳郡开国公齐","1","1","2"
"阳郡开国公齐献","1","1","2"
"郡开国公齐献武","1","1","2"
"开国公齐献武王","1","1","2"
"国公齐献武王封","1","1","2"
"北华州刺史公孙","1","1","2"
"华州刺史公孙略","1","1","2"
"泾州刺史贺拔岳","1","1","2"
"渭州刺史侯莫陈","1","1","2"
"州刺史侯莫陈悦","1","1","2"
"武卫将军大野拔","1","1","2"
"骠骑大将军杜德","1","1","2"
"车骑大将军桥宁","1","1","2"
"都督关中诸军事","1","1","2"
"陇西王朱天光大","2","0","2"
"开府仪同三司穆","1","1","2"
"府仪同三司穆绍","1","1","2"
"肆州鲁郡王后军","1","1","2"
"州鲁郡王后军府","1","1","2"
"鲁郡王后军府录","1","1","2"
"郡王后军府录事","1","1","2"
"王后军府录事参","1","1","2"
"后军府录事参军","1","1","2"
"河北大使高乾邕","2","0","2"
"博野县开国伯尉","1","1","2"
"野县开国伯尉景","1","1","2"
"金紫光禄大夫库","1","1","2"
"紫光禄大夫库狄","1","1","2"
"光禄大夫库狄干","1","1","2"
"尚书右仆射魏兰","1","1","2"
"书右仆射魏兰根","1","1","2"
"前御史中尉樊子","1","1","2"
"史中尉樊子鹄复","1","1","2"
"徐州刺史杜德讨","1","1","2"
"阳王宝炬太尉公","2","0","2"
"尚书左仆射元罗","1","1","2"
"尚书左仆射贾显","1","1","2"
"书左仆射贾显度","1","1","2"
"左光禄大夫李琰","1","1","2"
"左光禄大夫崔秉","1","1","2"
"右光禄大夫高岳","1","1","2"
"左光禄大夫封津","1","1","2"
"燕郡开国公贺拔","1","1","2"
"郡开国公贺拔允","1","1","2"
"子勃海王子恕改","1","1","2"
"勃海王子恕改封","1","1","2"
"前吏部尚书李神","1","1","2"
