"N-gram","魏书","魏书翻译","Total"
"因事获罪免","0","7","7"
"消灭了他们","0","7","7"
"任慕容垂的","0","7","7"
"任侍御中散","0","7","7"
"任安南将军","0","7","7"
"常山王元遵","0","7","7"
"宗派遣使者","0","7","7"
"父亲的风范","0","7","7"
"朝廷的军队","0","7","7"
"太行山以束","0","7","7"
"李先回答说","0","7","7"
"太行山以东","0","7","7"
"讨伐赫连昌","0","7","7"
"率领精锐骑","0","7","7"
"征讨赫连昌","0","7","7"
"事获罪免官","0","7","7"
"首级传送到","0","7","7"
"不久又加授","0","7","7"
"遣使者来朝","0","7","7"
"才安定下来","0","7","7"
"一段时间以","0","7","7"
"尔朱荣率领","0","7","7"
"骑兵三千人","0","7","7"
"库莫奚国派","0","7","7"
"十一月初三","0","7","7"
"安定王拓跋","0","7","7"
"帝萧赜派使","0","7","7"
"萧赜派使臣","0","7","7"
"赜派使臣入","0","7","7"
"勿吉国派使","0","7","7"
"孝文帝祭拜","0","7","7"
"询问民间疾","0","7","7"
"问民间疾苦","0","7","7"
"授予名誉县","0","7","7"
"予名誉县令","0","7","7"
"谷物和布帛","0","7","7"
"岁以上的赐","0","7","7"
"肃宗下诏命","0","7","7"
"下诏命尚书","0","7","7"
"冬季十月十","0","7","7"
"没赶上而返","0","7","7"
"季正月初一","0","7","7"
"四年春季正","0","7","7"
"败萧衍的军","0","7","7"
"官府开仓济","0","7","7"
"世祖巡视阴","0","7","7"
"祖巡视阴山","0","7","7"
"在金陵陪葬","0","7","7"
"的别部头领","0","7","7"
"逐渐升迁到","0","7","7"
"孤独能存者","6","0","6"
"皇兴二年封","3","3","6"
"西北道行台","3","3","6"
"除车骑将军","6","0","6"
"都督冀定相","3","3","6"
"真定县开国","3","3","6"
"定县开国公","3","3","6"
"郡二郡太守","3","3","6"
"将军府长史","3","3","6"
"尚书祠部郎","3","3","6"
"殷州大中正","3","3","6"
"镇北府长史","3","3","6"
"开府中兵参","3","3","6"
"平阳县开国","3","3","6"
"平南将军奚","3","3","6"
"南将军奚康","3","3","6"
"骅骝马一匹","3","3","6"
"增邑一千户","6","0","6"
"除抚军将军","5","1","6"
"寻加散骑常","6","0","6"
"除通直散骑","6","0","6"
"假车骑将军","4","2","6"
"假镇东将军","3","3","6"
"加骠骑大将","6","0","6"
"加通直散骑","5","1","6"
"东莱王贵平","4","2","6"
"镇南将军王","3","3","6"
"辅国大将军","3","3","6"
"沃野镇人破","3","3","6"
"破落汗拔陵","3","3","6"
"陈留公元虔","3","3","6"
"越骑校尉唐","3","3","6"
"骑校尉唐小","3","3","6"
"校尉唐小方","3","3","6"
"春正月壬午","4","2","6"
"益州刺史傅","3","3","6"
"十二月辛亥","3","3","6"
"汝阳县开国","3","3","6"
"县开国公元","3","3","6"
"右卫将军贺","3","3","6"
"都督斛斯椿","3","3","6"
"督关中诸军","5","1","6"
"录尚书事长","3","3","6"
"书事长孙稚","3","3","6"
"部尚书元世","3","3","6"
"光禄大夫崔","3","3","6"
"十一月甲午","4","2","6"
"州刺史樊子","3","3","6"
"刺史樊子鹄","3","3","6"
"散骑常侍王","3","3","6"
"散骑常侍元","3","3","6"
"将军贺多罗","3","3","6"
"阳平王新成","4","2","6"
"怀朔镇大将","3","3","6"
"遣辅国将军","4","2","6"
"赐帛三千匹","4","2","6"
"迁事黄门侍","6","0","6"
"河南邑中正","3","3","6"
"门侍郎崔光","3","3","6"
"太尉陈显达","3","3","6"
"除安东将军","6","0","6"
"都督淮南诸","3","3","6"
"督淮南诸军","3","3","6"
"淮南诸军事","3","3","6"
"衍徐州刺史","6","0","6"
"宁朔将军王","3","3","6"
"灵太后反政","6","0","6"
"州刺史萧衍","3","3","6"
"湘州刺史杨","3","3","6"
"州刺史杨公","3","3","6"
"西戎诸军事","3","3","6"
"护西域校尉","3","3","6"
"衍将马仙琕","6","0","6"
"太傅清河王","3","3","6"
"赠仪同三司","3","3","6"
"遣豫章王综","6","0","6"
"州刺史元嵩","3","3","6"
"中书监高允","3","3","6"
"黄门侍郎李","3","3","6"
"州刺史高聪","3","3","6"
"司空行参军","3","3","6"
"右仆射高隆","3","3","6"
"关右诸军事","3","3","6"
"散骑常侍卢","3","3","6"
"加安南将军","6","0","6"
"赠帛五百匹","2","4","6"
"平元年十月","3","3","6"
"豫州刺史裴","3","3","6"
"州刺史裴叔","3","3","6"
"刺史裴叔业","3","3","6"
"加前后部羽","4","2","6"
"都王穆寿辅","4","2","6"
"司徒长孙翰","3","3","6"
"梁州刺史傅","3","3","6"
"尚书李神俊","3","3","6"
"齐献武王入","3","3","6"
"尚书仆射元","3","3","6"
"十州诸军事","3","3","6"
"假平西将军","4","2","6"
"城县开国公","3","3","6"
"清河东武城","3","3","6"
"河东武城人","3","3","6"
"乐平王丕等","6","0","6"
"追赠散骑常","2","4","6"
"加征虏将军","6","0","6"
"赠镇南将军","4","2","6"
"长孙道生等","3","3","6"
"平南大将军","3","3","6"
"大将军长孙","3","3","6"
"司徒谘议参","3","3","6"
"徒谘议参军","3","3","6"
"王沮渠牧犍","4","2","6"
"等三十余人","5","1","6"
"散骑侍郎张","3","3","6"
"除车骑大将","6","0","6"
"食邑六百户","2","4","6"
"安城王叔孙","3","3","6"
"城王叔孙俊","3","3","6"
"讨山胡白龙","6","0","6"
"益二州刺史","3","3","6"
"淮阳公皮豹","3","3","6"
"阳公皮豹子","3","3","6"
"镇北将军封","3","3","6"
"北将军封沓","3","3","6"
"西平公安颉","3","3","6"
"怀荒镇大将","3","3","6"
"刘彧徐州刺","5","1","6"
"彧徐州刺史","5","1","6"
"司州刺史常","3","3","6"
"加抚军将军","6","0","6"
"都督源子邕","3","3","6"
"燕州大中正","3","3","6"
"垂遣使朝贡","6","0","6"
"平元年正月","2","4","6"
"荆州刺史殷","3","3","6"
"州刺史殷仲","3","3","6"
"刺史殷仲堪","3","3","6"
"江州刺史陈","3","3","6"
"州刺史陈伯","3","3","6"
"事夏侯道迁","3","3","6"
"辅国将军范","3","3","6"
"州刺史王茂","3","3","6"
"刺史王茂先","3","3","6"
"国将军王花","3","3","6"
"统军毕祖朽","3","3","6"
"东莞二郡太","3","3","6"
"莞二郡太守","3","3","6"
"二州刺史张","3","3","6"
"州刺史张稷","3","3","6"
"宁州刺史任","3","3","6"
"州刺史任太","3","3","6"
"刺史任太洪","3","3","6"
"衡州刺史张","3","3","6"
"州刺史张齐","3","3","6"
"北梁州长史","3","3","6"
"梁州长史锡","3","3","6"
"州长史锡休","3","3","6"
"长史锡休儒","3","3","6"
"太守姜平洛","3","3","6"
"守姜平洛等","3","3","6"
"魏子建遣将","6","0","6"
"谯州刺史朱","3","3","6"
"州刺史朱文","3","3","6"
"刺史朱文开","3","3","6"
"行台慕容绍","3","3","6"
"台慕容绍宗","3","3","6"
"将军赵祖悦","3","3","6"
"文明太后崩","6","0","6"
"谓彭城王勰","6","0","6"
"大都督源子","3","3","6"
"行台长孙稚","3","3","6"
"相州大中正","3","3","6"
"幽州刺史刘","3","3","6"
"州刺史刘灵","3","3","6"
"刺史刘灵助","3","3","6"
"始祖神元皇","2","4","6"
"祖神元皇帝","2","4","6"
"成都王司马","1","5","6"
"都王司马颖","1","5","6"
"皇后慕容氏","3","3","6"
"九年春正月","4","2","6"
"散骑常侍邢","3","3","6"
"吐谷浑拾寅","3","3","6"
"东郡王陆定","3","3","6"
"郡王陆定国","3","3","6"
"春正月乙酉","5","1","6"
"员外郎兰英","3","3","6"
"秘书丞李彪","3","3","6"
"勿吉国贡楛","6","0","6"
"吉国贡楛矢","6","0","6"
"散骑常侍宋","3","3","6"
"夏四月戊戌","5","1","6"
"公长孙嵩等","3","3","6"
"夏四月乙未","4","2","6"
"千余家内属","6","0","6"
"将军公孙表","3","3","6"
"军公孙表等","3","3","6"
"将军长孙道","3","3","6"
"军长孙道生","3","3","6"
"都督前锋诸","3","3","6"
"前锋诸军事","3","3","6"
"秋七月丙子","4","2","6"
"丞相高阳王","3","3","6"
"右卫将军奚","3","3","6"
"十二月戊申","4","2","6"
"军将军王建","3","3","6"
"南安公元顺","4","2","6"
"将军长孙肥","3","3","6"
"天水公封敕","3","3","6"
"水公封敕文","3","3","6"
"散骑常侍游","3","3","6"
"左仆射源怀","3","3","6"
"军卢祖迁等","3","3","6"
"幸华林都亭","6","0","6"
"州刺史崔道","3","3","6"
"刺史崔道固","3","3","6"
"十二月甲辰","4","2","6"
"大都督贺拔","3","3","6"
"文襄王晋阳","6","0","6"
"平王长孙嵩","3","3","6"
"义兵将军封","3","3","6"
"兵将军封礼","3","3","6"
"执金吾桓贷","3","3","6"
"监军侍御史","3","3","6"
"侍御史安颉","3","3","6"
"州刺史竺灵","3","3","6"
"刺史竺灵秀","3","3","6"
"西大将军长","3","3","6"
"书左仆射安","3","3","6"
"弋阳公元洁","3","3","6"
"成周公万度","3","3","6"
"周公万度归","3","3","6"
"徐州刺史张","3","3","6"
"中尉郦道元","3","3","6"
"三镇诸军事","3","3","6"
"大将军高肇","3","3","6"
"世祖征赫连","6","0","6"
"祖征赫连昌","6","0","6"
"正月十三日","1","5","6"
"过了一段时","0","6","6"
"了一段时间","0","6","6"
"老而无子等","0","6","6"
"而无子等生","0","6","6"
"无子等生活","0","6","6"
"子等生活上","0","6","6"
"年的田租赋","0","6","6"
"的田租赋税","0","6","6"
"百姓安居乐","0","6","6"
"姓安居乐业","0","6","6"
"世祖在京城","0","6","6"
"被任命为征","0","6","6"
"为外都大官","0","6","6"
"为平北将军","0","6","6"
"又加授侍中","0","6","6"
"追赠他为散","0","6","6"
"赠他为散骑","0","6","6"
"赠他为使持","0","6","6"
"被追赠为使","0","6","6"
"兼武卫将军","0","6","6"
"为散骑侍郎","0","6","6"
"任辅国将军","0","6","6"
"任太中大夫","0","6","6"
"任太尉长史","0","6","6"
"任黄门侍郎","0","6","6"
"以本将军除","0","6","6"
"任安北将军","0","6","6"
"加授骠骑大","0","6","6"
"叔孙建等人","0","6","6"
"兼尚书仆射","0","6","6"
"加授仪同三","0","6","6"
"大将军尔朱","0","6","6"
"将军尔朱荣","0","6","6"
"齐献武王为","0","6","6"
"任命卫将军","0","6","6"
"任命车骑将","0","6","6"
"命车骑将军","0","6","6"
"聚集民众反","0","6","6"
"集民众反叛","0","6","6"
"齐文襄王前","0","6","6"
"获赐爵位为","0","6","6"
"朱兆进入洛","0","6","6"
"兆进入洛阳","0","6","6"
"被御史中尉","0","6","6"
"太和二十二","0","6","6"
"和二十二年","0","6","6"
"南兖州刺史","0","6","6"
"去讨伐他们","0","6","6"
"任谏议大夫","0","6","6"
"任齐州刺史","0","6","6"
"为雍州刺史","0","6","6"
"军讨伐他们","0","6","6"
"灵太后下诏","0","6","6"
"在州中去世","0","6","6"
"清河王元恽","0","6","6"
"尚书省长官","0","6","6"
"圣明的德行","0","6","6"
"而自己登位","0","6","6"
"这就是所谓","0","6","6"
"阳平王元颐","0","6","6"
"为安束将军","0","6","6"
"接连上奏疏","0","6","6"
"是自古以来","0","6","6"
"听从他的建","0","6","6"
"从他的建议","0","6","6"
"被任命为通","0","6","6"
"任命为通直","0","6","6"
"命为通直散","0","6","6"
"南安王元桢","0","6","6"
"准许了他的","0","6","6"
"已经很久了","0","6","6"
"的司州刺史","0","6","6"
"尔朱荣进入","0","6","6"
"有军事谋略","0","6","6"
"他的弟弟元","0","6","6"
"任并州刺史","0","6","6"
"任命为尚书","0","6","6"
"太和二十三","0","6","6"
"和二十三年","0","6","6"
"追赠他为侍","0","6","6"
"亲自统领六","0","6","6"
"自统领六军","0","6","6"
"居住的地方","0","6","6"
"任车骑大将","0","6","6"
"朝廷赐给他","0","6","6"
"元禧回答说","0","6","6"
"以王的身份","0","6","6"
"加授安南将","0","6","6"
"授安南将军","0","6","6"
"宏大的基业","0","6","6"
"增加食邑五","0","6","6"
"这是臣下的","0","6","6"
"是臣下的第","0","6","6"
"王公以下的","0","6","6"
"派遣将领侵","0","6","6"
"任镇远将军","0","6","6"
"侍奉的臣属","0","6","6"
"其余官职照","0","6","6"
"余官职照旧","0","6","6"
"把他们打败","0","6","6"
"向朝廷进献","0","6","6"
"把他们送到","0","6","6"
"厚地对待他","0","6","6"
"跟随太祖征","0","6","6"
"升爵位为公","0","6","6"
"任羽林中郎","0","6","6"
"被任命为中","0","6","6"
"为内都大官","0","6","6"
"有智慧谋略","0","6","6"
"追赠为侍中","0","6","6"
"加授征虏将","0","6","6"
"在家中去世","0","6","6"
"为青州刺史","0","6","6"
"祖父的爵位","0","6","6"
"擅长骑马射","0","6","6"
"长骑马射箭","0","6","6"
"擒获刘义隆","0","6","6"
"获刘义隆的","0","6","6"
"任尚书左丞","0","6","6"
"任骁骑将军","0","6","6"
"任命奚斤为","0","6","6"
"平定赫连昌","0","6","6"
"公孙表等人","0","6","6"
"崔浩回答说","0","6","6"
"侵犯黄河以","0","6","6"
"为平西将军","0","6","6"
"祖征伐蠕蠕","0","6","6"
"率领部众前","0","6","6"
"派使者前去","0","6","6"
"高祖嘉许他","0","6","6"
"的儿子司马","0","6","6"
"因功被赐给","0","6","6"
"军渡过黄河","0","6","6"
"宗即位以后","0","6","6"
"皇帝又下诏","0","6","6"
"升爵位为侯","0","6","6"
"把年号改为","0","6","6"
"兴派遣使者","0","6","6"
"为徐州刺史","0","6","6"
"王拓跋丕等","0","6","6"
"自称国号为","0","6","6"
"派他的部将","0","6","6"
"者前来请求","0","6","6"
"司马德宗派","0","6","6"
"王元禧等人","0","6","6"
"有三个儿子","0","6","6"
"城王元勰说","0","6","6"
"到齐献武王","0","6","6"
"朝廷加授他","0","6","6"
"廷加授他为","0","6","6"
"派使节前来","0","6","6"
"二月十二日","0","6","6"
"库莫奚等国","0","6","6"
"岁以上老人","0","6","6"
"定王拓跋休","0","6","6"
"月二十八日","0","6","6"
"二月十六日","0","6","6"
"驾临灵泉池","0","6","6"
"文帝祭拜永","0","6","6"
"帝祭拜永固","0","6","6"
"孝文帝任命","0","6","6"
"邓至国派使","0","6","6"
"在百岁以上","0","6","6"
"和二十一年","0","6","6"
"太牢之礼祭","0","6","6"
"牢之礼祭祀","0","6","6"
"高昌国派使","0","6","6"
"皇帝的母亲","0","6","6"
"阳平王元熙","0","6","6"
"新归附的民","0","6","6"
"归附的民众","0","6","6"
"骑兵二万人","0","6","6"
"下诏让尚书","0","6","6"
"罗国派使者","0","6","6"
"正月二十日","0","6","6"
"三年春季正","0","6","6"
"下诏命散骑","0","6","6"
"前往贺兰部","0","6","6"
"赏赐多少不","0","6","6"
"赐多少不等","0","6","6"
"登上皇帝位","0","6","6"
"大败萧衍的","0","6","6"
"府开仓济民","0","6","6"
"发生大水灾","0","6","6"
"他的儿子元","0","6","6"
"世祖巡视云","0","6","6"
"祖巡视云中","0","6","6"
"秦王杨难当","0","6","6"
"在太庙配祭","0","6","6"
"慕容白曜的","0","6","6"
"廷征拜他为","0","6","6"
"军队国家大","0","6","6"
"队国家大事","0","6","6"
"鳏寡孤独能","5","0","5"
"寡孤独能存","5","0","5"
"冠军将军张","2","3","5"
"赠安北将军","3","2","5"
"督河西诸军","4","1","5"
"凉州镇都大","3","2","5"
"州镇都大将","3","2","5"
"迁国子祭酒","4","1","5"
"东阳公元丕","3","2","5"
"相殷三州诸","3","2","5"
"殷三州诸军","3","2","5"
"冀州仪同府","3","2","5"
"假车骑大将","2","3","5"
"昌县开国侯","3","2","5"
"加车骑大将","5","0","5"
"除安西将军","5","0","5"
"假抚军将军","3","2","5"
"寻除使持节","5","0","5"
"加开府仪同","3","2","5"
"加宁朔将军","5","0","5"
"陵郡开国公","2","3","5"
"都督李崇北","3","2","5"
"授卫大将军","1","4","5"
"进号车骑大","3","2","5"
"号车骑大将","3","2","5"
"濮阳王孔雀","3","2","5"
"年春二月癸","3","2","5"
"加征南大将","5","0","5"
"衍龙骧将军","4","1","5"
"太原郡开国","3","2","5"
"荆州刺史李","3","2","5"
"阳县开国公","3","2","5"
"陇西王朱天","5","0","5"
"西王朱天光","5","0","5"
"州刺史贺拔","2","3","5"
"东道大行台","4","1","5"
"东道诸军事","3","2","5"
"府录事参军","3","2","5"
"书左仆射元","3","2","5"
"州刺史侯渊","3","2","5"
"青州刺史大","3","2","5"
"州刺史大野","3","2","5"
"刺史大野拔","3","2","5"
"齐文襄王朝","5","0","5"
"十二月乙卯","3","2","5"
"夏四月丙寅","3","2","5"
"秋七月壬寅","3","2","5"
"冬十月癸未","3","2","5"
"食邑一万户","1","4","5"
"长乐王嵇敬","2","3","5"
"恆州刺史穆","5","0","5"
"除齐州刺史","4","1","5"
"仆射萧宝夤","3","2","5"
"除尚书右仆","5","0","5"
"东扬州刺史","3","2","5"
"衍将姜庆真","5","0","5"
"遣统军王足","4","1","5"
"萧宝卷将陈","5","0","5"
"征虏将军赵","3","2","5"
"除镇东将军","5","0","5"
"迁平东将军","5","0","5"
"首五千余级","4","1","5"
"城民白早生","3","2","5"
"除冠军将军","5","0","5"
"除平东将军","5","0","5"
"授辅国将军","1","4","5"
"除中军将军","5","0","5"
"赠征东将军","3","2","5"
"赐帛四百匹","2","3","5"
"南阳太守赵","3","2","5"
"平原王陆丽","3","2","5"
"太常卿刘芳","3","2","5"
"授车骑将军","1","4","5"
"督关右诸军","3","2","5"
"除都官尚书","4","1","5"
"授平南将军","1","4","5"
"裴叔业寿春","5","0","5"
"略阳王羯兒","5","0","5"
"牛羊数十万","3","2","5"
"破六韩拔陵","2","3","5"
"宜都王目辰","3","2","5"
"都督李叔仁","2","3","5"
"武都王杨保","3","2","5"
"都王杨保宗","3","2","5"
"会稽公刘洁","3","2","5"
"沧二州诸军","3","2","5"
"迁龙骧将军","5","0","5"
"荆州刺史司","2","3","5"
"刺史司马休","2","3","5"
"加建威将军","5","0","5"
"加中垒将军","5","0","5"
"赐爵昌国子","4","1","5"
"州刺史尉建","3","2","5"
"破刘义隆将","5","0","5"
"司马昌明死","2","3","5"
