"N-gram","宋史原文","宋史翻译","Total"
"一百多","0","72","72"
"等人来","0","72","72"
"下释放","0","72","72"
"使献方","71","0","71"
"骠骑将","30","41","71"
"中护军","36","35","71"
"月十六","9","62","71"
"武帝泰","36","35","71"
"康三年","36","35","71"
"步军都","35","36","71"
"阳郡王","35","36","71"
"远军节","36","35","71"
"太常丞","36","35","71"
"右司谏","36","35","71"
"州百姓","1","70","71"
"月十八","5","66","71"
"是朝廷","3","68","71"
"州县官","27","44","71"
"大水灾","0","71","71"
"对他的","0","71","71"
"客星侵","0","71","71"
"的妻子","0","71","71"
"军长史","34","36","70"
"四月戊","53","17","70"
"三年四","35","35","70"
"汉旧县","69","1","70"
"卫马军","35","35","70"
"十二人","33","37","70"
"统制王","36","34","70"
"丞相兼","53","17","70"
"年进士","46","24","70"
"朝廷不","20","50","70"
"三十六","34","36","70"
"图阁学","35","35","70"
"记录囚","0","70","70"
"于是以","10","59","69"
"冀二州","35","34","69"
"三十二","34","35","69"
"诸葛亮","27","42","69"
"元年二","35","34","69"
"晋穆帝","34","35","69"
"司马休","26","43","69"
"明五年","33","36","69"
"明七年","34","35","69"
"为门下","33","36","69"
"玉清昭","34","35","69"
"清昭应","34","35","69"
"太常博","35","34","69"
"常博士","35","34","69"
"金紫光","35","34","69"
"紫光禄","35","34","69"
"有才能","4","65","69"
"七月十","3","66","69"
"在宫中","5","64","69"
"陈彭年","8","61","69"
"侍从官","18","51","69"
"会庆节","35","34","69"
"为国家","14","55","69"
"廷命令","1","68","69"
"祭祀天","0","69","69"
"的君主","0","69","69"
"行祭祀","0","69","69"
"重要的","0","69","69"
"请求辞","0","69","69"
"是为了","0","69","69"
"录囚犯","0","69","69"
"又请求","0","69","69"
"弹劾他","0","69","69"
"军攻打","0","69","69"
"来进献","0","69","69"
"降冰雹","0","69","69"
"中军将","32","36","68"
"长沙王","33","35","68"
"到彦之","28","40","68"
"征西将","27","41","68"
"元年八","34","34","68"
"五月壬","53","15","68"
"马休之","26","42","68"
"建元年","34","34","68"
"大明五","33","35","68"
"惠帝元","34","34","68"
"明帝太","35","33","68"
"大明七","34","34","68"
"兼门下","36","32","68"
"卢多逊","27","41","68"
"兼太子","36","32","68"
"修起居","33","35","68"
"沿江制","34","34","68"
"江制置","34","34","68"
"御器械","34","34","68"
"兴国宫","34","34","68"
"如太白","35","33","68"
"以资政","46","22","68"
"都转运","34","34","68"
"大理评","35","33","68"
"理评事","35","33","68"
"五月戊","53","15","68"
"奉朝请","43","25","68"
"皇帝亲","3","65","68"
"人不能","18","50","68"
"下释之","68","0","68"
"左谏议","34","34","68"
"主事官","0","68","68"
"事官员","0","68","68"
"又上奏","0","68","68"
"这天象","0","68","68"
"其中的","0","68","68"
"陵王刘","0","68","68"
"任命张","0","68","68"
"兼代理","0","68","68"
"火星犯","0","68","68"
"祷降雨","0","68","68"
"祝贺金","0","68","68"
"秦二州","35","32","67"
"正月丙","47","20","67"
"四月乙","51","16","67"
"废帝元","35","32","67"
"帝元徽","35","32","67"
"五年正","32","35","67"
"陵太守","34","33","67"
"晋太康","31","36","67"
"张知白","15","52","67"
"路宣抚","33","34","67"
"左丞相","46","21","67"
"秘书少","34","33","67"
"书少监","34","33","67"
"数十人","44","23","67"
"豫章郡","7","60","67"
"薛安都","16","51","67"
"流星大","38","29","67"
"星大如","39","28","67"
"刘义恭","1","66","67"
"年正旦","67","0","67"
"王岩叟","13","54","67"
"部郎官","34","33","67"
"范成大","14","53","67"
"的位置","0","67","67"
"在一起","0","67","67"
"父亲的","0","67","67"
"会出现","0","67","67"
"宰相的","0","67","67"
"命令各","0","67","67"
"大规模","0","67","67"
"儿子赵","0","67","67"
"写文章","0","67","67"
"左卫将","33","33","66"
"平二年","30","36","66"
"沈庆之","29","37","66"
"骠骑大","32","34","66"
"安西将","32","34","66"
"五千人","26","40","66"
"厢都指","33","33","66"
"向敏中","29","37","66"
"都巡检","33","33","66"
"带御器","33","33","66"
"州都统","33","33","66"
"十万缗","47","19","66"
"大破之","66","0","66"
"石头城","9","57","66"
"可以不","14","52","66"
"的根本","0","66","66"
"什么不","0","66","66"
"大概是","0","66","66"
"一千多","0","66","66"
"回到京","0","66","66"
"宗亲自","0","66","66"
"皇上亲","0","66","66"
"李全的","0","66","66"
"平定后","0","66","66"
"萧思话","30","35","65"
"正月辛","56","9","65"
"四月己","46","19","65"
"明三年","30","35","65"
"为给事","22","43","65"
"年八十","40","25","65"
"李邦彦","24","41","65"
"发运使","30","35","65"
"抚大使","32","33","65"
"猷阁待","41","24","65"
"进士出","32","33","65"
"士出身","32","33","65"
"使兼侍","32","33","65"
"七年春","34","31","65"
"汉章帝","33","32","65"
"五月十","4","61","65"
"正月十","5","60","65"
"八月十","4","61","65"
"朝廷大","10","55","65"
"契丹军","3","62","65"
"囚罪一","63","2","65"
"路监司","33","32","65"
"执法星","2","63","65"
"云气入","65","0","65"
"不同的","0","65","65"
"难道不","0","65","65"
"千多人","0","65","65"
"没有听","0","65","65"
"于是就","0","65","65"
"押囚犯","0","65","65"
"是旱灾","0","65","65"
"太子詹","31","33","64"
"子詹事","31","33","64"
"第二星","34","30","64"
"始元年","32","32","64"
"正月戊","48","16","64"
"四月辛","45","19","64"
"四月甲","51","13","64"
"知开封","37","27","64"
"南院使","32","32","64"
"为兵部","21","43","64"
"巡检使","32","32","64"
"权参知","59","5","64"
"为太傅","20","44","64"
"南转运","31","33","64"
"分之一","7","57","64"
"为太师","11","53","64"
"兴元府","34","30","64"
"大如太","33","31","64"
"人们都","0","64","64"
"他的罪","0","64","64"
"上奏请","0","64","64"
"任中书","0","64","64"
"表请求","0","64","64"
"之应也","63","0","63"
"录尚书","32","31","63"
"南谯王","34","29","63"
"万四千","32","31","63"
"初三年","32","31","63"
"十月甲","51","12","63"
"岁星犯","63","0","63"
"孝建元","32","31","63"
"王之望","20","43","63"
"嘉定十","14","49","63"
"提举常","31","32","63"
"举常平","31","32","63"
"丧三年","14","49","63"
"月十七","1","62","63"
"使金贺","63","0","63"
"刘安世","11","52","63"
"怎么办","0","63","63"
"一万多","0","63","63"
"如果有","0","63","63"
"的言论","0","63","63"
"色绶带","0","63","63"
"去世后","0","63","63"
"平西将","30","32","62"
"秘书丞","34","28","62"
"六十五","31","31","62"
"惠帝永","32","30","62"
"六月辛","46","16","62"
"和四年","28","34","62"
"九月壬","50","12","62"
"三月己","44","18","62"
"三年二","30","32","62"
"吏部郎","30","32","62"
"京东西","32","30","62"
"刘正彦","18","44","62"
"章事兼","31","31","62"
"司公事","31","31","62"
"使兼知","51","11","62"
"以城降","53","9","62"
"殿中丞","33","29","62"
"院编修","31","31","62"
"左司谏","31","31","62"
"建威将","29","33","62"
"为太常","19","43","62"
"是天子","1","61","62"
"有不同","9","53","62"
"臣有忧","7","55","62"
"太白入","62","0","62"
"谢灵运","4","58","62"
"州推官","31","31","62"
"门祗候","36","26","62"
"王赵元","1","61","62"
"英殿修","33","29","62"
"史嵩之","42","20","62"
"越来越","0","62","62"
"下冰雹","0","62","62"
"刮大风","0","62","62"
"史中承","0","62","62"
"献特产","0","62","62"
"于是他","0","62","62"
"主生日","0","62","62"
"彗星侵","0","62","62"
"二年三","29","32","61"
"中领军","30","31","61"
"四月丙","46","15","61"
"正月乙","45","16","61"
"右执法","30","31","61"
"正月癸","50","11","61"
"四年七","31","30","61"
"开封尹","31","30","61"
"东京留","28","33","61"
"张方平","12","49","61"
"八月乙","52","9","61"
"显谟阁","35","26","61"
"宣抚副","29","32","61"
"江陵府","38","23","61"
"建宁府","35","26","61"
"星色黄","2","59","61"
"赠太师","41","20","61"
"真宗即","29","32","61"
"洪咨夔","16","45","61"
"辛弃疾","9","52","61"
"录事参","31","30","61"
"事参军","31","30","61"
"六年春","31","30","61"
"宗庙祭","4","57","61"
"数万人","21","40","61"
"孔彦舟","27","34","61"
"陈康伯","28","33","61"
"的将领","0","61","61"
"其余的","0","61","61"
"刘义康","0","61","61"
"的衣服","0","61","61"
"的土地","0","61","61"
"向皇帝","0","61","61"
"追封为","0","61","61"
"任命赵","0","61","61"
"者来进","0","61","61"
"进献特","0","61","61"
"的分野","0","61","61"
"皇上诏","0","61","61"
"祝贺明","0","61","61"
"年新春","0","61","61"
"等来祝","0","61","61"
"终年六","0","61","61"
"为广州","30","30","60"
"吐谷浑","23","37","60"
"正月庚","44","16","60"
"十月丙","49","11","60"
"三年七","30","30","60"
"三月戊","43","17","60"
"三月丁","51","9","60"
"汉武帝","20","40","60"
"康四年","30","30","60"
"元年六","30","30","60"
"元帝太","31","29","60"
"帝太兴","31","29","60"
"太康地","28","32","60"
"康地志","28","32","60"
"内侍省","29","31","60"
"光世为","25","35","60"
"提举江","30","30","60"
"东转运","30","30","60"
"五十万","30","30","60"
"观使兼","30","30","60"
"二十余","49","11","60"
"下诏书","1","59","60"
"应天府","28","32","60"
"来贺明","60","0","60"
"遣完颜","35","25","60"
"是什么","0","60","60"
"的人不","0","60","60"
"的罪行","0","60","60"
"他的父","0","60","60"
"有赦免","0","60","60"
"十月十","0","60","60"
"太祖到","0","60","60"
"占据此","0","60","60"
"讯问记","0","60","60"
"问记录","0","60","60"
"明年新","0","60","60"
"是水灾","0","60","60"
"十余年","43","16","59"
"蛮校尉","29","30","59"
"以尚书","46","13","59"
"三年五","29","30","59"
"正月丁","47","12","59"
"正月己","49","10","59"
"四月丁","45","14","59"
"军都指","29","30","59"
"范纯仁","23","36","59"
"学士承","29","30","59"
"士承旨","29","30","59"
"化军节","29","30","59"
"秘阁修","28","31","59"
"阁修撰","28","31","59"
"江宁府","29","30","59"
"宣谕使","29","30","59"
"保宁军","29","30","59"
"馆修撰","30","29","59"
"垣护之","10","49","59"
"章帝元","30","29","59"
"利州路","27","32","59"
"金贺正","59","0","59"
"上书请","11","48","59"
"于是请","4","55","59"
"治理国","0","59","59"
"在这里","0","59","59"
"本来是","0","59","59"
"献给朝","0","59","59"
"月初十","0","59","59"
"奏请求","0","59","59"
"这预示","0","59","59"
"十余人","50","8","58"
"是天下","4","54","58"
"和六年","27","31","58"
"犯南斗","31","27","58"
"太康二","30","28","58"
"州大水","46","12","58"
"正月甲","49","9","58"
"宁二年","26","32","58"
"庆军节","29","29","58"
"州司户","29","29","58"
"吕大防","24","34","58"
"十三人","27","31","58"
"提举洞","29","29","58"
"举洞霄","29","29","58"
"八月壬","45","13","58"
"华文阁","29","29","58"
"十二度","30","28","58"
"大宗正","29","29","58"
"史馆修","29","29","58"
"进士及","22","36","58"
"定元年","29","29","58"
"不以为","29","29","58"
"一月戊","47","11","58"
"七月乙","43","15","58"
"帝元和","30","28","58"
"天下大","19","39","58"
"王刘子","1","57","58"
"集贤校","30","28","58"
"贤校理","30","28","58"
"知潭州","41","17","58"
"统制张","29","29","58"
"于是上","6","52","58"
"认为应","0","58","58"
"的过失","0","58","58"
"大臣的","0","58","58"
"的赏赐","0","58","58"
"允许他","0","58","58"
"听说后","0","58","58"
"四颗星","0","58","58"
"的说法","0","58","58"
"人来祝","0","58","58"
"与金军","0","58","58"
"王义宣","42","15","57"
"八月戊","44","13","57"
"吴兴太","29","28","57"
"为特进","20","37","57"
"犯舆鬼","27","30","57"
"七月丙","43","14","57"
"元年三","29","28","57"
"六月乙","45","12","57"
"左执法","28","29","57"
"康五年","28","29","57"
"帝咸和","30","27","57"
"为礼部","19","38","57"
"陈执中","22","35","57"
"耿南仲","25","32","57"
"海军节","27","30","57"
"州教授","26","31","57"
"乾象新","57","0","57"
"千八百","31","26","57"
"七月戊","48","9","57"
"时朝廷","12","45","57"
"幸玉津","57","0","57"
"诏监司","36","21","57"
"宗下诏","3","54","57"
"刘光祖","9","48","57"
"方信孺","6","51","57"
"宝谟阁","31","26","57"
"十五岁","2","55","57"
"是陛下","5","52","57"
"完颜亮","4","53","57"
"毛修之","1","56","57"
"因为他","0","57","57"
"是一个","0","57","57"
"见皇上","0","57","57"
"示将有","0","57","57"
"很长时","0","57","57"
"别人的","0","57","57"
"的粮食","0","57","57"
"的一半","0","57","57"
"在路上","0","57","57"
"多次上","0","57","57"
"重新起","0","57","57"
"新起用","0","57","57"
"降临于","0","57","57"
"请求解","0","57","57"
"任秘书","0","57","57"
"任枢密","0","57","57"
"写信给","0","57","57"
"祖亲临","0","57","57"
"临川王","27","29","56"
"安王休","37","19","56"
"王休仁","37","19","56"
"六月丁","42","14","56"
"万七千","29","27","56"
"五年七","28","28","56"
"六月庚","41","15","56"
"七月辛","46","10","56"
"三月庚","45","11","56"
"吴孙权","28","28","56"
"康八年","28","28","56"
"七年十","28","28","56"
"六月丙","42","14","56"
"四十五","29","27","56"
"名进士","27","29","56"
"十七人","25","31","56"
"福建安","28","28","56"
"建安抚","28","28","56"
"南安抚","28","28","56"
"殿说书","28","28","56"
"谢方叔","18","38","56"
"县主簿","20","36","56"
"万俟禼","20","36","56"
"于太庙","46","10","56"
"章郡公","1","55","56"
"三十一","26","30","56"
"月二日","9","47","56"
"颜延之","7","49","56"
"星合于","22","34","56"
"月一日","7","49","56"
"月十九","2","54","56"
"于是到","1","55","56"
"子中允","27","29","56"
"龙大渊","23","33","56"
"陈自强","25","31","56"
"并不是","0","56","56"
"是由于","0","56","56"
"理国家","0","56","56"
"官员上","0","56","56"
"向皇上","0","56","56"
"称赞他","0","56","56"
"杀了他","0","56","56"
"很高兴","0","56","56"
"被贬为","0","56","56"
"干象新","0","56","56"
"发大水","0","56","56"
"于是任","0","56","56"
"被封为","0","56","56"
"郊祭祀","0","56","56"
"他的弟","0","56","56"
"白星侵","0","56","56"
"以为然","32","23","55"
"不知所","39","16","55"
"陆九渊","5","50","55"
"征北将","28","27","55"
"元嘉三","25","30","55"
"时朝服","28","27","55"
"九月甲","45","10","55"
"六月己","44","11","55"
"三月丙","44","11","55"
"刘穆之","14","41","55"
