"N-gram","宋史原文","宋史翻译","Total"
"郡太","94","126","220"
"追赠","58","162","220"
"御使","112","108","220"
"承旨","111","109","220"
"置司","117","103","220"
"之臣","120","99","219"
"五万","109","110","219"
"州防","108","111","219"
"使用","2","217","219"
"必须","11","208","219"
"减少","2","217","219"
"贩济","0","219","219"
"是时","202","16","218"
"至是","215","3","218"
"不及","143","75","218"
"永兴","108","110","218"
"为同","20","198","218"
"意思","1","217","218"
"二天","1","217","218"
"考虑","0","218","218"
"如故","205","12","217"
"长江","12","205","217"
"总领","101","116","217"
"万缗","138","79","217"
"询问","3","214","217"
"实际","0","217","217"
"杀了","0","217","217"
"子弟","98","118","216"
"法令","33","183","216"
"率军","22","194","216"
"用他","4","212","216"
"还没","0","216","216"
"设立","0","216","216"
"超过","0","216","216"
"失去","0","216","216"
"下有","111","104","215"
"常侍","107","108","215"
"作乱","79","136","215"
"明亮","3","212","215"
"之礼","118","96","214"
"抚军","107","107","214"
"秦州","95","119","214"
"益州","101","113","214"
"州为","109","105","214"
"及第","106","108","214"
"弃城","104","110","214"
"后宫","82","132","214"
"行事","102","111","213"
"城下","99","114","213"
"十卷","107","106","213"
"民众","4","209","213"
"不会","2","211","213"
"庐州","95","118","213"
"果然","12","201","213"
"继承","0","213","213"
"一时","124","88","212"
"官军","92","120","212"
"听从","3","209","212"
"广陵","109","103","212"
"为安","86","126","212"
"步军","109","103","212"
"李纲","82","130","212"
"不用","88","124","212"
"与他","6","206","212"
"完颜","60","152","212"
"最终","0","212","212"
"谓之","203","8","211"
"人所","98","113","211"
"之意","141","70","211"
"为江","102","109","211"
"文字","79","132","211"
"富弼","56","155","211"
"太皇","103","108","211"
"微垣","45","166","211"
"表示","1","210","211"
"回朝","1","210","211"
"逃跑","0","211","211"
"鄂州","90","120","210"
"文彦","61","149","210"
"考察","8","202","210"
"父母","74","136","210"
"诏曰","208","1","209"
"太保","105","104","209"
"元帅","91","118","209"
"旱灾","11","198","209"
"各种","0","209","209"
"但是","0","209","209"
"特别","0","209","209"
"奏事","107","101","208"
"有兵","178","30","208"
"是岁","208","0","208"
"骑将","98","110","208"
"钦宗","69","139","208"
"点刑","98","110","208"
"三公","90","118","208"
"灵宫","104","104","208"
"授任","3","205","208"
"事的","0","208","208"
"的文","0","208","208"
"四百","102","105","207"
"沿江","100","107","207"
"军统","93","114","207"
"不等","2","205","207"
"的情","0","207","207"
"不从","161","45","206"
"不合","72","134","206"
"又以","133","73","206"
"臣之","139","67","206"
"出入","129","77","206"
"兼枢","107","99","206"
"中国","121","85","206"
"另外","0","206","206"
"管理","0","206","206"
"遇到","0","206","206"
"地的","0","206","206"
"读书","71","134","205"
"于朝","151","54","205"
"少师","102","103","205"
"依旧","108","97","205"
"宜中","98","107","205"
"数万","120","85","205"
"惠卿","98","107","205"
"次上","1","204","205"
"答说","0","205","205"
"清之","90","114","204"
"君臣","93","111","204"
"石头","82","122","204"
"符合","1","203","204"
"怀疑","3","201","204"
"用的","0","204","204"
"事不","102","101","203"
"而去","104","99","203"
"玄谟","99","104","203"
"军司","102","101","203"
"留正","45","158","203"
"首先","1","202","203"
"罪状","11","192","203"
"中进","17","186","203"
"到京","0","203","203"
"齐王","104","98","202"
"为三","107","95","202"
"骠骑","100","102","202"
"诸葛","84","118","202"
"在太","30","172","202"
"以太","119","83","202"
"是我","3","199","202"
"姓的","0","202","202"
"火星","0","202","202"
"之时","83","118","201"
"王休","119","82","201"
"中为","89","112","201"
"所部","121","80","201"
"办法","0","201","201"
"按照","0","201","201"
"是为","58","142","200"
"城中","77","123","200"
"大名","97","103","200"
"直言","88","112","200"
"死后","9","191","200"
"退休","1","199","200"
"隶属","0","200","200"
"又不","77","122","199"
"执法","88","111","199"
"赵葵","49","150","199"
"作战","1","198","199"
"行的","0","199","199"
"汉代","9","189","198"
"者不","134","64","198"
"南徐","98","100","198"
"三州","97","101","198"
"十里","83","115","198"
"下侍","96","102","198"
"郎兼","100","98","198"
"国军","96","102","198"
"英宗","61","137","198"
"不明","89","109","198"
"饥民","72","126","198"
"宋军","5","193","198"
"不再","4","194","198"
"还是","0","198","198"
"听到","0","198","198"
"兗州","190","7","197"
"不见","133","64","197"
"言者","173","24","197"
"大雨","96","101","197"
"州之","137","60","197"
"武军","97","100","197"
"都监","97","100","197"
"上说","3","194","197"
"这年","0","197","197"
"之言","138","58","196"
"根本","49","147","196"
"之法","137","59","196"
"不听","99","97","196"
"先是","170","26","196"
"相继","66","130","196"
"宗说","0","196","196"
"言之","167","28","195"
"内史","97","98","195"
"军刘","88","107","195"
"闰月","135","60","195"
"为少","67","128","195"
"提刑","99","96","195"
"前来","1","194","195"
"蔡确","40","155","195"
"敌军","3","192","195"
"臣们","0","195","195"
"年的","0","195","195"
"子之","119","75","194"
"冬至","80","114","194"
"服丧","4","190","194"
"朝拜","4","190","194"
"供给","8","186","194"
"的士","0","194","194"
"获得","0","194","194"
"东宫","103","90","193"
"出于","102","91","193"
"有时","18","175","193"
"荆湖","91","102","193"
"南郊","90","103","193"
"守卫","6","187","193"
"这件","0","193","193"
"每次","0","193","193"
"难以","25","167","192"
"于天","115","77","192"
"永嘉","95","97","192"
"交战","14","178","192"
"潜善","93","99","192"
"在外","56","136","192"
"承天","85","107","192"
"星进","1","191","192"
"韩胄","0","192","192"
"各军","0","192","192"
"天之","121","70","191"
"义宣","91","100","191"
"杀之","169","22","191"
"帝曰","191","0","191"
"黄门","96","95","191"
"国王","79","112","191"
"史弥","53","138","191"
"望陛","24","167","191"
"晚上","0","191","191"
"一旦","73","117","190"
"破之","189","1","190"
"之等","93","97","190"
"持节","94","96","190"
"为什","1","189","190"
"出发","1","189","190"
"道理","1","189","190"
"盱眙","101","88","189"
"江府","100","89","189"
"上帝","80","109","189"
"理寺","63","126","189"
"陈俊","36","153","189"
"自然","27","161","188"
"昼见","188","0","188"
"臧质","36","152","188"
"而后","130","58","188"
"史刘","90","98","188"
"为镇","73","115","188"
"年冬","59","129","188"
"屯田","90","98","188"
"在天","57","131","188"
"理宗","48","140","188"
"嘉定","67","121","188"
"召为","133","55","188"
"北伐","67","121","188"
"考中","1","187","188"
"使他","2","186","188"
"一些","0","188","188"
"仍然","0","188","188"
"在这","0","188","188"
"死之","171","16","187"
"为司","82","105","187"
"赦天","114","73","187"
"广西","93","94","187"
"学生","54","133","187"
"大怒","60","127","187"
"起用","1","186","187"
"面的","0","187","187"
"用之","156","30","186"
"行之","162","24","186"
"大小","61","125","186"
"措置","113","73","186"
"长沙","94","92","186"
"国事","76","110","186"
"高丽","88","98","186"
"兼权","140","46","186"
"周必","39","147","186"
"诏以","157","29","186"
"起兵","67","119","186"
"相应","28","158","186"
"诛杀","4","182","186"
"又曰","185","0","185"
"首领","61","124","185"
"不在","76","109","185"
"为四","88","97","185"
"以大","123","62","185"
"妻子","43","142","185"
"星白","1","184","185"
"参加","1","184","185"
"确定","0","185","185"
"返回","0","185","185"
"年之","95","89","184"
"曹彬","52","132","184"
"郢州","96","88","184"
"今年","74","110","184"
"公著","77","107","184"
"正言","96","88","184"
"阳军","92","92","184"
"大使","96","88","184"
"死亡","17","167","184"
"后又","24","160","184"
"有三","45","139","184"
"学习","0","184","184"
"么能","0","184","184"
"个儿","0","184","184"
"父子","87","96","183"
"不当","112","71","183"
"师道","73","110","183"
"诏命","18","165","183"
"终年","1","182","183"
"降临","3","180","183"
"刘锜","57","126","183"
"宦官","27","156","183"
"暗中","0","183","183"
"往往","61","121","182"
"吴兴","93","89","182"
"木连","90","92","182"
"宁军","90","92","182"
"广南","88","94","182"
"各自","9","173","182"
"马上","6","176","182"
"元军","11","171","182"
"加官","1","181","182"
"派使","0","182","182"
"定要","0","182","182"
"到他","0","182","182"
"从前","0","182","182"
"每天","0","182","182"
"者以","157","24","181"
"天文","44","137","181"
"千里","85","96","181"
"南面","19","162","181"
"南平","91","90","181"
"侍卫","81","100","181"
"敏中","83","98","181"
"宁宗","71","110","181"
"人有","68","113","181"
"日夜","52","129","181"
"南方","18","163","181"
"写信","0","181","181"
"元康","91","89","180"
"京都","102","78","180"
"知其","165","15","180"
"使人","107","73","180"
"天祥","100","80","180"
"夏王","90","90","180"
"晋惠","89","91","180"
"安军","89","91","180"
"统领","56","124","180"
"流民","79","101","180"
"宾客","71","109","180"
"北面","25","155","180"
"自从","3","177","180"
"奏章","5","175","180"
"关部","2","178","180"
"那样","0","180","180"
"那些","0","180","180"
"很久","0","180","180"
"给予","0","180","180"
"之说","92","87","179"
"镇军","91","88","179"
"入宫","46","133","179"
"李继","69","110","179"
"贡举","89","90","179"
"吕颐","77","102","179"
"李成","60","119","179"
"在东","46","133","179"
"礼制","9","170","179"
"提升","0","179","179"
"朝的","0","179","179"
"是他","0","179","179"
"死罪","75","103","178"
"德军","89","89","178"
"罢为","93","85","178"
"为开","71","107","178"
"齐贤","85","93","178"
"辅佐","7","171","178"
"解除","0","178","178"
"并不","43","134","177"
"始兴","84","93","177"
"巡检","88","89","177"
"书监","88","89","177"
"寻阳","90","87","177"
"孔子","77","100","177"
"观使","87","90","177"
"大中","73","104","177"
"风俗","63","114","177"
"帝时","38","139","177"
"俘获","16","161","177"
"论说","2","175","177"
"这天","0","177","177"
"渡过","0","177","177"
"臣子","46","130","176"
"不至","130","46","176"
"填星","139","37","176"
"应辰","67","109","176"
"州居","75","101","176"
"阁门","153","23","176"
"是战","2","174","176"
"见到","0","176","176"
"三个","0","176","176"
"谋划","0","176","176"
"以致","55","120","175"
"祈祷","4","171","175"
"四州","79","96","175"
"前军","91","84","175"
"孟珙","16","159","175"
"正直","23","152","175"
"斩杀","2","173","175"
"赋税","9","166","175"
"兵攻","66","109","175"
"吴曦","29","146","175"
"原因","0","175","175"
"前去","1","173","174"
"帝咸","91","83","174"
"侍讲","86","88","174"
"修筑","7","167","174"
"百里","70","104","174"
"部下","12","162","174"
"大多","1","173","174"
"的恩","0","174","174"
"是这","0","174","174"
"安王","85","88","173"
"人在","22","151","173"
"安都","75","98","173"
"过失","28","145","173"
"朝服","84","89","173"
"不受","110","63","173"
"食邑","89","84","173"
"谢晦","32","141","173"
"二星","130","43","173"
"右谏","85","88","173"
"利州","80","93","173"
"辅臣","101","72","173"
"缗钱","130","43","173"
"南府","85","88","173"
"被召","13","160","173"
"任知","2","171","173"
"的道","0","173","173"
"者也","157","15","172"
"中兴","87","85","172"
"永初","86","86","172"
"战功","52","120","172"
"上不","52","120","172"
"为知","19","153","172"
"下不","66","106","172"
"山阳","87","85","172"
"兼知","121","51","172"
"以王","128","44","172"
"开宝","74","98","172"
"不通","77","95","172"
"归附","22","150","172"
"削夺","8","164","172"
"朝见","4","168","172"
"交给","0","172","172"
"等待","0","172","172"
"言事","97","74","171"
"路转","81","90","171"
"必定","1","170","171"
"王伦","55","116","171"
"战斗","12","159","171"
"忧虑","1","170","171"
"又派","0","171","171"
"前的","0","171","171"
"之外","75","95","170"
"应天","74","96","170"
"重华","81","89","170"
"或者","9","161","170"
"入太","90","80","170"
"书说","3","167","170"
"官为","45","125","170"
"安世","74","96","170"
"夏国","68","102","170"
"所说","3","167","170"
"任为","7","163","170"
"看见","0","170","170"
"后的","0","170","170"
"来祝","0","170","170"
"以自","104","65","169"
"在于","31","138","169"
"不复","160","9","169"
"征讨","16","153","169"
"不相","73","96","169"
"守将","57","112","169"
"特进","85","84","169"
"嘉禾","82","87","169"
"世杰","81","88","169"
"惑犯","169","0","169"
"随从","6","163","169"
"刘邵","1","168","169"
"廷的","0","169","169"
"突然","0","169","169"
"提拔","0","169","169"
"溢号","0","169","169"
"参议","106","62","168"
"然不","35","133","168"
"是用","10","158","168"
"督府","84","84","168"
"成帝","83","85","168"
"寿春","85","83","168"
"后汉","67","101","168"
"为秘","64","104","168"
"东路","75","93","168"
"为是","22","146","168"
"后代","13","155","168"
"镇守","1","167","168"
"辞不","101","66","167"
