"N-gram","宋史原文","宋史翻译","Total"
"会稽太守","16","18","34"
"年正月乙","18","16","34"
"元嘉十三","16","18","34"
"嘉十三年","16","18","34"
"四年十二","16","18","34"
"安帝元兴","17","17","34"
"元徽三年","16","18","34"
"晋孝怀帝","17","17","34"
"孝怀帝永","17","17","34"
"七年六月","17","17","34"
"二月己亥","25","9","34"
"白虹贯日","30","4","34"
"为右谏议","13","21","34"
"保静军节","17","17","34"
"山南东道","17","17","34"
"及第出身","15","19","34"
"行宫留守","17","17","34"
"和州防御","17","17","34"
"院事兼权","30","4","34"
"事兼权参","30","4","34"
"礼部员外","17","17","34"
"秘书省著","17","17","34"
"书省著作","17","17","34"
"秋七月丁","33","1","34"
"夏四月乙","33","1","34"
"春正月己","34","0","34"
"州刺史临","17","17","34"
"冬十月丙","34","0","34"
"元嘉十九","16","18","34"
"嘉十九年","16","18","34"
"月二十八","4","30","34"
"为太子太","14","20","34"
"阁门祗候","34","0","34"
"门宣赞舍","17","17","34"
"绍兴三十","6","28","34"
"为龙图阁","4","30","34"
"命刘光世","15","19","34"
"寿皇圣帝","19","15","34"
"客星犯之","34","0","34"
"哲宗即位","7","27","34"
"还有什么","0","34","34"
"一段时间","0","34","34"
"兴王刘浚","0","34","34"
"金军攻打","0","34","34"
"上书请求","0","34","34"
"在圆丘祭","0","34","34"
"白獐出现","0","34","34"
"十月初二","0","34","34"
"囚犯罪刑","0","34","34"
"徒刑以下","0","34","34"
"州刺史萧","17","16","33"
"年四月戊","17","16","33"
"永康元年","17","16","33"
"七年四月","16","17","33"
"帝太元十","15","18","33"
"四年四月","16","17","33"
"帝大明元","15","18","33"
"保康军节","17","16","33"
"知江陵府","26","7","33"
"两浙转运","16","17","33"
"太子中舍","17","16","33"
"盐铁判官","17","16","33"
"屯骑校尉","17","16","33"
"夏四月戊","33","0","33"
"春正月戊","32","1","33"
"建平王宏","24","9","33"
"时年四十","20","13","33"
"六月二十","2","31","33"
"皇后神主","16","17","33"
"一百一十","7","26","33"
"为吏部尚","17","16","33"
"节度使赵","9","24","33"
"为安定郡","14","19","33"
"金遣完颜","33","0","33"
"当时朝廷","0","33","33"
"请求辞官","0","33","33"
"嘉禾生于","0","33","33"
"为右承相","0","33","33"
"如太白星","0","33","33"
"荧惑星进","0","33","33"
"龙出现于","0","33","33"
"獐出现于","0","33","33"
"这年冬天","0","33","33"
"设宴射箭","0","33","33"
"金军侵犯","0","33","33"
"刑以下囚","0","33","33"
"流星进入","0","33","33"
"星占据此","0","33","33"
"州刺史晋","16","16","32"
"七年五月","16","16","32"
"月二十七","2","30","32"
"咸宁元年","17","15","32"
"年三月己","16","16","32"
"太康八年","16","16","32"
"四年八月","16","16","32"
"宋孝武帝","10","22","32"
"六年五月","16","16","32"
"一百七十","9","23","32"
"马军都指","16","16","32"
"书侍郎兼","17","15","32"
"太后尊号","13","19","32"
"平章军国","16","16","32"
"张邦昌为","12","20","32"
"昭化军节","16","16","32"
"银青光禄","16","16","32"
"青光禄大","16","16","32"
"罢为观文","19","13","32"
"万寿观使","16","16","32"
"江制置副","16","16","32"
"举太平兴","16","16","32"
"大宗正事","16","16","32"
"雍熙二年","15","17","32"
"户部郎中","16","16","32"
"尚书工部","17","15","32"
"三司户部","16","16","32"
"枢密院编","16","16","32"
"密院编修","16","16","32"
"司马元显","11","21","32"
"冬十月辛","32","0","32"
"将军如故","32","0","32"
"八年春正","17","15","32"
"冬十月癸","32","0","32"
"夏四月丙","32","0","32"
"孙权赤乌","16","16","32"
"为秘书郎","15","17","32"
"年正月初","1","31","32"
"冬十月乙","32","0","32"
"直言极谏","15","17","32"
"徒以下释","32","0","32"
"略安抚使","15","17","32"
"集英殿策","16","16","32"
"三十一年","15","17","32"
"东制置使","16","16","32"
"金主完颜","3","29","32"
"为同中书","1","31","32"
"实际上是","0","32","32"
"希望皇上","0","32","32"
"七月初二","0","32","32"
"五月初二","0","32","32"
"车骑大将","15","16","31"
"之为尚书","15","16","31"
"山阳王休","18","13","31"
"州刺史建","15","16","31"
"五时朝服","16","15","31"
"年正月庚","17","14","31"
"抚制置大","14","17","31"
"后为皇太","9","22","31"
"为四川宣","15","16","31"
"兼太子宾","16","15","31"
"平兴国初","16","15","31"
"干办公事","16","15","31"
"西提点刑","14","17","31"
"为抚军将","13","18","31"
"春正月丁","31","0","31"
"一月二十","4","27","31"
"嘉二十九","14","17","31"
"不可以不","13","18","31"
"三年十月","16","15","31"
"星入太微","9","22","31"
"兼中书令","16","15","31"
"为崇信军","12","19","31"
"氏为贵妃","15","16","31"
"为都统制","17","14","31"
"都督府参","15","16","31"
"等使金贺","31","0","31"
"等贺金主","31","0","31"
"隆兴元年","15","16","31"
"年进士第","28","3","31"
"从此以后","0","31","31"
"他的文章","0","31","31"
"进人氏宿","0","31","31"
"采纳了他","0","31","31"
"发生水灾","0","31","31"
"五月二十","0","31","31"
"冬十月二","0","31","31"
"有什么可","0","31","31"
"出现了白","0","31","31"
"命令他们","0","31","31"
"命令有关","0","31","31"
"四月初二","0","31","31"
"恭敬安置","0","31","31"
"向朝廷推","0","31","31"
"明亮光大","0","31","31"
"平北将军","15","15","30"
"为镇军将","11","19","30"
"将军柳元","15","15","30"
"军柳元景","15","15","30"
"为平西将","11","19","30"
"太康五年","15","15","30"
"宋武帝永","15","15","30"
"晋安帝元","15","15","30"
"永光元年","15","15","30"
"路都部署","15","15","30"
"副都部署","15","15","30"
"南东道节","15","15","30"
"东道节度","15","15","30"
"为殿中侍","10","20","30"
"千五百人","15","15","30"
"文阁学士","15","15","30"
"以下四百","17","13","30"
"右千牛卫","15","15","30"
"同进士出","15","15","30"
"参赞军事","15","15","30"
"在二十八","14","16","30"
"军节度观","15","15","30"
"节度观察","15","15","30"
"检校太师","15","15","30"
"驸马都尉","18","12","30"
"知河南府","18","12","30"
"资治通鉴","15","15","30"
"三分之一","3","27","30"
"泰豫元年","15","15","30"
"一百五十","9","21","30"
"昊天上帝","17","13","30"
"有声如雷","19","11","30"
"军中兵参","14","16","30"
"行营前军","15","15","30"
"节度判官","15","15","30"
"路马步军","15","15","30"
"章献太后","13","17","30"
"秘书省校","15","15","30"
"书省校书","15","15","30"
"省校书郎","15","15","30"
"绍兴五年","9","21","30"
"太一宫使","14","16","30"
"知平江府","20","10","30"
"司员外郎","15","15","30"
"果州团练","15","15","30"
"垂帘听政","6","24","30"
"宣仁太后","6","24","30"
"司理参军","15","15","30"
"徽宗即位","8","22","30"
"守丧三年","0","30","30"
"皇帝命令","0","30","30"
"怎么能够","0","30","30"
"是天子的","0","30","30"
"纳了他的","0","30","30"
"汉代旧县","0","30","30"
"所到之处","0","30","30"
"礼仪制度","0","30","30"
"怎么可以","0","30","30"
"大臣被杀","0","30","30"
"太祖派遣","0","30","30"
"对皇上说","0","30","30"
"出使契丹","0","30","30"
"州报告说","0","30","30"
"贩济抚恤","0","30","30"
"朝廷推荐","0","30","30"
"请求罢免","0","30","30"
"辰星侵犯","0","30","30"
"仁宗皇帝","0","30","30"
"为司州刺","16","13","29"
"北大将军","15","14","29"
"建武元年","14","15","29"
"年四月己","15","14","29"
"太康六年","14","15","29"
"晋明帝太","14","15","29"
"检校太保","15","14","29"
"道节度使","13","16","29"
"秋七月庚","28","1","29"
"以翰林学","25","4","29"
"科及第出","14","15","29"
"诏礼部贡","15","14","29"
"普安郡王","13","16","29"
"东路宣抚","14","15","29"
"浙西安抚","14","15","29"
"淮西安抚","14","15","29"
"政事兼同","15","14","29"
"事兼同知","15","14","29"
"职任依旧","14","15","29"
"在天市垣","10","19","29"
"观察留后","15","14","29"
"右赞善大","15","14","29"
"进士第一","14","15","29"
"仁宗即位","15","14","29"
"为左仆射","8","21","29"
"华林园听","15","14","29"
"时年六十","13","16","29"
"夏四月庚","29","0","29"
"夏四月丁","29","0","29"
"太子左卫","14","15","29"
"大明六年","15","14","29"
"始元年十","15","14","29"
"宗庙社稷","15","14","29"
"嘉二十一","14","15","29"
"七月二十","2","27","29"
"八月二十","1","28","29"
"太子少保","14","15","29"
"北转运使","14","15","29"
"大理少卿","15","14","29"
"太后垂帘","13","16","29"
"中太一宫","13","16","29"
"副都统制","14","15","29"
"州太平观","14","15","29"
"为四川制","16","13","29"
"知阁门事","25","4","29"
"彗星犯之","29","0","29"
"提举崇福","15","14","29"
"没有一个","0","29","29"
"非常高兴","0","29","29"
"王安石的","0","29","29"
"夏四月二","0","29","29"
"二个儿子","0","29","29"
"任给事中","0","29","29"
"学士的身","0","29","29"
"士的身份","0","29","29"
"皇帝亲自","0","29","29"
"一个儿子","0","29","29"
"天下百姓","0","29","29"
"辅佐大臣","0","29","29"
"朝廷派遣","0","29","29"
"赤色云气","0","29","29"
"的儿子沈","0","29","29"
"任开封府","0","29","29"
"任中书舍","0","29","29"
"二月初六","0","29","29"
"太白星进","0","29","29"
"土木工程","0","29","29"
"醛泉观使","0","29","29"
"观测验证","0","29","29"
"星色明亮","0","29","29"
"衡阳王义","20","8","28"
"阳王义季","20","8","28"
"南大将军","14","14","28"
"年正月丁","16","12","28"
"年四月乙","16","12","28"
"太康七年","14","14","28"
"元嘉四年","13","15","28"
"太康十年","13","15","28"
"穆帝升平","14","14","28"
"年正月戊","14","14","28"
"六年六月","14","14","28"
"义熙元年","14","14","28"
"年四月辛","14","14","28"
"咸宁二年","15","13","28"
"永初二年","13","15","28"
"为检校太","7","21","28"
"右监门卫","14","14","28"
"武宁军节","13","15","28"
"上皇太后","16","12","28"
"道君皇帝","14","14","28"
"吏部员外","13","15","28"
"镇江都统","14","14","28"
"虞允文为","10","18","28"
"皇后为皇","6","22","28"
"宝文阁待","14","14","28"
"书门下省","11","17","28"
"为左丞相","20","8","28"
"汉永元铜","27","1","28"
"十八宿之","14","14","28"
"除旧布新","13","15","28"
"皇太子妃","14","14","28"
"吏部流内","13","15","28"
"礼部郎中","14","14","28"
"州都部署","13","15","28"
"国史院编","14","14","28"
"史院编修","14","14","28"
"户部员外","13","15","28"
"屯田员外","14","14","28"
"田员外郎","14","14","28"
"秋七月癸","28","0","28"
"徐羡之等","10","18","28"
"秋七月乙","28","0","28"
"冬十月戊","27","1","28"
"太宰江夏","14","14","28"
"宰江夏王","14","14","28"
"冬十月庚","28","0","28"
"元嘉十七","12","16","28"
"嘉十七年","12","16","28"
"昭皇太后","13","15","28"
"元嘉十八","12","16","28"
"嘉十八年","12","16","28"
"年六月甲","14","14","28"
"县五等侯","14","14","28"
"武胜军节","14","14","28"
"胜军节度","14","14","28"
"太子太师","14","14","28"
"吴越国王","13","15","28"
"败江南军","14","14","28"
"三司条例","11","17","28"
"抚处置使","14","14","28"
"观兼侍读","14","14","28"
"左执法星","1","27","28"
"举崇福宫","15","13","28"
"有什么不","0","28","28"
"又有什么","0","28","28"
"一千多人","0","28","28"
"归顺朝廷","0","28","28"
"请求皇上","0","28","28"
"减少饮食","0","28","28"
"他的建议","0","28","28"
"才能的人","0","28","28"
"接受任命","0","28","28"
"七月初三","0","28","28"
"五月初四","0","28","28"
"事兼代理","0","28","28"
"没有听说","0","28","28"
"议论的人","0","28","28"
"月二十六","0","28","28"
"照旧担任","0","28","28"
"认为不可","0","28","28"
"有时出现","0","28","28"
"在闹市被","0","28","28"
"打败契丹","0","28","28"
"契丹派遣","0","28","28"
"六月初三","0","28","28"
"封儿子赵","0","28","28"
"请求退休","0","28","28"
"发生战争","0","28","28"
"朝拜重华","0","28","28"
"拜重华宫","0","28","28"
"客星占据","0","28","28"
"水土工程","0","28","28"
"极力推辞","0","28","28"
"孝武皇帝","13","14","27"
"王玄谟为","13","14","27"
"春正月庚","26","1","27"
"为中护军","14","13","27"
"刺史桂阳","14","13","27"
"史桂阳王","14","13","27"
"九年正月","13","14","27"
"有星孛于","27","0","27"
"二年十二","13","14","27"
"延光三年","14","13","27"
"太元二十","14","13","27"
"年三月戊","13","14","27"
"泰始五年","13","14","27"
"太兴元年","13","14","27"
"年六月丙","14","13","27"
"一百四十","7","20","27"
"太子洗马","13","14","27"
"军都部署","13","14","27"
"上尊号曰","27","0","27"
"副都总管","14","13","27"
"安南国王","13","14","27"
"荆湖北路","11","16","27"
"淮东安抚","14","13","27"
"兼崇政殿","15","12","27"
"路制置使","12","15","27"
"岁星犯之","27","0","27"
"按汉永元","26","1","27"
"八宿之外","13","14","27"
"度观察留","14","13","27"
"加检校太","24","3","27"
"乾德二年","12","15","27"
"同知贡举","17","10","27"
"部流内铨","13","14","27"
"御史知杂","14","13","27"
"兼国史院","15","12","27"
"司都统制","13","14","27"
"春正月乙","27","0","27"
"年正月壬","16","11","27"
"元嘉九年","12","15","27"
"一千三百","12","15","27"
"太兴三年","15","12","27"
"桓玄篡位","10","17","27"
"去京都水","27","0","27"
"太宗即位","17","10","27"
"年六十八","13","14","27"
"为开封府","17","10","27"
"高丽国王","14","13","27"
"便宜行事","23","4","27"
"知成都府","21","6","27"
"加恩百官","14","13","27"
"诸路监司","27","0","27"
"淮制置使","13","14","27"
"以端明殿","17","10","27"
"端平元年","13","14","27"
"景祐测验","27","0","27"
"开封府推","13","14","27"
"封府推官","13","14","27"
"宪圣太后","4","23","27"
"明的君主","0","27","27"
"被处以死","0","27","27"
"他的才能","0","27","27"
"朝廷诏令","0","27","27"
"十分高兴","0","27","27"
"内附朝廷","0","27","27"
"九月初二","0","27","27"
"八月初三","0","27","27"
"院事兼代","0","27","27"
"黄龙出现","0","27","27"
"派遣官员","0","27","27"
"水溢出河","0","27","27"
"黄河决口","0","27","27"
"囚犯减罪","0","27","27"
"罪刑一等","0","27","27"
"潭州知州","0","27","27"
"讯察囚犯","0","27","27"
"金军进攻","0","27","27"
"等祝贺金","0","27","27"
"荧惑星占","0","27","27"
"惑星占据","0","27","27"
"朝重华宫","26","0","26"
"天下之事","17","9","26"
"临川王义","20","6","26"
"川王义庆","20","6","26"
"为宁州刺","13","13","26"
"给五时朝","13","13","26"
"子中庶子","13","13","26"
"二月乙巳","21","5","26"
"二月甲申","20","6","26"
"年二月己","14","12","26"
"顺帝升明","13","13","26"
"晋穆帝升","13","13","26"
"太康九年","13","13","26"
"元徽元年","12","14","26"
"永宁元年","13","13","26"
"咸和九年","13","13","26"
"六年七月","13","13","26"
